
Attaching file multidimfit.ee_u_vec_bonly_2016.root as _file0...
(TFile *) 0x353f2c0

  RooFitResult: minimized FCN value: -2.57154e-05, estimated distance to minimum: 9.53861e-06
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
                 pdf33   -5.1311e-02 +/-  1.02e+00
                 pdf34    5.6880e-02 +/-  9.94e-01
                 pdf35    4.0750e-02 +/-  9.95e-01
                 pdf36    7.1177e-03 +/-  9.99e-01
                 pdf37    4.4200e-03 +/-  1.00e+00
                 pdf38   -2.4237e-03 +/-  1.00e+00
                 pdf39    2.4486e-02 +/-  1.00e+00
                  pdf4    6.2925e-03 +/-  9.97e-01
                 pdf40    2.2998e-02 +/-  9.94e-01
                 pdf41    4.4843e-03 +/-  1.00e+00
                 pdf42    3.0662e-02 +/-  9.99e-01
                 pdf43    2.3002e-02 +/-  9.97e-01
                 pdf44    1.7884e-02 +/-  9.95e-01
                 pdf45    6.5853e-04 +/-  1.00e+00
                 pdf46   -1.5692e-03 +/-  1.00e+00
                 pdf47    3.2046e-02 +/-  1.00e+00
                 pdf48    1.2403e-02 +/-  1.00e+00
                 pdf49   -2.2248e-02 +/-  1.00e+00
                  pdf5    1.3019e-02 +/-  9.98e-01
                 pdf50   -8.3390e-04 +/-  1.00e+00
                 pdf51   -2.6028e-02 +/-  1.01e+00
                 pdf52    4.0841e-02 +/-  1.00e+00
                 pdf53   -1.0641e-02 +/-  1.01e+00
                 pdf54    1.7362e-02 +/-  9.98e-01
                 pdf55    8.3493e-04 +/-  9.99e-01
                 pdf56   -6.6133e-03 +/-  1.00e+00
                 pdf57    1.5898e-02 +/-  1.00e+00
                 pdf58    3.0895e-02 +/-  9.94e-01
                 pdf59   -1.3368e-02 +/-  1.00e+00
                  pdf6    8.0823e-03 +/-  1.00e+00
                 pdf60    1.1958e-02 +/-  9.94e-01
                  pdf7    5.8320e-03 +/-  1.01e+00
                  pdf8    2.5977e-02 +/-  1.00e+00
                  pdf9    2.3424e-02 +/-  1.00e+00
             prefire16   -1.1594e-01 +/-  9.67e-01
      prop_binY16_bin0    4.3915e-01 +/-  7.87e-01
      prop_binY16_bin1    8.0494e-01 +/-  9.29e-01
     prop_binY16_bin10   -4.1657e-02 +/-  9.50e-01
     prop_binY16_bin11   -1.6337e-01 +/-  9.56e-01
     prop_binY16_bin12   -5.0993e-01 +/-  9.53e-01
     prop_binY16_bin13   -3.9402e-01 +/-  9.24e-01
     prop_binY16_bin14   -5.9785e-02 +/-  9.24e-01
     prop_binY16_bin15    4.1946e-01 +/-  9.17e-01
     prop_binY16_bin16   -9.1013e-02 +/-  9.55e-01
     prop_binY16_bin17    2.7181e-01 +/-  9.62e-01
     prop_binY16_bin18    8.0329e-02 +/-  9.57e-01
     prop_binY16_bin19    2.5796e-01 +/-  9.58e-01
      prop_binY16_bin2   -6.4803e-02 +/-  9.38e-01
     prop_binY16_bin20    1.0575e-02 +/-  8.05e-01
     prop_binY16_bin21   -2.8350e-01 +/-  9.69e-01
     prop_binY16_bin22    1.0876e-01 +/-  9.76e-01
     prop_binY16_bin23   -8.6317e-02 +/-  9.84e-01
     prop_binY16_bin24    5.9777e-02 +/-  9.82e-01
     prop_binY16_bin25    3.0959e-01 +/-  9.84e-01
     prop_binY16_bin26    1.1227e-01 +/-  9.78e-01
     prop_binY16_bin27    1.0844e-01 +/-  8.22e-01
     prop_binY16_bin28    8.6861e-02 +/-  9.05e-01
     prop_binY16_bin29    4.4786e-02 +/-  9.84e-01
      prop_binY16_bin3    1.3811e-01 +/-  9.50e-01
     prop_binY16_bin30   -2.1758e-01 +/-  9.93e-01
     prop_binY16_bin31    2.4666e-02 +/-  9.90e-01
     prop_binY16_bin32    2.2189e-01 +/-  9.88e-01
     prop_binY16_bin33   -9.1654e-01 +/-  9.74e-01
     prop_binY16_bin34    1.9382e-01 +/-  9.51e-01
     prop_binY16_bin35   -2.3388e-02 +/-  9.83e-01
     prop_binY16_bin36    1.6528e-01 +/-  9.86e-01
     prop_binY16_bin37    9.6551e-02 +/-  9.91e-01
     prop_binY16_bin38   -4.3513e-02 +/-  9.85e-01
     prop_binY16_bin39   -5.6830e-02 +/-  9.80e-01
      prop_binY16_bin4    1.8155e-01 +/-  9.52e-01
     prop_binY16_bin40    1.4173e-01 +/-  9.65e-01
     prop_binY16_bin41   -2.7278e-01 +/-  9.88e-01
     prop_binY16_bin42    5.2596e-03 +/-  9.92e-01
     prop_binY16_bin43   -6.0685e-02 +/-  9.96e-01
     prop_binY16_bin44    8.7440e-02 +/-  9.94e-01
     prop_binY16_bin45    9.6754e-02 +/-  9.93e-01
     prop_binY16_bin46    8.0286e-02 +/-  9.94e-01
     prop_binY16_bin47    2.1199e-01 +/-  9.65e-01
     prop_binY16_bin48   -2.2567e-01 +/-  9.35e-01
     prop_binY16_bin49   -4.6426e-01 +/-  1.00e+00
      prop_binY16_bin5   -2.6082e-01 +/-  9.46e-01
     prop_binY16_bin50   -8.3554e-02 +/-  9.97e-01
     prop_binY16_bin51   -1.5716e-01 +/-  9.99e-01
     prop_binY16_bin52   -1.3876e-01 +/-  9.99e-01
     prop_binY16_bin53   -3.5022e-01 +/-  9.66e-01
     prop_binY16_bin54   -2.8766e-02 +/-  9.87e-01
     prop_binY16_bin55   -1.1061e-01 +/-  9.95e-01
     prop_binY16_bin56   -1.1292e-01 +/-  9.98e-01
     prop_binY16_bin57   -3.7082e-02 +/-  9.97e-01
     prop_binY16_bin58    4.0426e-02 +/-  9.96e-01
     prop_binY16_bin59   -6.2989e-02 +/-  9.98e-01
      prop_binY16_bin6    1.6400e-01 +/-  9.42e-01
      prop_binY16_bin7   -2.6489e-01 +/-  8.09e-01
      prop_binY16_bin8   -7.7990e-02 +/-  8.87e-01
      prop_binY16_bin9   -7.8014e-01 +/-  9.44e-01
              top_xsec    4.1898e-04 +/-  9.89e-01

