
Attaching file multidimfit.root as _file0...
(TFile *) 0x21b40d0

  RooFitResult: minimized FCN value: -79.1876, estimated distance to minimum: 1.44171e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
         elScaleStat18    7.9700e-12 +/-  9.94e-01
           elScaleSyst   -4.3270e-02 +/-  6.75e-01
               elSmear   -6.1728e-04 +/-  9.45e-01
         elfakesrw1b16   -3.9119e-01 +/-  9.31e-01
         elfakesrw1b17   -3.7149e-01 +/-  9.53e-01
         elfakesrw1b18   -7.7953e-01 +/-  9.42e-01
         elfakesrw2b16    1.8650e-02 +/-  9.90e-01
         elfakesrw2b17    2.3303e-01 +/-  9.57e-01
         elfakesrw2b18    2.8769e-01 +/-  9.80e-01
         elfakesrw3b16   -4.5802e-02 +/-  9.74e-01
         elfakesrw3b17    8.4408e-02 +/-  9.72e-01
         elfakesrw3b18    4.1519e-02 +/-  9.92e-01
         elfakesrw4b16   -9.1735e-03 +/-  9.89e-01
         elfakesrw4b17   -9.6797e-02 +/-  9.66e-01
         elfakesrw4b18   -4.4348e-02 +/-  9.69e-01
         emucostrw1b16   -3.4211e-01 +/-  8.69e-01
       emucostrw1b1718   -1.3857e+00 +/-  8.53e-01
         emucostrw2b16    2.5025e-01 +/-  9.86e-01
       emucostrw2b1718    2.7360e-01 +/-  9.89e-01
         emucostrw3b16    1.2150e-02 +/-  9.93e-01
       emucostrw3b1718    9.1680e-02 +/-  9.92e-01
         emucostrw4b16    1.5436e-02 +/-  9.94e-01
       emucostrw4b1718   -2.0697e-02 +/-  9.93e-01
              gam_xsec   -4.4783e-02 +/-  9.92e-01
                lumi16    5.6039e-01 +/-  9.31e-01
                lumi17    1.2772e-01 +/-  9.11e-01
                lumi18    3.4122e-01 +/-  9.48e-01
                lumiBC    6.5110e-02 +/-  9.93e-01
                lumiDB    1.2855e-01 +/-  9.90e-01
                lumiGS    1.0925e-01 +/-  9.92e-01
                lumiLS    6.5110e-02 +/-  9.93e-01
                lumiXY    7.4235e-01 +/-  9.39e-01
                  pdf1   -1.6749e-02 +/-  9.90e-01
                 pdf10   -9.4688e-02 +/-  9.93e-01
                 pdf11    1.3436e-01 +/-  9.92e-01
                 pdf12    1.6188e-01 +/-  9.91e-01
                 pdf13   -1.6544e-01 +/-  9.91e-01
                 pdf14    1.6839e-01 +/-  9.89e-01
                 pdf15    1.6603e-01 +/-  9.90e-01
                 pdf16    8.7034e-03 +/-  9.92e-01
                 pdf17   -9.8050e-02 +/-  9.94e-01
                 pdf18   -2.4537e-01 +/-  9.90e-01
                 pdf19    2.4126e-02 +/-  9.92e-01
                  pdf2   -7.1620e-02 +/-  9.91e-01
                 pdf20    1.1644e-02 +/-  1.00e+00
                 pdf21   -6.3661e-02 +/-  9.90e-01
                 pdf22    1.1718e-01 +/-  9.97e-01
                 pdf23   -1.3466e-01 +/-  9.91e-01
                 pdf24   -2.3135e-02 +/-  9.93e-01
                 pdf25   -9.8678e-02 +/-  9.91e-01
                 pdf26   -1.1141e-01 +/-  9.92e-01
                 pdf27    3.7521e-02 +/-  9.93e-01
                 pdf28   -4.8319e-02 +/-  9.89e-01
                 pdf29    7.1012e-02 +/-  9.94e-01
                  pdf3   -2.4199e-02 +/-  9.87e-01
                 pdf30   -3.4427e-01 +/-  9.87e-01
                 pdf31    2.0173e-01 +/-  9.97e-01
                 pdf32    8.1146e-02 +/-  9.93e-01
                 pdf33    3.1828e-02 +/-  1.01e+00
                 pdf34   -1.5754e-01 +/-  9.90e-01
                 pdf35    1.4345e-01 +/-  9.87e-01
                 pdf36    5.8329e-02 +/-  9.92e-01
                 pdf37    9.6247e-03 +/-  9.93e-01
                 pdf38   -2.4992e-02 +/-  9.95e-01
                 pdf39   -9.8831e-02 +/-  9.93e-01
                  pdf4   -9.0961e-02 +/-  9.94e-01
                 pdf40    1.4455e-01 +/-  9.90e-01
                 pdf41    1.5532e-01 +/-  9.87e-01
                 pdf42   -2.2009e-01 +/-  9.90e-01
                 pdf43   -2.3027e-01 +/-  9.89e-01
                 pdf44   -2.3525e-02 +/-  9.88e-01
                 pdf45   -7.9876e-02 +/-  9.91e-01
                 pdf46   -1.5728e-01 +/-  9.91e-01
                 pdf47    1.5585e-01 +/-  9.89e-01
                 pdf48    1.0013e-01 +/-  9.93e-01
                 pdf49    1.4928e-01 +/-  9.92e-01
                  pdf5    1.9027e-01 +/-  9.89e-01
                 pdf50    2.0287e-01 +/-  9.92e-01
                 pdf51   -5.2081e-02 +/-  9.88e-01
                 pdf52    2.3590e-02 +/-  9.91e-01
                 pdf53    7.7705e-02 +/-  9.86e-01
                 pdf54    1.7263e-02 +/-  9.92e-01
                 pdf55    5.8670e-02 +/-  9.92e-01
                 pdf56    1.6656e-01 +/-  9.91e-01
                 pdf57   -2.2825e-01 +/-  9.90e-01
                 pdf58   -1.1771e-01 +/-  9.83e-01
                 pdf59    1.3784e-02 +/-  9.94e-01
                  pdf6   -1.6637e-01 +/-  9.92e-01
                 pdf60   -1.7153e-01 +/-  9.89e-01
                  pdf7   -9.2293e-02 +/-  9.96e-01
                  pdf8   -1.5401e-01 +/-  9.93e-01
                  pdf9   -1.2690e-02 +/-  9.91e-01
             prefire16   -3.2630e-01 +/-  9.31e-01
             prefire17   -1.8876e-01 +/-  8.19e-01
      prop_binY16_bin0   -5.3478e-01 +/-  8.72e-01
      prop_binY16_bin1    2.9794e-01 +/-  9.36e-01
     prop_binY16_bin10   -2.6660e-02 +/-  9.57e-01
     prop_binY16_bin11    7.1906e-02 +/-  9.51e-01
     prop_binY16_bin12    8.7814e-02 +/-  9.50e-01
     prop_binY16_bin13    1.5476e-01 +/-  9.37e-01
     prop_binY16_bin14    3.8538e-01 +/-  9.33e-01
     prop_binY16_bin15   -1.8521e-01 +/-  9.50e-01
     prop_binY16_bin16   -8.9698e-02 +/-  9.60e-01
     prop_binY16_bin17    9.1519e-02 +/-  9.57e-01
     prop_binY16_bin18    5.8261e-02 +/-  9.52e-01
     prop_binY16_bin19    1.7068e-01 +/-  9.52e-01
      prop_binY16_bin2    2.2169e-02 +/-  9.43e-01
     prop_binY16_bin20   -2.3183e-01 +/-  8.97e-01
     prop_binY16_bin21    4.5339e-02 +/-  9.57e-01
     prop_binY16_bin22    2.1486e-02 +/-  9.76e-01
     prop_binY16_bin23   -1.8445e-02 +/-  9.87e-01
     prop_binY16_bin24   -6.5345e-03 +/-  9.87e-01
     prop_binY16_bin25   -1.0457e-02 +/-  9.85e-01
     prop_binY16_bin26    7.9365e-02 +/-  9.79e-01
     prop_binY16_bin27   -8.2204e-02 +/-  9.01e-01
     prop_binY16_bin28    4.6778e-02 +/-  9.42e-01
     prop_binY16_bin29   -4.9228e-02 +/-  9.87e-01
      prop_binY16_bin3    9.0965e-02 +/-  9.50e-01
     prop_binY16_bin30   -1.0532e-02 +/-  9.87e-01
     prop_binY16_bin31    1.7091e-02 +/-  9.86e-01
     prop_binY16_bin32    1.2996e-02 +/-  9.85e-01
     prop_binY16_bin33    2.1240e-03 +/-  9.58e-01
     prop_binY16_bin34   -2.0630e-02 +/-  9.67e-01
     prop_binY16_bin35   -2.9640e-02 +/-  9.86e-01
     prop_binY16_bin36   -6.5183e-02 +/-  9.87e-01
     prop_binY16_bin37   -2.9224e-02 +/-  9.87e-01
     prop_binY16_bin38    2.4010e-02 +/-  9.76e-01
     prop_binY16_bin39    1.3004e-02 +/-  9.76e-01
      prop_binY16_bin4    1.3315e-01 +/-  9.50e-01
     prop_binY16_bin40    3.8994e-02 +/-  9.80e-01
     prop_binY16_bin41   -1.0429e-02 +/-  9.89e-01
     prop_binY16_bin42   -4.1633e-02 +/-  9.88e-01
     prop_binY16_bin43   -1.8679e-02 +/-  9.91e-01
     prop_binY16_bin44   -2.1978e-02 +/-  9.91e-01
     prop_binY16_bin45   -2.7137e-02 +/-  9.89e-01
     prop_binY16_bin46   -7.0936e-03 +/-  9.90e-01
     prop_binY16_bin47    3.0209e-02 +/-  9.73e-01
     prop_binY16_bin48   -1.1459e-01 +/-  9.45e-01
     prop_binY16_bin49   -8.7197e-03 +/-  9.91e-01
      prop_binY16_bin5    3.4840e-02 +/-  9.40e-01
     prop_binY16_bin50   -1.8286e-02 +/-  9.91e-01
     prop_binY16_bin51   -8.7293e-03 +/-  9.91e-01
     prop_binY16_bin52    9.6285e-04 +/-  9.91e-01
     prop_binY16_bin53   -6.1251e-02 +/-  9.72e-01
     prop_binY16_bin54   -2.3289e-02 +/-  9.87e-01
     prop_binY16_bin55    1.0030e-02 +/-  9.90e-01
     prop_binY16_bin56   -1.4669e-02 +/-  9.91e-01
     prop_binY16_bin57   -3.4462e-03 +/-  9.91e-01
     prop_binY16_bin58    3.1746e-03 +/-  9.90e-01
     prop_binY16_bin59    3.7776e-03 +/-  9.90e-01
      prop_binY16_bin6    2.7881e-01 +/-  9.34e-01
      prop_binY16_bin7   -3.1082e-01 +/-  8.77e-01
      prop_binY16_bin8    3.2204e-01 +/-  9.35e-01
      prop_binY16_bin9    6.6180e-02 +/-  9.50e-01
      prop_binY17_bin0   -5.9115e-01 +/-  6.88e-01
      prop_binY17_bin1    2.1224e-01 +/-  9.61e-01
     prop_binY17_bin10   -6.9691e-02 +/-  9.66e-01
     prop_binY17_bin11   -2.9734e-02 +/-  9.66e-01
     prop_binY17_bin12   -5.8923e-02 +/-  9.60e-01
     prop_binY17_bin13    6.4804e-02 +/-  8.97e-01
     prop_binY17_bin14    1.0547e-01 +/-  9.59e-01
     prop_binY17_bin15    9.0919e-02 +/-  9.61e-01
     prop_binY17_bin16   -6.1634e-02 +/-  9.73e-01
     prop_binY17_bin17   -6.1043e-02 +/-  9.75e-01
     prop_binY17_bin18   -3.0535e-02 +/-  9.71e-01
     prop_binY17_bin19    1.5246e-01 +/-  9.72e-01
      prop_binY17_bin2    1.5798e-01 +/-  9.69e-01
     prop_binY17_bin20   -3.3540e-01 +/-  8.77e-01
     prop_binY17_bin21    1.2212e-02 +/-  9.86e-01
     prop_binY17_bin22    3.2880e-03 +/-  9.85e-01
     prop_binY17_bin23   -3.3262e-02 +/-  9.87e-01
     prop_binY17_bin24   -7.1686e-03 +/-  9.89e-01
     prop_binY17_bin25    4.4193e-03 +/-  9.86e-01
     prop_binY17_bin26    3.7998e-02 +/-  9.85e-01
     prop_binY17_bin27   -2.9747e-02 +/-  8.88e-01
     prop_binY17_bin28    2.1872e-02 +/-  9.57e-01
     prop_binY17_bin29   -1.3764e-02 +/-  9.87e-01
      prop_binY17_bin3    1.2314e-01 +/-  9.71e-01
     prop_binY17_bin30   -1.2796e-02 +/-  9.90e-01
     prop_binY17_bin31   -1.7300e-02 +/-  9.88e-01
     prop_binY17_bin32    2.2349e-03 +/-  9.90e-01
     prop_binY17_bin33   -3.9090e-03 +/-  9.72e-01
     prop_binY17_bin34   -4.6950e-02 +/-  9.70e-01
     prop_binY17_bin35   -3.6495e-03 +/-  9.91e-01
     prop_binY17_bin36   -1.6299e-02 +/-  9.90e-01
     prop_binY17_bin37   -1.6551e-02 +/-  9.90e-01
     prop_binY17_bin38    8.5743e-03 +/-  9.90e-01
     prop_binY17_bin39    2.1569e-02 +/-  9.84e-01
      prop_binY17_bin4   -4.2073e-02 +/-  9.72e-01
     prop_binY17_bin40   -1.8206e-01 +/-  9.27e-01
     prop_binY17_bin41    1.0479e-02 +/-  9.92e-01
     prop_binY17_bin42   -1.8956e-02 +/-  9.92e-01
     prop_binY17_bin43   -2.3216e-02 +/-  9.92e-01
     prop_binY17_bin44   -2.4346e-02 +/-  9.92e-01
     prop_binY17_bin45   -2.0219e-03 +/-  9.92e-01
     prop_binY17_bin46   -1.0417e-03 +/-  9.90e-01
     prop_binY17_bin47   -1.6953e-01 +/-  9.43e-01
     prop_binY17_bin48   -1.3367e-01 +/-  9.53e-01
     prop_binY17_bin49   -1.1615e-03 +/-  9.92e-01
      prop_binY17_bin5    1.3805e-01 +/-  9.70e-01
     prop_binY17_bin50   -8.0384e-03 +/-  9.93e-01
     prop_binY17_bin51   -8.1777e-03 +/-  9.93e-01
     prop_binY17_bin52   -1.4084e-03 +/-  9.93e-01
     prop_binY17_bin53   -8.5646e-02 +/-  9.72e-01
     prop_binY17_bin54   -2.0039e-02 +/-  9.89e-01
     prop_binY17_bin55   -4.8818e-03 +/-  9.93e-01
     prop_binY17_bin56   -8.0645e-03 +/-  9.93e-01
     prop_binY17_bin57   -9.8154e-03 +/-  9.93e-01
     prop_binY17_bin58   -3.6977e-03 +/-  9.93e-01
     prop_binY17_bin59   -4.4262e-03 +/-  9.87e-01
      prop_binY17_bin6    1.4780e-01 +/-  9.65e-01
      prop_binY17_bin7   -5.8415e-01 +/-  7.10e-01
      prop_binY17_bin8   -7.3864e-02 +/-  8.53e-01
      prop_binY17_bin9    9.2216e-02 +/-  9.50e-01
      prop_binY18_bin0   -1.0772e+00 +/-  7.35e-01
      prop_binY18_bin1    2.4861e-01 +/-  9.62e-01
     prop_binY18_bin10    3.6804e-02 +/-  9.65e-01
     prop_binY18_bin11    5.5977e-02 +/-  9.64e-01
     prop_binY18_bin12    1.6333e-01 +/-  9.63e-01
     prop_binY18_bin13    2.4423e-01 +/-  9.35e-01
     prop_binY18_bin14    2.0865e-01 +/-  9.56e-01
     prop_binY18_bin15   -1.8731e-02 +/-  9.65e-01
     prop_binY18_bin16   -2.0002e-02 +/-  9.69e-01
     prop_binY18_bin17   -9.3861e-02 +/-  9.70e-01
     prop_binY18_bin18    7.1164e-02 +/-  9.65e-01
     prop_binY18_bin19    1.7591e-01 +/-  9.62e-01
      prop_binY18_bin2    1.0922e-01 +/-  9.65e-01
     prop_binY18_bin20   -5.5103e-01 +/-  8.70e-01
     prop_binY18_bin21    3.6216e-02 +/-  9.86e-01
     prop_binY18_bin22    2.9351e-02 +/-  9.88e-01
     prop_binY18_bin23   -2.1001e-02 +/-  9.89e-01
     prop_binY18_bin24   -1.5817e-02 +/-  9.89e-01
     prop_binY18_bin25   -1.3503e-02 +/-  9.88e-01
     prop_binY18_bin26    7.1505e-02 +/-  9.86e-01
     prop_binY18_bin27   -4.9745e-01 +/-  8.86e-01
     prop_binY18_bin28   -7.6801e-02 +/-  9.57e-01
     prop_binY18_bin29    1.9217e-02 +/-  9.88e-01
      prop_binY18_bin3    4.3695e-02 +/-  9.64e-01
     prop_binY18_bin30   -6.9457e-04 +/-  9.89e-01
     prop_binY18_bin31   -2.9057e-02 +/-  9.89e-01
     prop_binY18_bin32    7.3473e-03 +/-  9.87e-01
     prop_binY18_bin33   -3.3053e-02 +/-  9.71e-01
     prop_binY18_bin34    7.0100e-02 +/-  9.76e-01
     prop_binY18_bin35    3.2725e-03 +/-  9.88e-01
     prop_binY18_bin36   -4.6872e-02 +/-  9.87e-01
     prop_binY18_bin37   -4.1769e-02 +/-  9.87e-01
     prop_binY18_bin38   -3.8545e-03 +/-  9.88e-01
     prop_binY18_bin39    2.0928e-03 +/-  9.84e-01
      prop_binY18_bin4   -3.3488e-02 +/-  9.64e-01
     prop_binY18_bin40   -3.6321e-01 +/-  9.35e-01
     prop_binY18_bin41    6.3201e-05 +/-  9.92e-01
     prop_binY18_bin42   -1.1574e-02 +/-  9.92e-01
     prop_binY18_bin43   -4.5225e-02 +/-  9.91e-01
     prop_binY18_bin44   -3.5738e-02 +/-  9.91e-01
     prop_binY18_bin45   -1.2753e-02 +/-  9.92e-01
     prop_binY18_bin46    8.9321e-03 +/-  9.92e-01
     prop_binY18_bin47   -3.0084e-01 +/-  9.47e-01
     prop_binY18_bin48    3.1996e-02 +/-  9.84e-01
     prop_binY18_bin49   -1.0633e-02 +/-  9.93e-01
      prop_binY18_bin5    2.4357e-01 +/-  9.63e-01
     prop_binY18_bin50   -1.3195e-02 +/-  9.93e-01
     prop_binY18_bin51   -1.7693e-02 +/-  9.92e-01
     prop_binY18_bin52   -4.0157e-03 +/-  9.92e-01
     prop_binY18_bin53   -7.8647e-03 +/-  9.89e-01
     prop_binY18_bin54    2.0410e-02 +/-  9.90e-01
     prop_binY18_bin55   -1.5122e-02 +/-  9.90e-01
     prop_binY18_bin56   -1.7667e-02 +/-  9.92e-01
     prop_binY18_bin57   -9.4564e-03 +/-  9.92e-01
     prop_binY18_bin58   -1.1068e-03 +/-  9.92e-01
     prop_binY18_bin59    7.4777e-03 +/-  9.90e-01
      prop_binY18_bin6    2.6659e-01 +/-  9.62e-01
      prop_binY18_bin7   -8.1412e-01 +/-  7.58e-01
      prop_binY18_bin8    5.6180e-02 +/-  9.17e-01
      prop_binY18_bin9    1.1998e-02 +/-  9.65e-01
              ptrw1b16    1.6359e-01 +/-  9.96e-01
            ptrw1b1718    5.8824e-01 +/-  9.72e-01
              ptrw2b16    2.3171e-01 +/-  9.90e-01
            ptrw2b1718    4.2876e-01 +/-  9.69e-01
              ptrw3b16    1.3207e-01 +/-  1.00e+00
            ptrw3b1718    8.8540e-02 +/-  1.01e+00
              ptrw4b16    2.9817e-02 +/-  1.01e+00
            ptrw4b1718   -8.9389e-02 +/-  1.03e+00
              ptrw5b16   -2.9306e-02 +/-  9.94e-01
            ptrw5b1718   -4.1477e-02 +/-  9.93e-01
              ptrw6b16   -7.0833e-02 +/-  1.00e+00
            ptrw6b1718   -4.3886e-02 +/-  9.93e-01
              ptrw7b16   -1.8265e-01 +/-  9.95e-01
            ptrw7b1718   -3.9149e-01 +/-  9.70e-01
              top_xsec   -1.9170e-01 +/-  9.67e-01
                   yLQ    2.1155e-01 +/-  1.74e-01

