
Attaching file multidimfitTest.root as _file0...
(TFile *) 0x378dce0

  RooFitResult: minimized FCN value: -0.000135731, estimated distance to minimum: 7.69941e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
     prop_binY16_bin44    8.4047e-02 +/-  9.94e-01
     prop_binY16_bin45    9.6122e-02 +/-  9.94e-01
     prop_binY16_bin46    8.0155e-02 +/-  9.94e-01
     prop_binY16_bin47    2.1378e-01 +/-  9.65e-01
     prop_binY16_bin48   -2.3627e-01 +/-  9.38e-01
     prop_binY16_bin49   -4.6653e-01 +/-  1.00e+00
      prop_binY16_bin5   -2.7095e-01 +/-  9.47e-01
     prop_binY16_bin50   -8.1772e-02 +/-  9.97e-01
     prop_binY16_bin51   -1.5338e-01 +/-  9.99e-01
     prop_binY16_bin52   -1.3544e-01 +/-  9.99e-01
     prop_binY16_bin53   -3.4199e-01 +/-  9.66e-01
     prop_binY16_bin54   -3.9876e-02 +/-  9.89e-01
     prop_binY16_bin55   -1.0905e-01 +/-  9.95e-01
     prop_binY16_bin56   -1.1032e-01 +/-  9.98e-01
     prop_binY16_bin57   -3.5497e-02 +/-  9.97e-01
     prop_binY16_bin58    4.1529e-02 +/-  9.96e-01
     prop_binY16_bin59   -5.9119e-02 +/-  9.98e-01
      prop_binY16_bin6    1.4716e-01 +/-  9.42e-01
      prop_binY16_bin7   -2.1993e-01 +/-  8.13e-01
      prop_binY16_bin8   -1.3254e-01 +/-  8.87e-01
      prop_binY16_bin9   -7.9766e-01 +/-  9.47e-01
      prop_binY17_bin0   -1.9498e-01 +/-  8.08e-01
      prop_binY17_bin1    2.4730e-01 +/-  9.57e-01
     prop_binY17_bin10   -3.3313e-01 +/-  9.74e-01
     prop_binY17_bin11   -1.2672e-01 +/-  9.76e-01
     prop_binY17_bin12   -1.0333e-01 +/-  9.73e-01
     prop_binY17_bin13   -3.9232e-01 +/-  9.21e-01
     prop_binY17_bin14    1.2119e-01 +/-  9.49e-01
     prop_binY17_bin15   -2.6668e-01 +/-  9.56e-01
     prop_binY17_bin16   -4.6749e-02 +/-  9.72e-01
     prop_binY17_bin17    9.2066e-02 +/-  9.79e-01
     prop_binY17_bin18    8.0798e-02 +/-  9.77e-01
     prop_binY17_bin19    1.1764e-01 +/-  9.79e-01
      prop_binY17_bin2    3.2518e-01 +/-  9.62e-01
     prop_binY17_bin20    1.8137e-01 +/-  8.96e-01
     prop_binY17_bin21    5.7221e-02 +/-  9.85e-01
     prop_binY17_bin22   -2.5356e-02 +/-  9.89e-01
     prop_binY17_bin23    1.9845e-01 +/-  9.87e-01
     prop_binY17_bin24    8.6692e-02 +/-  9.92e-01
     prop_binY17_bin25   -1.7350e-03 +/-  9.90e-01
     prop_binY17_bin26   -6.8276e-02 +/-  9.87e-01
     prop_binY17_bin27    9.1874e-02 +/-  9.12e-01
     prop_binY17_bin28    1.8129e-03 +/-  9.69e-01
     prop_binY17_bin29   -1.2706e-01 +/-  9.87e-01
      prop_binY17_bin3    6.3803e-02 +/-  9.72e-01
     prop_binY17_bin30    1.9368e-01 +/-  9.89e-01
     prop_binY17_bin31   -4.7560e-03 +/-  9.91e-01
     prop_binY17_bin32    1.5446e-01 +/-  9.93e-01
     prop_binY17_bin33    1.0404e-01 +/-  9.78e-01
     prop_binY17_bin34    1.1416e-01 +/-  9.75e-01
     prop_binY17_bin35    4.9736e-02 +/-  9.91e-01
     prop_binY17_bin36   -1.4506e-01 +/-  9.93e-01
     prop_binY17_bin37   -3.8872e-02 +/-  9.95e-01
     prop_binY17_bin38    1.3043e-01 +/-  9.94e-01
     prop_binY17_bin39    4.5574e-02 +/-  9.91e-01
      prop_binY17_bin4   -8.7102e-02 +/-  9.74e-01
     prop_binY17_bin40   -2.9089e-01 +/-  9.62e-01
     prop_binY17_bin41    1.5124e-01 +/-  9.91e-01
     prop_binY17_bin42   -2.6886e-02 +/-  9.97e-01
     prop_binY17_bin43   -1.3320e-01 +/-  9.94e-01
     prop_binY17_bin44   -6.8475e-02 +/-  9.97e-01
     prop_binY17_bin45   -1.2867e-01 +/-  9.99e-01
     prop_binY17_bin46    2.0943e-01 +/-  9.93e-01
     prop_binY17_bin47   -2.1768e-01 +/-  9.66e-01
     prop_binY17_bin48    1.0365e-01 +/-  9.78e-01
     prop_binY17_bin49   -6.7055e-02 +/-  9.90e-01
      prop_binY17_bin5   -3.2213e-02 +/-  9.71e-01
     prop_binY17_bin50    5.6391e-02 +/-  9.97e-01
     prop_binY17_bin51   -1.3143e-01 +/-  1.00e+00
     prop_binY17_bin52   -4.5771e-02 +/-  9.99e-01
     prop_binY17_bin53    8.1402e-02 +/-  9.86e-01
     prop_binY17_bin54   -9.7189e-02 +/-  9.95e-01
     prop_binY17_bin55   -8.4191e-02 +/-  9.98e-01
     prop_binY17_bin56    7.2645e-02 +/-  9.96e-01
     prop_binY17_bin57   -8.5608e-02 +/-  9.99e-01
     prop_binY17_bin58   -1.7645e-02 +/-  9.99e-01
     prop_binY17_bin59    9.0183e-02 +/-  9.90e-01
      prop_binY17_bin6   -6.6993e-03 +/-  9.68e-01
      prop_binY17_bin7    4.8434e-01 +/-  8.12e-01
      prop_binY17_bin8   -2.4196e-01 +/-  8.84e-01
      prop_binY17_bin9    2.4757e-01 +/-  9.56e-01
      prop_binY18_bin0    1.1178e-01 +/-  6.69e-01
      prop_binY18_bin1   -5.0036e-02 +/-  9.61e-01
     prop_binY18_bin10   -1.1138e-01 +/-  9.67e-01
     prop_binY18_bin11    1.7746e-01 +/-  9.68e-01
     prop_binY18_bin12    3.6837e-01 +/-  9.68e-01
     prop_binY18_bin13   -7.9227e-01 +/-  9.19e-01
     prop_binY18_bin14   -5.6020e-03 +/-  9.35e-01
     prop_binY18_bin15   -1.7089e-01 +/-  9.51e-01
     prop_binY18_bin16    2.6891e-02 +/-  9.66e-01
     prop_binY18_bin17   -9.0628e-02 +/-  9.75e-01
     prop_binY18_bin18   -2.1581e-01 +/-  9.76e-01
     prop_binY18_bin19   -1.0523e-01 +/-  9.70e-01
      prop_binY18_bin2    7.7095e-02 +/-  9.63e-01
     prop_binY18_bin20    8.9078e-01 +/-  7.71e-01
     prop_binY18_bin21    1.1166e-01 +/-  9.87e-01
     prop_binY18_bin22    2.0889e-01 +/-  9.89e-01
     prop_binY18_bin23    1.1149e-02 +/-  9.92e-01
     prop_binY18_bin24   -2.4956e-02 +/-  9.93e-01
     prop_binY18_bin25   -1.9331e-01 +/-  9.94e-01
     prop_binY18_bin26   -1.1331e-01 +/-  9.92e-01
     prop_binY18_bin27    2.9810e-02 +/-  7.96e-01
     prop_binY18_bin28    2.0369e-01 +/-  9.28e-01
     prop_binY18_bin29   -5.2411e-03 +/-  9.89e-01
      prop_binY18_bin3    5.3041e-02 +/-  9.65e-01
     prop_binY18_bin30    2.0866e-01 +/-  9.90e-01
     prop_binY18_bin31   -9.9363e-02 +/-  9.95e-01
     prop_binY18_bin32   -1.0642e-01 +/-  9.94e-01
     prop_binY18_bin33    1.4121e-01 +/-  9.59e-01
     prop_binY18_bin34    4.1165e-01 +/-  9.61e-01
     prop_binY18_bin35    1.6851e-02 +/-  9.87e-01
     prop_binY18_bin36    9.8696e-02 +/-  9.89e-01
     prop_binY18_bin37   -3.2881e-02 +/-  9.92e-01
     prop_binY18_bin38    8.1988e-02 +/-  9.94e-01
     prop_binY18_bin39    3.4075e-01 +/-  9.85e-01
      prop_binY18_bin4   -1.9612e-01 +/-  9.70e-01
     prop_binY18_bin40   -6.5091e-02 +/-  8.56e-01
     prop_binY18_bin41    9.7090e-03 +/-  9.95e-01
     prop_binY18_bin42   -1.9896e-01 +/-  9.98e-01
     prop_binY18_bin43    6.3010e-02 +/-  9.96e-01
     prop_binY18_bin44   -6.3792e-02 +/-  9.97e-01
     prop_binY18_bin45    1.0767e-02 +/-  9.96e-01
     prop_binY18_bin46   -5.4196e-02 +/-  9.97e-01
     prop_binY18_bin47   -9.8128e-01 +/-  9.27e-01
     prop_binY18_bin48    1.2218e-01 +/-  9.70e-01
     prop_binY18_bin49   -4.6815e-02 +/-  9.97e-01
      prop_binY18_bin5    3.0431e-01 +/-  9.66e-01
     prop_binY18_bin50   -1.8037e-02 +/-  9.98e-01
     prop_binY18_bin51   -7.2129e-02 +/-  9.98e-01
     prop_binY18_bin52    2.2255e-02 +/-  9.97e-01
     prop_binY18_bin53   -1.9939e-01 +/-  9.91e-01
     prop_binY18_bin54   -4.3740e-02 +/-  9.90e-01
     prop_binY18_bin55   -1.8308e-01 +/-  9.98e-01
     prop_binY18_bin56    5.7482e-02 +/-  9.96e-01
     prop_binY18_bin57    9.7672e-02 +/-  9.96e-01
     prop_binY18_bin58    7.8163e-02 +/-  9.97e-01
     prop_binY18_bin59   -1.5669e-01 +/-  9.96e-01
      prop_binY18_bin6   -1.5344e-01 +/-  9.69e-01
      prop_binY18_bin7    1.4065e-02 +/-  6.77e-01
      prop_binY18_bin8   -8.1589e-01 +/-  8.78e-01
      prop_binY18_bin9    3.0350e-01 +/-  9.53e-01
              top_xsec   -1.8097e-01 +/-  9.60e-01
                  yLQ2   -1.0059e-01 +/-  1.73e-01

