
Attaching file multidimfit.mumu_d_vec_2018.root as _file0...
(TFile *) 0x2641a60

  RooFitResult: minimized FCN value: -1.07921e-07, estimated distance to minimum: 5.09845e-08
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
         mufakesrw2b18   -2.4895e-02 +/-  1.00e+00
         mufakesrw3b18   -2.8570e-02 +/-  1.00e+00
         mufakesrw4b18    3.5003e-02 +/-  9.98e-01
               nlo_sys    2.0708e-02 +/-  9.98e-01
                  pdf1    7.0835e-02 +/-  9.94e-01
                 pdf10    4.4452e-03 +/-  1.00e+00
                 pdf11   -4.0628e-02 +/-  1.01e+00
                 pdf12   -5.8534e-02 +/-  1.02e+00
                 pdf13    3.9539e-02 +/-  9.99e-01
                 pdf14   -9.1553e-03 +/-  9.97e-01
                 pdf15   -6.8991e-02 +/-  1.03e+00
                 pdf16   -2.8429e-02 +/-  1.02e+00
                 pdf17   -1.1778e-02 +/-  1.04e+00
                 pdf18   -2.4498e-02 +/-  1.01e+00
                 pdf19   -5.2213e-02 +/-  1.00e+00
                  pdf2   -5.3215e-03 +/-  1.00e+00
                 pdf20   -3.0537e-02 +/-  1.05e+00
                 pdf21   -1.5016e-02 +/-  1.01e+00
                 pdf22   -2.4250e-02 +/-  1.03e+00
                 pdf23   -1.7253e-02 +/-  9.99e-01
                 pdf24   -1.2722e-02 +/-  1.02e+00
                 pdf25    3.2303e-02 +/-  1.01e+00
                 pdf26    1.0248e-02 +/-  1.01e+00
                 pdf27   -3.7428e-02 +/-  1.01e+00
                 pdf28   -3.4719e-02 +/-  1.02e+00
                 pdf29    1.0900e-03 +/-  1.01e+00
                  pdf3    1.0138e-02 +/-  1.00e+00
                 pdf30    3.3759e-02 +/-  1.01e+00
                 pdf31   -5.1475e-02 +/-  1.04e+00
                 pdf32    3.6639e-02 +/-  1.01e+00
                 pdf33   -7.3132e-02 +/-  1.04e+00
                 pdf34    1.5922e-02 +/-  1.02e+00
                 pdf35    5.7845e-02 +/-  1.00e+00
                 pdf36    3.6304e-02 +/-  1.00e+00
                 pdf37    5.1311e-04 +/-  1.00e+00
                 pdf38   -1.8250e-02 +/-  1.02e+00
                 pdf39   -1.2920e-03 +/-  1.02e+00
                  pdf4   -3.0603e-03 +/-  1.02e+00
                 pdf40    4.5367e-02 +/-  1.00e+00
                 pdf41    2.8262e-02 +/-  9.99e-01
                 pdf42    1.8493e-02 +/-  1.00e+00
                 pdf43    6.8464e-02 +/-  9.97e-01
                 pdf44   -8.3604e-03 +/-  1.00e+00
                 pdf45   -1.1531e-02 +/-  9.99e-01
                 pdf46   -2.3735e-02 +/-  9.99e-01
                 pdf47    6.8447e-02 +/-  1.02e+00
                 pdf48    5.5321e-02 +/-  1.01e+00
                 pdf49    9.1858e-03 +/-  1.00e+00
                  pdf5    3.2596e-02 +/-  1.00e+00
                 pdf50   -4.8665e-03 +/-  1.00e+00
                 pdf51   -4.4724e-02 +/-  1.01e+00
                 pdf52    6.6908e-02 +/-  1.01e+00
                 pdf53   -1.3915e-02 +/-  1.04e+00
                 pdf54    1.9816e-02 +/-  1.00e+00
                 pdf55   -4.1687e-02 +/-  1.01e+00
                 pdf56   -1.2299e-02 +/-  9.99e-01
                 pdf57    2.1218e-02 +/-  1.01e+00
                 pdf58    1.2868e-02 +/-  1.00e+00
                 pdf59   -3.1042e-02 +/-  1.02e+00
                  pdf6   -4.7698e-02 +/-  1.02e+00
                 pdf60   -1.9578e-02 +/-  1.02e+00
                  pdf7   -3.2846e-03 +/-  1.04e+00
                  pdf8    8.2440e-03 +/-  1.01e+00
                  pdf9    2.8837e-02 +/-  1.01e+00
      prop_binY18_bin0    2.6577e-01 +/-  9.63e-01
      prop_binY18_bin1   -1.3175e-01 +/-  9.54e-01
     prop_binY18_bin10    2.9715e-01 +/-  9.56e-01
     prop_binY18_bin11   -1.9945e-01 +/-  9.67e-01
     prop_binY18_bin12   -2.1391e-01 +/-  9.66e-01
     prop_binY18_bin13   -1.9469e-01 +/-  9.68e-01
     prop_binY18_bin14    4.1657e-01 +/-  9.38e-01
     prop_binY18_bin15   -1.5796e-01 +/-  9.41e-01
     prop_binY18_bin16    2.9482e-01 +/-  9.59e-01
     prop_binY18_bin17    3.2081e-01 +/-  9.66e-01
     prop_binY18_bin18    1.5187e-01 +/-  9.69e-01
     prop_binY18_bin19   -5.4933e-01 +/-  9.76e-01
      prop_binY18_bin2    1.0434e-01 +/-  9.47e-01
     prop_binY18_bin20   -2.6512e-02 +/-  9.73e-01
     prop_binY18_bin21   -2.1692e-01 +/-  9.85e-01
     prop_binY18_bin22    1.2519e-01 +/-  9.85e-01
     prop_binY18_bin23   -1.1671e-01 +/-  9.91e-01
     prop_binY18_bin24   -3.0495e-02 +/-  9.91e-01
     prop_binY18_bin25    2.3358e-01 +/-  9.89e-01
     prop_binY18_bin26   -1.8277e-02 +/-  9.86e-01
     prop_binY18_bin27    1.0830e-01 +/-  9.78e-01
     prop_binY18_bin28    5.0063e-01 +/-  9.70e-01
     prop_binY18_bin29    1.6637e-01 +/-  9.81e-01
      prop_binY18_bin3   -2.1316e-01 +/-  9.64e-01
     prop_binY18_bin30   -1.3819e-01 +/-  9.92e-01
     prop_binY18_bin31    5.0976e-03 +/-  9.92e-01
     prop_binY18_bin32    1.4006e-01 +/-  9.91e-01
     prop_binY18_bin33   -3.2502e-02 +/-  9.87e-01
     prop_binY18_bin34   -5.0814e-01 +/-  9.78e-01
     prop_binY18_bin35   -4.7233e-01 +/-  9.87e-01
     prop_binY18_bin36    3.2601e-01 +/-  9.84e-01
     prop_binY18_bin37    1.0439e-02 +/-  9.91e-01
     prop_binY18_bin38   -9.8018e-02 +/-  9.92e-01
     prop_binY18_bin39    3.5799e-01 +/-  9.87e-01
      prop_binY18_bin4    1.1735e-01 +/-  9.63e-01
     prop_binY18_bin40    1.7266e-01 +/-  9.80e-01
     prop_binY18_bin41   -2.7927e-03 +/-  9.90e-01
     prop_binY18_bin42   -1.6339e-01 +/-  9.91e-01
     prop_binY18_bin43   -6.0712e-02 +/-  9.96e-01
     prop_binY18_bin44   -6.7498e-02 +/-  9.97e-01
     prop_binY18_bin45   -9.8286e-02 +/-  9.93e-01
     prop_binY18_bin46    1.2658e-01 +/-  9.92e-01
     prop_binY18_bin47   -1.7044e-01 +/-  9.89e-01
     prop_binY18_bin48    2.2589e-01 +/-  9.80e-01
     prop_binY18_bin49   -6.1106e-02 +/-  9.94e-01
      prop_binY18_bin5    6.2596e-02 +/-  9.54e-01
     prop_binY18_bin50    2.5173e-02 +/-  9.95e-01
     prop_binY18_bin51    6.6462e-02 +/-  9.96e-01
     prop_binY18_bin52    3.2196e-02 +/-  9.95e-01
     prop_binY18_bin53   -1.6427e-01 +/-  9.95e-01
     prop_binY18_bin54   -2.0742e-01 +/-  9.91e-01
     prop_binY18_bin55   -1.5790e-01 +/-  9.95e-01
     prop_binY18_bin56   -1.7838e-01 +/-  9.99e-01
     prop_binY18_bin57    5.8666e-02 +/-  9.96e-01
     prop_binY18_bin58   -6.2484e-02 +/-  9.98e-01
     prop_binY18_bin59   -4.3337e-02 +/-  9.96e-01
      prop_binY18_bin6    4.4420e-01 +/-  9.57e-01
      prop_binY18_bin7    1.9164e-02 +/-  9.68e-01
      prop_binY18_bin8    2.7016e-01 +/-  9.46e-01
      prop_binY18_bin9   -1.7291e-01 +/-  9.48e-01
              top_xsec    8.3780e-01 +/-  9.44e-01
                  yLQ2    9.3937e-02 +/-  1.13e-01

