
Attaching file multidimfitTest.root as _file0...
(TFile *) 0x3f9f9b0

  RooFitResult: minimized FCN value: -0.310037, estimated distance to minimum: 9.68685e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
         mufakesrw4b17   -5.3236e-04 +/-  9.94e-01
         mufakesrw4b18    2.1681e-03 +/-  9.94e-01
               nlo_sys    1.4226e-03 +/-  9.95e-01
                  pdf1    7.2167e-03 +/-  9.93e-01
                 pdf10    9.8819e-03 +/-  9.94e-01
                 pdf11   -1.1097e-02 +/-  9.95e-01
                 pdf12   -2.6812e-03 +/-  9.97e-01
                 pdf13    3.3715e-03 +/-  9.94e-01
                 pdf14    1.3579e-02 +/-  9.95e-01
                 pdf15    5.5894e-03 +/-  1.00e+00
                 pdf16    4.6761e-03 +/-  9.95e-01
                 pdf17   -5.6530e-03 +/-  9.97e-01
                 pdf18   -1.2391e-04 +/-  9.96e-01
                 pdf19   -9.7774e-04 +/-  9.94e-01
                  pdf2   -5.0222e-03 +/-  9.92e-01
                 pdf20   -7.5626e-03 +/-  1.00e+00
                 pdf21    3.9224e-04 +/-  9.94e-01
                 pdf22   -1.4035e-02 +/-  1.00e+00
                 pdf23    1.0580e-02 +/-  9.95e-01
                 pdf24   -4.4619e-03 +/-  9.93e-01
                 pdf25    6.6424e-04 +/-  9.94e-01
                 pdf26    1.4485e-02 +/-  9.94e-01
                 pdf27   -1.6287e-02 +/-  9.95e-01
                 pdf28    7.0194e-04 +/-  9.91e-01
                 pdf29    1.9563e-03 +/-  9.97e-01
                  pdf3   -5.2032e-04 +/-  9.93e-01
                 pdf30    3.2023e-03 +/-  9.98e-01
                 pdf31    2.9176e-03 +/-  1.00e+00
                 pdf32    1.8087e-03 +/-  9.94e-01
                 pdf33   -6.7157e-04 +/-  1.01e+00
                 pdf34   -6.0588e-03 +/-  9.95e-01
                 pdf35   -2.3410e-02 +/-  9.92e-01
                 pdf36   -5.5447e-03 +/-  9.95e-01
                 pdf37   -3.2277e-03 +/-  9.95e-01
                 pdf38   -1.7493e-02 +/-  9.94e-01
                 pdf39   -2.1475e-03 +/-  9.98e-01
                  pdf4   -1.5224e-02 +/-  9.96e-01
                 pdf40    1.0100e-03 +/-  9.93e-01
                 pdf41   -6.6715e-03 +/-  9.93e-01
                 pdf42    7.0923e-03 +/-  9.95e-01
                 pdf43   -8.9125e-03 +/-  9.92e-01
                 pdf44   -2.4574e-03 +/-  9.92e-01
                 pdf45    9.9141e-04 +/-  9.94e-01
                 pdf46   -3.1384e-03 +/-  9.93e-01
                 pdf47    2.8839e-03 +/-  9.95e-01
                 pdf48    4.7118e-03 +/-  9.96e-01
                 pdf49   -5.6139e-03 +/-  9.93e-01
                  pdf5    3.5346e-04 +/-  9.96e-01
                 pdf50    6.9995e-03 +/-  9.94e-01
                 pdf51    1.3489e-02 +/-  9.95e-01
                 pdf52    5.6017e-04 +/-  9.95e-01
                 pdf53    1.9244e-03 +/-  9.99e-01
                 pdf54   -6.3380e-03 +/-  9.95e-01
                 pdf55    8.7331e-03 +/-  9.95e-01
                 pdf56   -2.4646e-04 +/-  9.94e-01
                 pdf57   -7.5784e-03 +/-  9.93e-01
                 pdf58   -2.4982e-04 +/-  9.92e-01
                 pdf59   -9.6859e-03 +/-  9.94e-01
                  pdf6   -3.0453e-03 +/-  9.96e-01
                 pdf60    2.7627e-03 +/-  1.01e+00
                  pdf7   -7.4901e-03 +/-  1.00e+00
                  pdf8    4.2938e-04 +/-  9.94e-01
                  pdf9   -7.5897e-04 +/-  9.98e-01
      prop_binY16_bin0    7.5503e-02 +/-  7.08e-01
      prop_binY16_bin1    9.7362e-03 +/-  7.04e-01
     prop_binY16_bin10   -1.0922e-02 +/-  7.05e-01
     prop_binY16_bin11   -3.7787e-02 +/-  7.08e-01
     prop_binY16_bin12    5.9359e-02 +/-  7.11e-01
     prop_binY16_bin13   -1.6088e-02 +/-  7.08e-01
     prop_binY16_bin14   -1.2256e-01 +/-  7.28e-01
     prop_binY16_bin15   -1.0903e-01 +/-  7.32e-01
     prop_binY16_bin16   -6.0420e-02 +/-  6.41e-01
     prop_binY16_bin17    8.4057e-02 +/-  6.43e-01
     prop_binY16_bin18    1.9736e-02 +/-  7.56e-01
     prop_binY16_bin19    9.9227e-02 +/-  7.48e-01
      prop_binY16_bin2    2.1521e-02 +/-  7.42e-01
     prop_binY16_bin20    9.8978e-02 +/-  7.41e-01
     prop_binY16_bin21    1.3260e-02 +/-  7.57e-01
     prop_binY16_bin22    6.1411e-02 +/-  7.22e-01
     prop_binY16_bin23   -3.2055e-02 +/-  7.23e-01
     prop_binY16_bin24   -1.9606e-02 +/-  7.70e-01
     prop_binY16_bin25   -2.8814e-02 +/-  7.64e-01
     prop_binY16_bin26    1.5483e-02 +/-  9.59e-01
     prop_binY16_bin27   -5.6468e-02 +/-  9.41e-01
     prop_binY16_bin28   -2.9492e-02 +/-  7.56e-01
     prop_binY16_bin29   -1.4595e-02 +/-  7.70e-01
      prop_binY16_bin3   -4.5827e-02 +/-  7.47e-01
     prop_binY16_bin30   -4.6603e-03 +/-  7.69e-01
     prop_binY16_bin31   -6.4471e-02 +/-  7.61e-01
     prop_binY16_bin32    1.3062e-02 +/-  7.68e-01
     prop_binY16_bin33    2.1237e-02 +/-  7.66e-01
     prop_binY16_bin34   -7.1737e-02 +/-  7.47e-01
     prop_binY16_bin35   -3.1471e-02 +/-  7.65e-01
     prop_binY16_bin36   -5.9933e-03 +/-  9.81e-01
     prop_binY16_bin37   -5.7121e-03 +/-  9.84e-01
     prop_binY16_bin38    4.2007e-02 +/-  7.70e-01
     prop_binY16_bin39    4.5791e-02 +/-  7.69e-01
      prop_binY16_bin4    4.5174e-03 +/-  7.47e-01
     prop_binY16_bin40    5.9435e-02 +/-  7.54e-01
     prop_binY16_bin41   -8.0456e-04 +/-  7.72e-01
     prop_binY16_bin42    4.1731e-03 +/-  7.77e-01
     prop_binY16_bin43    2.6579e-03 +/-  7.77e-01
     prop_binY16_bin44    5.3896e-03 +/-  7.77e-01
     prop_binY16_bin45    3.0179e-03 +/-  7.77e-01
     prop_binY16_bin46    4.6773e-03 +/-  7.75e-01
     prop_binY16_bin47    1.2308e-03 +/-  7.60e-01
     prop_binY16_bin48    1.4440e-02 +/-  7.63e-01
     prop_binY16_bin49    7.5811e-03 +/-  7.72e-01
      prop_binY16_bin5   -1.8951e-02 +/-  7.44e-01
     prop_binY16_bin50    9.8929e-03 +/-  7.66e-01
     prop_binY16_bin51    1.9758e-02 +/-  7.48e-01
     prop_binY16_bin52    8.0326e-03 +/-  7.68e-01
     prop_binY16_bin53    1.4152e-02 +/-  7.61e-01
     prop_binY16_bin54   -3.3000e-02 +/-  7.64e-01
     prop_binY16_bin55    1.1914e-03 +/-  7.74e-01
     prop_binY16_bin56    4.9886e-03 +/-  7.77e-01
     prop_binY16_bin57    3.3910e-03 +/-  7.77e-01
     prop_binY16_bin58    4.1344e-03 +/-  7.76e-01
     prop_binY16_bin59    1.1406e-02 +/-  7.63e-01
      prop_binY16_bin6   -3.3308e-02 +/-  6.36e-01
      prop_binY16_bin7   -4.3165e-02 +/-  6.39e-01
      prop_binY16_bin8   -9.8911e-02 +/-  7.30e-01
      prop_binY16_bin9   -7.2742e-02 +/-  7.33e-01
      prop_binY17_bin0    1.9218e-03 +/-  7.04e-01
      prop_binY17_bin1    7.3313e-03 +/-  7.17e-01
     prop_binY17_bin10    2.0561e-02 +/-  7.16e-01
     prop_binY17_bin11   -6.2762e-03 +/-  7.22e-01
     prop_binY17_bin12   -3.2529e-03 +/-  7.23e-01
     prop_binY17_bin13   -4.0897e-02 +/-  7.13e-01
     prop_binY17_bin14    1.3386e-02 +/-  7.44e-01
     prop_binY17_bin15    8.0989e-03 +/-  7.50e-01
     prop_binY17_bin16   -2.8181e-02 +/-  6.47e-01
     prop_binY17_bin17    8.8041e-03 +/-  6.52e-01
     prop_binY17_bin18    1.5622e-02 +/-  7.66e-01
     prop_binY17_bin19   -1.5405e-02 +/-  7.59e-01
      prop_binY17_bin2    2.6022e-02 +/-  7.58e-01
     prop_binY17_bin20   -6.1829e-03 +/-  7.53e-01
     prop_binY17_bin21    1.9127e-02 +/-  7.67e-01
     prop_binY17_bin22    2.2133e-03 +/-  7.28e-01
     prop_binY17_bin23   -1.8206e-02 +/-  7.28e-01
     prop_binY17_bin24   -8.7213e-03 +/-  7.73e-01
     prop_binY17_bin25   -1.4053e-02 +/-  7.68e-01
     prop_binY17_bin26   -1.8233e-02 +/-  9.81e-01
     prop_binY17_bin27    1.0956e-02 +/-  9.56e-01
     prop_binY17_bin28   -1.8959e-02 +/-  7.60e-01
     prop_binY17_bin29   -3.3854e-03 +/-  7.72e-01
      prop_binY17_bin3    1.9097e-02 +/-  7.62e-01
     prop_binY17_bin30   -3.2198e-02 +/-  7.73e-01
     prop_binY17_bin31    4.7112e-02 +/-  7.72e-01
     prop_binY17_bin32    2.1279e-05 +/-  7.72e-01
     prop_binY17_bin33    6.8617e-03 +/-  7.67e-01
     prop_binY17_bin34    7.1969e-02 +/-  7.66e-01
     prop_binY17_bin35   -3.7693e-02 +/-  7.70e-01
     prop_binY17_bin36   -1.7580e-02 +/-  9.88e-01
     prop_binY17_bin37    2.8319e-03 +/-  9.89e-01
     prop_binY17_bin38   -1.1340e-02 +/-  7.74e-01
     prop_binY17_bin39   -2.6461e-02 +/-  7.73e-01
      prop_binY17_bin4    9.6517e-03 +/-  7.63e-01
     prop_binY17_bin40    4.4306e-03 +/-  7.59e-01
     prop_binY17_bin41   -3.8066e-03 +/-  7.76e-01
     prop_binY17_bin42   -2.1124e-03 +/-  7.78e-01
     prop_binY17_bin43   -2.5718e-03 +/-  7.79e-01
     prop_binY17_bin44   -2.7769e-03 +/-  7.79e-01
     prop_binY17_bin45   -3.5381e-03 +/-  7.78e-01
     prop_binY17_bin46   -2.2788e-03 +/-  7.76e-01
     prop_binY17_bin47   -1.2658e-03 +/-  7.61e-01
     prop_binY17_bin48   -7.3261e-03 +/-  7.74e-01
     prop_binY17_bin49   -2.9562e-03 +/-  7.78e-01
      prop_binY17_bin5   -6.4997e-03 +/-  7.60e-01
     prop_binY17_bin50   -1.0761e-03 +/-  7.78e-01
     prop_binY17_bin51   -7.9550e-04 +/-  7.78e-01
     prop_binY17_bin52   -9.6186e-04 +/-  7.78e-01
     prop_binY17_bin53   -6.9523e-04 +/-  7.75e-01
     prop_binY17_bin54   -1.4725e-02 +/-  7.74e-01
     prop_binY17_bin55   -5.8215e-03 +/-  7.77e-01
     prop_binY17_bin56    1.4946e-03 +/-  7.78e-01
     prop_binY17_bin57   -1.8011e-03 +/-  7.78e-01
     prop_binY17_bin58   -3.8537e-04 +/-  7.77e-01
     prop_binY17_bin59   -5.4976e-03 +/-  7.76e-01
      prop_binY17_bin6   -7.2887e-03 +/-  6.47e-01
      prop_binY17_bin7    6.1051e-03 +/-  6.38e-01
      prop_binY17_bin8    6.7348e-02 +/-  7.32e-01
      prop_binY17_bin9    6.6502e-02 +/-  7.45e-01
      prop_binY18_bin0    1.9989e-02 +/-  7.21e-01
      prop_binY18_bin1    1.0345e-02 +/-  7.17e-01
     prop_binY18_bin10   -3.5419e-02 +/-  7.19e-01
     prop_binY18_bin11    3.2103e-02 +/-  7.20e-01
     prop_binY18_bin12    4.8373e-04 +/-  7.22e-01
     prop_binY18_bin13    1.4473e-02 +/-  7.20e-01
     prop_binY18_bin14    5.4211e-02 +/-  7.45e-01
     prop_binY18_bin15    4.5187e-02 +/-  7.47e-01
     prop_binY18_bin16    1.2905e-02 +/-  6.48e-01
     prop_binY18_bin17   -3.3471e-03 +/-  6.51e-01
     prop_binY18_bin18   -4.5581e-03 +/-  7.65e-01
     prop_binY18_bin19    2.5943e-03 +/-  7.63e-01
      prop_binY18_bin2    2.5128e-02 +/-  7.52e-01
     prop_binY18_bin20    3.5001e-02 +/-  7.64e-01
     prop_binY18_bin21    1.9069e-03 +/-  7.68e-01
     prop_binY18_bin22    8.6505e-05 +/-  7.28e-01
     prop_binY18_bin23    8.4017e-03 +/-  7.29e-01
     prop_binY18_bin24    4.6995e-03 +/-  7.75e-01
     prop_binY18_bin25    2.5162e-03 +/-  7.73e-01
     prop_binY18_bin26   -8.9955e-03 +/-  9.82e-01
     prop_binY18_bin27   -6.4402e-02 +/-  9.75e-01
     prop_binY18_bin28    5.6498e-03 +/-  7.69e-01
     prop_binY18_bin29    8.6833e-03 +/-  7.73e-01
      prop_binY18_bin3    1.0322e-02 +/-  7.60e-01
     prop_binY18_bin30    1.0667e-02 +/-  7.73e-01
     prop_binY18_bin31    1.2718e-02 +/-  7.72e-01
     prop_binY18_bin32   -6.6642e-03 +/-  7.74e-01
     prop_binY18_bin33   -5.7682e-03 +/-  7.73e-01
     prop_binY18_bin34    2.5854e-02 +/-  7.67e-01
     prop_binY18_bin35    1.2647e-02 +/-  7.71e-01
     prop_binY18_bin36   -3.7739e-02 +/-  9.84e-01
     prop_binY18_bin37    2.4479e-02 +/-  9.87e-01
     prop_binY18_bin38   -7.7150e-03 +/-  7.75e-01
     prop_binY18_bin39   -9.5646e-03 +/-  7.75e-01
      prop_binY18_bin4    2.6633e-02 +/-  7.60e-01
     prop_binY18_bin40    1.2946e-02 +/-  7.71e-01
     prop_binY18_bin41    3.8091e-03 +/-  7.75e-01
     prop_binY18_bin42   -7.9914e-03 +/-  7.75e-01
     prop_binY18_bin43    4.2277e-04 +/-  7.78e-01
     prop_binY18_bin44    1.2108e-03 +/-  7.78e-01
     prop_binY18_bin45    3.2405e-03 +/-  7.75e-01
     prop_binY18_bin46    1.4558e-03 +/-  7.76e-01
     prop_binY18_bin47   -4.5670e-04 +/-  7.72e-01
     prop_binY18_bin48   -5.9823e-04 +/-  7.73e-01
     prop_binY18_bin49   -1.4924e-03 +/-  7.77e-01
      prop_binY18_bin5   -3.2058e-03 +/-  7.55e-01
     prop_binY18_bin50    1.1011e-03 +/-  7.78e-01
     prop_binY18_bin51    7.8688e-04 +/-  7.78e-01
     prop_binY18_bin52    2.3529e-03 +/-  7.77e-01
     prop_binY18_bin53    1.9884e-03 +/-  7.75e-01
     prop_binY18_bin54    8.9951e-03 +/-  7.73e-01
     prop_binY18_bin55    2.3790e-03 +/-  7.76e-01
     prop_binY18_bin56    4.0433e-03 +/-  7.78e-01
     prop_binY18_bin57    7.5748e-04 +/-  7.78e-01
     prop_binY18_bin58    3.1468e-03 +/-  7.78e-01
     prop_binY18_bin59    7.9946e-03 +/-  7.76e-01
      prop_binY18_bin6    1.5008e-02 +/-  6.46e-01
      prop_binY18_bin7   -3.0565e-02 +/-  6.49e-01
      prop_binY18_bin8   -4.1040e-02 +/-  7.50e-01
      prop_binY18_bin9   -3.1352e-02 +/-  7.51e-01
              ptrw1b16   -4.9777e-02 +/-  9.89e-01
            ptrw1b1718    1.3215e-02 +/-  9.79e-01
              ptrw2b16   -3.0872e-02 +/-  9.89e-01
            ptrw2b1718    2.9349e-02 +/-  9.79e-01
              ptrw3b16    5.5882e-03 +/-  9.94e-01
            ptrw3b1718    4.8893e-03 +/-  9.89e-01
              ptrw4b16    8.6948e-05 +/-  9.90e-01
            ptrw4b1718   -7.4915e-03 +/-  9.85e-01
              ptrw5b16    1.8095e-02 +/-  9.92e-01
            ptrw5b1718   -9.6961e-03 +/-  9.89e-01
              ptrw6b16    2.5379e-02 +/-  9.89e-01
            ptrw6b1718   -1.1971e-02 +/-  9.88e-01
              ptrw7b16    8.1390e-02 +/-  9.69e-01
            ptrw7b1718   -3.8213e-02 +/-  9.56e-01
              top_xsec   -2.5566e-02 +/-  9.07e-01
                  yLQ2    6.5039e-02 +/-  2.52e-01

