
Attaching file multidimfitTest.root as _file0...
(TFile *) 0x3d30d80

  RooFitResult: minimized FCN value: -15.4903, estimated distance to minimum: 2.81156e-05
                covariance matrix quality: Unknown, matrix was externally provided
                Status : 

    Floating Parameter    FinalValue +/-  Error   
     prop_binY17_bin11    2.4727e-01 +/-  9.73e-01
     prop_binY17_bin12   -3.4174e-01 +/-  9.78e-01
     prop_binY17_bin13   -1.8922e-01 +/-  9.52e-01
     prop_binY17_bin14   -2.1560e-01 +/-  9.56e-01
     prop_binY17_bin15    2.6995e-01 +/-  9.67e-01
     prop_binY17_bin16   -1.9380e-01 +/-  9.77e-01
     prop_binY17_bin17    4.4979e-01 +/-  9.78e-01
     prop_binY17_bin18    1.5881e-01 +/-  9.79e-01
     prop_binY17_bin19   -1.5663e-01 +/-  9.76e-01
     prop_binY17_bin20    1.5042e-02 +/-  9.50e-01
     prop_binY17_bin21    2.6590e-01 +/-  9.78e-01
     prop_binY17_bin22    4.7603e-02 +/-  9.85e-01
     prop_binY17_bin23    7.0834e-02 +/-  9.89e-01
     prop_binY17_bin24    1.7286e-01 +/-  9.88e-01
     prop_binY17_bin25   -3.6555e-03 +/-  9.90e-01
     prop_binY17_bin26   -1.7941e-01 +/-  9.87e-01
     prop_binY17_bin27   -1.4102e-01 +/-  9.59e-01
     prop_binY17_bin28    2.3424e-01 +/-  9.59e-01
     prop_binY17_bin29    8.8114e-03 +/-  9.87e-01
     prop_binY17_bin30   -1.1752e-01 +/-  9.92e-01
     prop_binY17_bin31   -5.6611e-02 +/-  9.95e-01
     prop_binY17_bin32   -7.5315e-02 +/-  9.92e-01
     prop_binY17_bin33    1.9377e-02 +/-  9.73e-01
     prop_binY17_bin34   -1.0699e-01 +/-  9.80e-01
     prop_binY17_bin35    3.4294e-02 +/-  9.84e-01
     prop_binY17_bin36    4.8762e-03 +/-  9.94e-01
     prop_binY17_bin37    6.3685e-02 +/-  9.95e-01
     prop_binY17_bin38    5.9139e-02 +/-  9.92e-01
     prop_binY17_bin39   -6.9778e-02 +/-  9.86e-01
     prop_binY17_bin40    4.4576e-01 +/-  9.52e-01
     prop_binY17_bin41    2.6723e-01 +/-  9.87e-01
     prop_binY17_bin42   -6.9618e-02 +/-  9.97e-01
     prop_binY17_bin43   -1.8743e-02 +/-  9.98e-01
     prop_binY17_bin44   -6.9860e-02 +/-  9.98e-01
     prop_binY17_bin45   -1.4702e-02 +/-  9.97e-01
     prop_binY17_bin46   -1.8798e-01 +/-  9.96e-01
     prop_binY17_bin47   -1.3960e-01 +/-  9.71e-01
     prop_binY17_bin48   -3.3453e-01 +/-  9.97e-01
     prop_binY17_bin49   -1.5999e-01 +/-  9.99e-01
     prop_binY17_bin50    4.2671e-02 +/-  9.96e-01
     prop_binY17_bin51    7.6788e-02 +/-  9.96e-01
     prop_binY17_bin52   -1.3736e-02 +/-  9.98e-01
     prop_binY17_bin53   -2.4381e-02 +/-  9.91e-01
     prop_binY17_bin54   -1.3194e-02 +/-  9.90e-01
     prop_binY17_bin55   -2.3673e-02 +/-  9.97e-01
     prop_binY17_bin56    5.4423e-02 +/-  9.96e-01
     prop_binY17_bin57   -4.2176e-02 +/-  9.97e-01
     prop_binY17_bin58   -3.0219e-01 +/-  9.99e-01
     prop_binY17_bin59    2.6904e-02 +/-  9.96e-01
                    A0    6.8355e-02 +/-  9.27e-02
                    A4    1.4109e+00 +/-  1.16e-01
                  yLQ2   -9.7510e-02 +/-  2.63e-01

