
Attaching file multidimfit.root as _file0...
(TFile *) 0x232a4c0

  RooFitResult: minimized FCN value: -7.73192, estimated distance to minimum: 6.18978e-06
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
                 pdf43   -3.2619e-03 +/-  9.93e-01
                 pdf44    2.5192e-02 +/-  9.94e-01
                 pdf45   -1.7107e-02 +/-  9.94e-01
                 pdf46   -1.3137e-03 +/-  9.94e-01
                 pdf47    1.3085e-02 +/-  9.94e-01
                 pdf48    1.3914e-02 +/-  9.94e-01
                 pdf49    6.4297e-04 +/-  9.94e-01
                  pdf5    3.1090e-03 +/-  9.94e-01
                 pdf50    7.7920e-03 +/-  9.94e-01
                 pdf51    8.8688e-03 +/-  9.94e-01
                 pdf52    1.5115e-02 +/-  9.94e-01
                 pdf53    4.4388e-03 +/-  9.94e-01
                 pdf54   -3.1280e-03 +/-  9.94e-01
                 pdf55    2.6369e-03 +/-  9.94e-01
                 pdf56    1.0396e-02 +/-  9.94e-01
                 pdf57   -4.8778e-03 +/-  9.93e-01
                 pdf58    5.9548e-03 +/-  9.94e-01
                 pdf59   -2.9881e-03 +/-  9.94e-01
                  pdf6   -3.2535e-03 +/-  9.94e-01
                 pdf60   -1.8869e-05 +/-  9.94e-01
                  pdf7    8.7884e-03 +/-  9.94e-01
                  pdf8    1.2414e-02 +/-  9.94e-01
                  pdf9   -6.2825e-03 +/-  9.94e-01
             prefire16   -7.5720e-02 +/-  9.24e-01
             prefire17   -1.9573e-03 +/-  8.03e-01
              ptrw1b16   -2.4428e-02 +/-  9.91e-01
              ptrw1b17    5.0619e-03 +/-  9.93e-01
              ptrw1b18   -1.7456e-02 +/-  9.87e-01
              ptrw2b16   -3.8374e-02 +/-  9.92e-01
              ptrw2b17    1.4971e-02 +/-  9.96e-01
              ptrw2b18   -3.3350e-02 +/-  9.87e-01
              ptrw3b16   -9.1581e-03 +/-  9.93e-01
              ptrw3b17    7.8036e-03 +/-  9.96e-01
              ptrw3b18   -3.9047e-02 +/-  9.91e-01
              ptrw4b16    4.6770e-03 +/-  9.89e-01
              ptrw4b17    5.1049e-03 +/-  9.95e-01
              ptrw4b18   -9.7971e-03 +/-  9.87e-01
              ptrw5b16    4.0073e-02 +/-  9.87e-01
              ptrw5b17    3.3007e-02 +/-  9.98e-01
              ptrw5b18    1.2135e-02 +/-  9.88e-01
              ptrw6b16    5.0716e-03 +/-  9.82e-01
              ptrw6b17    3.1348e-02 +/-  9.96e-01
              ptrw6b18   -2.6022e-02 +/-  9.87e-01
              ptrw7b16    8.6996e-02 +/-  9.87e-01
              ptrw7b17   -2.3448e-02 +/-  9.95e-01
              ptrw7b18    6.6462e-02 +/-  9.77e-01
                   yLQ    7.9931e-02 +/-  7.68e-02

