
Attaching file multidimfitTest.root as _file0...
(TFile *) 0x25b3310

  RooFitResult: minimized FCN value: -3.77644e-05, estimated distance to minimum: 4.82861e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
                 pdf29    3.6705e-03 +/-  9.99e-01
                  pdf3    2.0826e-04 +/-  9.99e-01
                 pdf30    3.4903e-03 +/-  9.99e-01
                 pdf31    2.5423e-03 +/-  9.99e-01
                 pdf32   -7.4082e-04 +/-  1.00e+00
                 pdf33   -4.8879e-03 +/-  1.00e+00
                 pdf34    1.0261e-03 +/-  9.98e-01
                 pdf35   -2.6403e-04 +/-  9.98e-01
                 pdf36    2.7863e-03 +/-  9.99e-01
                 pdf37   -9.7754e-04 +/-  9.99e-01
                 pdf38    4.1065e-04 +/-  9.99e-01
                 pdf39   -6.6256e-04 +/-  9.98e-01
                  pdf4   -2.0453e-03 +/-  1.00e+00
                 pdf40    3.5120e-03 +/-  9.99e-01
                 pdf41    1.4783e-03 +/-  9.98e-01
                 pdf42   -8.4288e-04 +/-  1.00e+00
                 pdf43   -3.3571e-04 +/-  9.99e-01
                 pdf44    3.1922e-03 +/-  9.98e-01
                 pdf45   -3.9580e-03 +/-  9.99e-01
                 pdf46    3.0112e-03 +/-  9.99e-01
                 pdf47    4.2028e-03 +/-  9.99e-01
                 pdf48    5.2867e-03 +/-  9.98e-01
                 pdf49   -1.6864e-03 +/-  9.99e-01
                  pdf5    3.0959e-03 +/-  9.99e-01
                 pdf50    4.5078e-04 +/-  1.00e+00
                 pdf51   -2.9831e-03 +/-  9.99e-01
                 pdf52    4.9815e-03 +/-  9.99e-01
                 pdf53    7.6812e-04 +/-  9.99e-01
                 pdf54    1.3736e-04 +/-  9.98e-01
                 pdf55   -1.5271e-03 +/-  9.98e-01
                 pdf56    1.7710e-04 +/-  9.99e-01
                 pdf57    9.5086e-04 +/-  9.98e-01
                 pdf58    2.0661e-03 +/-  9.99e-01
                 pdf59   -3.2584e-03 +/-  9.99e-01
                  pdf6    7.0957e-04 +/-  9.99e-01
                 pdf60   -2.1022e-04 +/-  9.99e-01
                  pdf7    5.1065e-04 +/-  1.00e+00
                  pdf8    2.8956e-03 +/-  9.99e-01
                  pdf9    3.5201e-03 +/-  9.98e-01
             prefire16   -8.8328e-03 +/-  9.41e-01
             prefire17    1.4920e-02 +/-  8.09e-01
             prefire18    0.0000e+00 +/-  1.00e+00
      prop_binY16_bin0   -8.6605e-02 +/-  7.93e-01
      prop_binY16_bin1    7.2077e-03 +/-  9.36e-01
     prop_binY16_bin10   -3.7108e-02 +/-  9.51e-01
     prop_binY16_bin11    3.2312e-02 +/-  9.53e-01
     prop_binY16_bin12   -5.0758e-02 +/-  9.47e-01
     prop_binY16_bin13   -1.2235e-01 +/-  9.17e-01
     prop_binY16_bin14    3.3248e-02 +/-  9.05e-01
     prop_binY16_bin15   -2.6615e-01 +/-  9.14e-01
     prop_binY16_bin16   -4.4505e-02 +/-  9.49e-01
     prop_binY16_bin17    3.7947e-02 +/-  9.60e-01
     prop_binY16_bin18    1.5506e-01 +/-  9.52e-01
     prop_binY16_bin19   -2.2706e-02 +/-  9.55e-01
      prop_binY16_bin2    2.8890e-02 +/-  9.39e-01
     prop_binY16_bin20   -9.1196e-03 +/-  8.08e-01
     prop_binY16_bin21   -1.9595e-02 +/-  9.62e-01
     prop_binY16_bin22   -1.4621e-02 +/-  9.79e-01
     prop_binY16_bin23    1.4587e-02 +/-  9.82e-01
     prop_binY16_bin24   -3.4878e-02 +/-  9.84e-01
     prop_binY16_bin25    3.6676e-03 +/-  9.89e-01
     prop_binY16_bin26    2.3362e-02 +/-  9.79e-01
     prop_binY16_bin27    5.1104e-03 +/-  8.24e-01
     prop_binY16_bin28    1.1273e-01 +/-  9.04e-01
     prop_binY16_bin29   -4.4642e-02 +/-  9.87e-01
      prop_binY16_bin3    8.4263e-02 +/-  9.48e-01
     prop_binY16_bin30   -2.2199e-02 +/-  9.90e-01
     prop_binY16_bin31    5.1413e-03 +/-  9.91e-01
     prop_binY16_bin32    2.0650e-02 +/-  9.92e-01
     prop_binY16_bin33   -5.5920e-02 +/-  9.43e-01
     prop_binY16_bin34    3.6030e-03 +/-  9.52e-01
     prop_binY16_bin35   -3.8475e-02 +/-  9.84e-01
     prop_binY16_bin36   -2.9258e-02 +/-  9.90e-01
     prop_binY16_bin37    4.6857e-03 +/-  9.92e-01
     prop_binY16_bin38    1.6070e-02 +/-  9.83e-01
     prop_binY16_bin39    2.6653e-03 +/-  9.78e-01
      prop_binY16_bin4   -7.0982e-02 +/-  9.54e-01
     prop_binY16_bin40   -6.5770e-03 +/-  9.70e-01
     prop_binY16_bin41    1.1170e-02 +/-  9.79e-01
     prop_binY16_bin42   -2.5554e-03 +/-  9.93e-01
     prop_binY16_bin43    5.3777e-03 +/-  9.95e-01
     prop_binY16_bin44   -2.4290e-03 +/-  9.96e-01
     prop_binY16_bin45    4.8714e-03 +/-  9.95e-01
     prop_binY16_bin46    6.8458e-04 +/-  9.96e-01
     prop_binY16_bin47    1.2795e-02 +/-  9.70e-01
     prop_binY16_bin48    7.5609e-02 +/-  9.22e-01
     prop_binY16_bin49    1.0676e-03 +/-  9.70e-01
      prop_binY16_bin5   -1.6497e-02 +/-  9.44e-01
     prop_binY16_bin50   -4.3204e-03 +/-  9.95e-01
     prop_binY16_bin51    4.5292e-03 +/-  9.96e-01
     prop_binY16_bin52    1.1977e-03 +/-  9.97e-01
     prop_binY16_bin53   -4.3295e-02 +/-  9.55e-01
     prop_binY16_bin54   -1.6838e-02 +/-  9.88e-01
     prop_binY16_bin55    1.3811e-02 +/-  9.90e-01
     prop_binY16_bin56   -7.2357e-03 +/-  9.95e-01
     prop_binY16_bin57    5.2624e-03 +/-  9.96e-01
     prop_binY16_bin58   -4.0279e-03 +/-  9.96e-01
     prop_binY16_bin59    6.1542e-03 +/-  9.97e-01
      prop_binY16_bin6   -1.7613e-04 +/-  9.43e-01
      prop_binY16_bin7    3.5914e-02 +/-  8.06e-01
      prop_binY16_bin8    1.5565e-01 +/-  8.80e-01
      prop_binY16_bin9    7.5281e-02 +/-  9.30e-01
      prop_binY17_bin0   -8.7131e-02 +/-  8.27e-01
      prop_binY17_bin1    1.3736e-02 +/-  9.62e-01
     prop_binY17_bin10    1.5321e-03 +/-  9.71e-01
     prop_binY17_bin11    1.3507e-02 +/-  9.76e-01
     prop_binY17_bin12   -6.1025e-02 +/-  9.74e-01
     prop_binY17_bin13    8.7968e-02 +/-  9.19e-01
     prop_binY17_bin14    6.0354e-02 +/-  9.51e-01
     prop_binY17_bin15    1.1726e-01 +/-  9.52e-01
     prop_binY17_bin16   -1.0635e-02 +/-  9.72e-01
     prop_binY17_bin17    2.2533e-02 +/-  9.79e-01
     prop_binY17_bin18   -5.6066e-02 +/-  9.79e-01
     prop_binY17_bin19   -4.0383e-02 +/-  9.79e-01
      prop_binY17_bin2    3.2972e-02 +/-  9.67e-01
     prop_binY17_bin20   -1.1786e-01 +/-  9.14e-01
     prop_binY17_bin21   -3.3321e-02 +/-  9.87e-01
     prop_binY17_bin22   -1.6799e-02 +/-  9.90e-01
     prop_binY17_bin23   -1.5897e-02 +/-  9.91e-01
     prop_binY17_bin24    1.3026e-03 +/-  9.93e-01
     prop_binY17_bin25    6.7019e-03 +/-  9.91e-01
     prop_binY17_bin26    3.0135e-02 +/-  9.87e-01
     prop_binY17_bin27    1.2343e-01 +/-  9.19e-01
     prop_binY17_bin28    8.7698e-03 +/-  9.70e-01
     prop_binY17_bin29    1.0833e-02 +/-  9.85e-01
      prop_binY17_bin3    1.4384e-01 +/-  9.73e-01
     prop_binY17_bin30   -6.7624e-03 +/-  9.92e-01
     prop_binY17_bin31   -4.8511e-03 +/-  9.92e-01
     prop_binY17_bin32   -9.1099e-03 +/-  9.95e-01
     prop_binY17_bin33    5.5953e-03 +/-  9.79e-01
     prop_binY17_bin34   -1.8588e-02 +/-  9.78e-01
     prop_binY17_bin35   -1.0356e-02 +/-  9.93e-01
     prop_binY17_bin36   -1.0837e-02 +/-  9.91e-01
     prop_binY17_bin37   -2.7147e-03 +/-  9.95e-01
     prop_binY17_bin38    1.4379e-03 +/-  9.96e-01
     prop_binY17_bin39    1.1485e-02 +/-  9.91e-01
      prop_binY17_bin4   -1.1104e-01 +/-  9.76e-01
     prop_binY17_bin40    6.9775e-02 +/-  9.48e-01
     prop_binY17_bin41    9.2441e-03 +/-  9.94e-01
     prop_binY17_bin42   -9.2828e-03 +/-  9.97e-01
     prop_binY17_bin43    7.3966e-03 +/-  9.91e-01
     prop_binY17_bin44   -5.6961e-03 +/-  9.97e-01
     prop_binY17_bin45    7.2360e-03 +/-  9.98e-01
     prop_binY17_bin46   -6.5085e-03 +/-  9.96e-01
     prop_binY17_bin47   -3.9215e-02 +/-  9.63e-01
     prop_binY17_bin48   -1.4351e-02 +/-  9.83e-01
     prop_binY17_bin49    8.0232e-03 +/-  9.88e-01
      prop_binY17_bin5   -1.9766e-02 +/-  9.73e-01
     prop_binY17_bin50   -1.1738e-03 +/-  9.98e-01
     prop_binY17_bin51   -3.0133e-04 +/-  9.98e-01
     prop_binY17_bin52   -2.6627e-03 +/-  9.98e-01
     prop_binY17_bin53    1.0888e-02 +/-  9.88e-01
     prop_binY17_bin54    1.7038e-03 +/-  9.93e-01
     prop_binY17_bin55   -1.3650e-04 +/-  9.96e-01
     prop_binY17_bin56    9.2390e-04 +/-  9.97e-01
     prop_binY17_bin57   -2.4825e-03 +/-  9.98e-01
     prop_binY17_bin58   -2.6088e-04 +/-  9.99e-01
     prop_binY17_bin59    2.7388e-03 +/-  9.91e-01
      prop_binY17_bin6   -2.2593e-02 +/-  9.71e-01
      prop_binY17_bin7    6.1079e-02 +/-  8.35e-01
      prop_binY17_bin8   -1.4538e-01 +/-  8.92e-01
      prop_binY17_bin9    9.0882e-02 +/-  9.61e-01
      prop_binY18_bin0    1.4817e-02 +/-  7.26e-01
      prop_binY18_bin1    3.5697e-02 +/-  9.62e-01
     prop_binY18_bin10    8.0163e-03 +/-  9.67e-01
     prop_binY18_bin11    1.0734e-02 +/-  9.71e-01
     prop_binY18_bin12    5.1332e-02 +/-  9.71e-01
     prop_binY18_bin13    2.6331e-02 +/-  9.27e-01
     prop_binY18_bin14   -6.1947e-02 +/-  9.39e-01
     prop_binY18_bin15   -7.2320e-02 +/-  9.50e-01
     prop_binY18_bin16    5.5409e-02 +/-  9.66e-01
     prop_binY18_bin17   -3.9704e-02 +/-  9.74e-01
     prop_binY18_bin18    3.8770e-02 +/-  9.75e-01
     prop_binY18_bin19    1.9989e-02 +/-  9.72e-01
      prop_binY18_bin2   -2.5218e-02 +/-  9.64e-01
     prop_binY18_bin20   -4.1982e-02 +/-  8.28e-01
     prop_binY18_bin21   -1.5229e-02 +/-  9.89e-01
     prop_binY18_bin22    2.8260e-02 +/-  9.91e-01
     prop_binY18_bin23   -2.9364e-03 +/-  9.93e-01
     prop_binY18_bin24    1.9974e-03 +/-  9.93e-01
     prop_binY18_bin25   -2.4011e-02 +/-  9.93e-01
     prop_binY18_bin26    1.1706e-02 +/-  9.91e-01
     prop_binY18_bin27    4.5112e-02 +/-  8.42e-01
     prop_binY18_bin28    3.1103e-02 +/-  9.48e-01
     prop_binY18_bin29    5.7149e-03 +/-  9.89e-01
      prop_binY18_bin3    7.4924e-02 +/-  9.66e-01
     prop_binY18_bin30    1.7457e-02 +/-  9.92e-01
     prop_binY18_bin31   -1.6279e-02 +/-  9.94e-01
     prop_binY18_bin32   -5.0210e-03 +/-  9.93e-01
     prop_binY18_bin33   -1.3813e-02 +/-  9.70e-01
     prop_binY18_bin34    4.7906e-02 +/-  9.71e-01
     prop_binY18_bin35    1.6274e-02 +/-  9.87e-01
     prop_binY18_bin36    8.0355e-03 +/-  9.90e-01
     prop_binY18_bin37   -1.1056e-02 +/-  9.92e-01
     prop_binY18_bin38   -8.6549e-03 +/-  9.95e-01
     prop_binY18_bin39   -1.7673e-02 +/-  9.89e-01
      prop_binY18_bin4   -4.8290e-02 +/-  9.69e-01
     prop_binY18_bin40    6.7179e-02 +/-  8.87e-01
     prop_binY18_bin41    2.3064e-03 +/-  9.96e-01
     prop_binY18_bin42    2.8435e-03 +/-  9.96e-01
     prop_binY18_bin43   -4.6537e-03 +/-  9.97e-01
     prop_binY18_bin44    3.8702e-03 +/-  9.97e-01
     prop_binY18_bin45   -1.1651e-03 +/-  9.97e-01
     prop_binY18_bin46    1.1852e-03 +/-  9.96e-01
     prop_binY18_bin47   -3.7797e-02 +/-  9.15e-01
     prop_binY18_bin48    1.8424e-02 +/-  9.79e-01
     prop_binY18_bin49   -1.3034e-03 +/-  9.96e-01
      prop_binY18_bin5    3.2818e-02 +/-  9.69e-01
     prop_binY18_bin50    3.9264e-04 +/-  9.97e-01
     prop_binY18_bin51   -1.9363e-03 +/-  9.97e-01
     prop_binY18_bin52    4.8362e-04 +/-  9.98e-01
     prop_binY18_bin53   -3.0866e-03 +/-  9.90e-01
     prop_binY18_bin54    6.1855e-04 +/-  9.90e-01
     prop_binY18_bin55   -7.1275e-03 +/-  9.93e-01
     prop_binY18_bin56   -4.0229e-03 +/-  9.97e-01
     prop_binY18_bin57    1.1433e-03 +/-  9.97e-01
     prop_binY18_bin58    1.5861e-03 +/-  9.97e-01
     prop_binY18_bin59    2.3856e-04 +/-  9.95e-01
      prop_binY18_bin6   -4.2492e-02 +/-  9.69e-01
      prop_binY18_bin7   -4.3526e-02 +/-  7.37e-01
      prop_binY18_bin8   -6.4262e-02 +/-  8.96e-01
      prop_binY18_bin9   -6.5629e-02 +/-  9.58e-01
              top_xsec   -1.9683e-02 +/-  9.61e-01
                  yLQ2    6.0789e-03 +/-  6.38e-02

