
Attaching file multidimfitTest.root as _file0...
(TFile *) 0x27436a0

  RooFitResult: minimized FCN value: -7.09023e-09, estimated distance to minimum: 5.27035e-09
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
     prop_binY18_bin14    8.0947e-02 +/-  9.34e-01
     prop_binY18_bin15    4.3276e-02 +/-  9.45e-01
     prop_binY18_bin16    2.9275e-02 +/-  9.62e-01
     prop_binY18_bin17   -2.9150e-03 +/-  9.71e-01
     prop_binY18_bin18   -7.5238e-03 +/-  9.74e-01
     prop_binY18_bin19   -4.3895e-02 +/-  9.73e-01
      prop_binY18_bin2    6.6274e-02 +/-  9.56e-01
     prop_binY18_bin20    8.5517e-02 +/-  9.75e-01
     prop_binY18_bin21    1.3131e-02 +/-  9.85e-01
     prop_binY18_bin22    4.6786e-03 +/-  9.88e-01
     prop_binY18_bin23    2.6698e-04 +/-  9.91e-01
     prop_binY18_bin24   -3.1535e-03 +/-  9.92e-01
     prop_binY18_bin25   -5.0535e-03 +/-  9.92e-01
     prop_binY18_bin26   -1.0690e-02 +/-  9.88e-01
     prop_binY18_bin27   -6.8534e-02 +/-  9.78e-01
     prop_binY18_bin28    1.4909e-02 +/-  9.79e-01
     prop_binY18_bin29    1.5858e-02 +/-  9.86e-01
      prop_binY18_bin3   -2.0208e-02 +/-  9.68e-01
     prop_binY18_bin30    7.5778e-03 +/-  9.91e-01
     prop_binY18_bin31   -9.0651e-03 +/-  9.93e-01
     prop_binY18_bin32   -9.8194e-03 +/-  9.92e-01
     prop_binY18_bin33   -8.8960e-03 +/-  9.81e-01
     prop_binY18_bin34    4.5109e-02 +/-  9.74e-01
     prop_binY18_bin35    1.5752e-02 +/-  9.83e-01
     prop_binY18_bin36   -3.9025e-02 +/-  9.89e-01
     prop_binY18_bin37    2.4139e-02 +/-  9.91e-01
     prop_binY18_bin38   -7.8023e-03 +/-  9.86e-01
     prop_binY18_bin39   -1.7233e-02 +/-  9.90e-01
      prop_binY18_bin4    4.7320e-02 +/-  9.68e-01
     prop_binY18_bin40    3.6909e-02 +/-  9.84e-01
     prop_binY18_bin41    7.7655e-03 +/-  9.91e-01
     prop_binY18_bin42   -2.7995e-02 +/-  9.90e-01
     prop_binY18_bin43   -3.8310e-03 +/-  9.96e-01
     prop_binY18_bin44   -4.6376e-04 +/-  9.97e-01
     prop_binY18_bin45    1.6866e-02 +/-  9.93e-01
     prop_binY18_bin46   -5.8728e-03 +/-  9.94e-01
     prop_binY18_bin47   -2.4723e-02 +/-  9.88e-01
     prop_binY18_bin48   -7.4926e-04 +/-  9.87e-01
     prop_binY18_bin49   -9.5560e-03 +/-  9.94e-01
      prop_binY18_bin5   -4.1746e-02 +/-  9.62e-01
     prop_binY18_bin50   -2.7995e-04 +/-  9.96e-01
     prop_binY18_bin51   -2.2779e-03 +/-  9.97e-01
     prop_binY18_bin52    3.6400e-03 +/-  9.96e-01
     prop_binY18_bin53    9.9537e-04 +/-  9.97e-01
     prop_binY18_bin54    1.0932e-02 +/-  9.86e-01
     prop_binY18_bin55   -1.0940e-03 +/-  9.92e-01
     prop_binY18_bin56    6.5010e-03 +/-  9.96e-01
     prop_binY18_bin57   -8.5843e-03 +/-  9.91e-01
     prop_binY18_bin58   -7.9654e-04 +/-  9.87e-01
     prop_binY18_bin59   -2.7311e-03 +/-  9.95e-01
      prop_binY18_bin6   -1.1799e-02 +/-  9.66e-01
      prop_binY18_bin7   -1.0585e-01 +/-  9.69e-01
      prop_binY18_bin8   -5.4106e-02 +/-  9.52e-01
      prop_binY18_bin9   -1.0671e-02 +/-  9.55e-01
              top_xsec    3.0155e-02 +/-  8.88e-01
                   yLQ    7.9949e-02 +/-  3.15e-01

