
Attaching file multidimfit.root as _file0...
(TFile *) 0x2365380

  RooFitResult: minimized FCN value: -0.38783, estimated distance to minimum: 7.08924e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
     prop_binY16_bin31   -3.1778e-02 +/-  9.85e-01
     prop_binY16_bin32    4.8214e-04 +/-  9.84e-01
     prop_binY16_bin33    4.7135e-02 +/-  9.74e-01
     prop_binY16_bin34   -3.1111e-02 +/-  9.45e-01
     prop_binY16_bin35   -3.8975e-02 +/-  9.75e-01
     prop_binY16_bin36    2.5303e-04 +/-  9.83e-01
     prop_binY16_bin37   -1.2539e-02 +/-  9.83e-01
     prop_binY16_bin38    2.5284e-02 +/-  9.82e-01
     prop_binY16_bin39    3.3844e-02 +/-  9.77e-01
      prop_binY16_bin4    9.4892e-02 +/-  9.46e-01
     prop_binY16_bin40    1.3145e-01 +/-  9.64e-01
     prop_binY16_bin41    1.2767e-03 +/-  9.91e-01
     prop_binY16_bin42    3.6004e-03 +/-  9.90e-01
     prop_binY16_bin43    4.7716e-03 +/-  9.89e-01
     prop_binY16_bin44    6.2519e-03 +/-  9.90e-01
     prop_binY16_bin45    7.7754e-03 +/-  9.90e-01
     prop_binY16_bin46    9.3854e-03 +/-  9.90e-01
     prop_binY16_bin47   -8.3265e-02 +/-  9.71e-01
     prop_binY16_bin48    1.8638e-02 +/-  9.86e-01
     prop_binY16_bin49    4.1233e-03 +/-  9.90e-01
      prop_binY16_bin5   -6.4052e-02 +/-  9.48e-01
     prop_binY16_bin50   -6.2565e-03 +/-  9.91e-01
     prop_binY16_bin51    2.6833e-02 +/-  9.70e-01
     prop_binY16_bin52    1.2406e-02 +/-  9.72e-01
     prop_binY16_bin53    7.5278e-03 +/-  9.62e-01
     prop_binY16_bin54   -1.6350e-02 +/-  9.90e-01
     prop_binY16_bin55    8.9851e-03 +/-  9.89e-01
     prop_binY16_bin56    4.7185e-03 +/-  9.90e-01
     prop_binY16_bin57    2.5162e-03 +/-  9.90e-01
     prop_binY16_bin58    2.4123e-03 +/-  9.88e-01
     prop_binY16_bin59    1.8715e-02 +/-  9.89e-01
      prop_binY16_bin6   -8.5181e-02 +/-  9.44e-01
      prop_binY16_bin7   -2.1504e-01 +/-  9.41e-01
      prop_binY16_bin8   -1.0312e-01 +/-  9.33e-01
      prop_binY16_bin9   -9.7042e-02 +/-  9.46e-01
      prop_binY17_bin0    1.0964e-01 +/-  9.39e-01
      prop_binY17_bin1    2.5925e-02 +/-  9.64e-01
     prop_binY17_bin10   -1.6826e-03 +/-  9.69e-01
     prop_binY17_bin11    2.8580e-02 +/-  9.68e-01
     prop_binY17_bin12   -4.5289e-02 +/-  9.68e-01
     prop_binY17_bin13   -2.6121e-02 +/-  9.57e-01
     prop_binY17_bin14    3.5319e-02 +/-  9.63e-01
     prop_binY17_bin15    4.5472e-03 +/-  9.68e-01
     prop_binY17_bin16   -4.4820e-02 +/-  9.71e-01
     prop_binY17_bin17    5.6197e-02 +/-  9.70e-01
     prop_binY17_bin18    4.5102e-03 +/-  9.68e-01
     prop_binY17_bin19   -4.2564e-02 +/-  9.66e-01
      prop_binY17_bin2    4.6030e-02 +/-  9.66e-01
     prop_binY17_bin20   -2.7196e-04 +/-  9.59e-01
     prop_binY17_bin21    4.7278e-03 +/-  9.83e-01
     prop_binY17_bin22   -6.0735e-03 +/-  9.85e-01
     prop_binY17_bin23   -1.5258e-02 +/-  9.88e-01
     prop_binY17_bin24    1.5533e-03 +/-  9.89e-01
     prop_binY17_bin25   -3.6621e-03 +/-  9.86e-01
     prop_binY17_bin26   -3.7824e-03 +/-  9.84e-01
     prop_binY17_bin27    1.4489e-02 +/-  9.65e-01
     prop_binY17_bin28   -2.4365e-03 +/-  9.74e-01
     prop_binY17_bin29   -3.3960e-03 +/-  9.87e-01
      prop_binY17_bin3    1.9216e-02 +/-  9.70e-01
     prop_binY17_bin30   -1.6973e-02 +/-  9.86e-01
     prop_binY17_bin31    4.3419e-03 +/-  9.89e-01
     prop_binY17_bin32   -3.8745e-03 +/-  9.88e-01
     prop_binY17_bin33    3.1189e-03 +/-  9.77e-01
     prop_binY17_bin34    2.2695e-02 +/-  9.83e-01
     prop_binY17_bin35   -2.1364e-02 +/-  9.82e-01
     prop_binY17_bin36   -1.6333e-02 +/-  9.90e-01
     prop_binY17_bin37    5.6204e-03 +/-  9.89e-01
     prop_binY17_bin38    5.5873e-03 +/-  9.87e-01
     prop_binY17_bin39   -1.2027e-02 +/-  9.83e-01
      prop_binY17_bin4    3.0772e-03 +/-  9.69e-01
     prop_binY17_bin40    2.9896e-02 +/-  9.73e-01
     prop_binY17_bin41   -9.4993e-04 +/-  9.92e-01
     prop_binY17_bin42    8.8572e-04 +/-  9.92e-01
     prop_binY17_bin43   -5.2094e-04 +/-  9.93e-01
     prop_binY17_bin44   -7.0227e-04 +/-  9.92e-01
     prop_binY17_bin45   -1.0933e-03 +/-  9.92e-01
     prop_binY17_bin46    2.3486e-04 +/-  9.91e-01
     prop_binY17_bin47   -1.8634e-02 +/-  9.77e-01
     prop_binY17_bin48   -2.1034e-02 +/-  9.88e-01
     prop_binY17_bin49   -1.3998e-03 +/-  9.93e-01
      prop_binY17_bin5   -3.4028e-02 +/-  9.67e-01
     prop_binY17_bin50   -3.0780e-03 +/-  9.93e-01
     prop_binY17_bin51    3.0733e-03 +/-  9.92e-01
     prop_binY17_bin52    1.4545e-03 +/-  9.92e-01
     prop_binY17_bin53    1.5996e-02 +/-  9.87e-01
     prop_binY17_bin54   -1.1139e-02 +/-  9.91e-01
     prop_binY17_bin55   -2.0089e-03 +/-  9.92e-01
     prop_binY17_bin56    7.0782e-03 +/-  9.92e-01
     prop_binY17_bin57   -6.3248e-03 +/-  9.92e-01
     prop_binY17_bin58    2.0515e-03 +/-  9.92e-01
     prop_binY17_bin59    6.6983e-03 +/-  9.91e-01
      prop_binY17_bin6   -3.4198e-02 +/-  9.63e-01
      prop_binY17_bin7   -1.1463e-01 +/-  9.44e-01
      prop_binY17_bin8    1.2420e-02 +/-  9.52e-01
      prop_binY17_bin9    8.0648e-02 +/-  9.65e-01
      prop_binY18_bin0    9.3035e-02 +/-  9.65e-01
      prop_binY18_bin1    3.3747e-02 +/-  9.62e-01
     prop_binY18_bin10   -2.0611e-02 +/-  9.65e-01
     prop_binY18_bin11    4.4538e-02 +/-  9.64e-01
     prop_binY18_bin12    1.2632e-02 +/-  9.62e-01
     prop_binY18_bin13    2.3756e-02 +/-  9.62e-01
     prop_binY18_bin14    5.8645e-02 +/-  9.63e-01
     prop_binY18_bin15    4.7650e-03 +/-  9.63e-01
     prop_binY18_bin16    6.7479e-03 +/-  9.65e-01
     prop_binY18_bin17   -8.9985e-03 +/-  9.63e-01
     prop_binY18_bin18   -4.6046e-04 +/-  9.61e-01
     prop_binY18_bin19   -6.8648e-02 +/-  9.62e-01
      prop_binY18_bin2    5.1982e-02 +/-  9.56e-01
     prop_binY18_bin20    5.9192e-02 +/-  9.76e-01
     prop_binY18_bin21    5.2606e-03 +/-  9.86e-01
     prop_binY18_bin22    2.9224e-03 +/-  9.86e-01
     prop_binY18_bin23    1.2016e-03 +/-  9.88e-01
     prop_binY18_bin24    2.0204e-03 +/-  9.88e-01
     prop_binY18_bin25    1.8133e-03 +/-  9.87e-01
     prop_binY18_bin26   -2.6827e-03 +/-  9.85e-01
     prop_binY18_bin27   -4.3407e-02 +/-  9.80e-01
     prop_binY18_bin28    8.3110e-03 +/-  9.83e-01
     prop_binY18_bin29    1.6061e-02 +/-  9.87e-01
      prop_binY18_bin3   -5.5955e-02 +/-  9.65e-01
     prop_binY18_bin30    1.1771e-02 +/-  9.87e-01
     prop_binY18_bin31   -1.0798e-02 +/-  9.88e-01
     prop_binY18_bin32   -1.0362e-02 +/-  9.88e-01
     prop_binY18_bin33   -4.6811e-03 +/-  9.84e-01
     prop_binY18_bin34    2.2104e-02 +/-  9.83e-01
     prop_binY18_bin35   -2.4401e-03 +/-  9.85e-01
     prop_binY18_bin36   -4.7731e-02 +/-  9.87e-01
     prop_binY18_bin37    3.6969e-02 +/-  9.86e-01
     prop_binY18_bin38    2.2691e-03 +/-  9.85e-01
     prop_binY18_bin39   -1.1595e-02 +/-  9.84e-01
      prop_binY18_bin4    1.0221e-01 +/-  9.63e-01
     prop_binY18_bin40    2.2487e-02 +/-  9.86e-01
     prop_binY18_bin41    1.1686e-02 +/-  9.90e-01
     prop_binY18_bin42   -6.4392e-03 +/-  9.92e-01
     prop_binY18_bin43    5.7434e-04 +/-  9.92e-01
     prop_binY18_bin44    3.8588e-03 +/-  9.92e-01
     prop_binY18_bin45    9.9325e-03 +/-  9.92e-01
     prop_binY18_bin46   -4.6881e-03 +/-  9.91e-01
     prop_binY18_bin47   -1.2358e-02 +/-  9.86e-01
     prop_binY18_bin48    2.2360e-03 +/-  9.90e-01
     prop_binY18_bin49   -3.9812e-03 +/-  9.91e-01
      prop_binY18_bin5   -4.4675e-02 +/-  9.56e-01
     prop_binY18_bin50   -5.3907e-04 +/-  9.92e-01
     prop_binY18_bin51    2.4798e-03 +/-  9.92e-01
     prop_binY18_bin52    7.2157e-03 +/-  9.91e-01
     prop_binY18_bin53    3.3609e-03 +/-  9.91e-01
     prop_binY18_bin54    1.3025e-02 +/-  9.90e-01
     prop_binY18_bin55   -1.0549e-03 +/-  9.92e-01
     prop_binY18_bin56    3.6451e-03 +/-  9.92e-01
     prop_binY18_bin57   -1.3028e-03 +/-  9.92e-01
     prop_binY18_bin58    3.9123e-03 +/-  9.92e-01
     prop_binY18_bin59   -4.4160e-04 +/-  9.91e-01
      prop_binY18_bin6   -3.9828e-02 +/-  9.62e-01
      prop_binY18_bin7   -1.1311e-01 +/-  9.66e-01
      prop_binY18_bin8   -6.3980e-02 +/-  9.64e-01
      prop_binY18_bin9   -1.9843e-02 +/-  9.64e-01
              ptrw1b16   -4.5086e-02 +/-  9.89e-01
            ptrw1b1718   -5.1585e-03 +/-  9.79e-01
              ptrw2b16   -4.1446e-02 +/-  9.89e-01
            ptrw2b1718    1.4922e-02 +/-  9.77e-01
              ptrw3b16   -2.5785e-04 +/-  9.93e-01
            ptrw3b1718    3.0365e-03 +/-  9.90e-01
              ptrw4b16    1.1613e-03 +/-  9.90e-01
            ptrw4b1718   -6.3699e-03 +/-  9.85e-01
              ptrw5b16    2.0803e-02 +/-  9.92e-01
            ptrw5b1718   -1.8041e-03 +/-  9.89e-01
              ptrw6b16    2.5633e-02 +/-  9.89e-01
            ptrw6b1718   -7.7180e-03 +/-  9.89e-01
              ptrw7b16    8.4023e-02 +/-  9.76e-01
            ptrw7b1718   -9.7626e-03 +/-  9.65e-01
              top_xsec   -2.5879e-02 +/-  9.46e-01

