
Attaching file multidimfitTest.root as _file0...
(TFile *) 0x2b11be0

  RooFitResult: minimized FCN value: -6.9963e-05, estimated distance to minimum: 6.515e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
         mufakesrw1b17    6.4886e-03 +/-  9.83e-01
         mufakesrw1b18    7.9708e-04 +/-  9.98e-01
         mufakesrw2b16   -1.2919e-04 +/-  1.00e+00
         mufakesrw2b17    1.1396e-03 +/-  9.99e-01
         mufakesrw2b18    2.8589e-03 +/-  9.99e-01
         mufakesrw3b16   -1.8882e-03 +/-  1.00e+00
         mufakesrw3b17   -4.0831e-03 +/-  9.99e-01
         mufakesrw3b18    2.6762e-03 +/-  9.99e-01
         mufakesrw4b16    0.0000e+00 +/-  1.00e+00
         mufakesrw4b17   -3.9596e-04 +/-  1.00e+00
         mufakesrw4b18    2.6943e-03 +/-  9.99e-01
               nlo_sys    1.2910e-04 +/-  1.00e+00
                  pdf1    9.2347e-03 +/-  9.97e-01
                 pdf10    1.1735e-02 +/-  1.00e+00
                 pdf11   -1.3489e-02 +/-  1.00e+00
                 pdf12   -5.7729e-03 +/-  1.00e+00
                 pdf13    9.4264e-03 +/-  9.99e-01
                 pdf14    7.2784e-03 +/-  9.99e-01
                 pdf15   -2.6137e-03 +/-  1.01e+00
                 pdf16    2.5079e-03 +/-  1.00e+00
                 pdf17   -4.7771e-03 +/-  1.00e+00
                 pdf18   -2.5063e-03 +/-  1.00e+00
                 pdf19   -5.5465e-03 +/-  1.00e+00
                  pdf2   -5.2733e-03 +/-  9.97e-01
                 pdf20   -1.0773e-02 +/-  1.01e+00
                 pdf21    6.2120e-03 +/-  9.99e-01
                 pdf22   -1.6524e-02 +/-  1.01e+00
                 pdf23    8.4771e-03 +/-  1.00e+00
                 pdf24   -9.4614e-03 +/-  9.98e-01
                 pdf25    4.3583e-03 +/-  9.98e-01
                 pdf26    1.5086e-02 +/-  9.98e-01
                 pdf27   -1.5594e-02 +/-  1.00e+00
                 pdf28   -6.4445e-03 +/-  9.96e-01
                 pdf29    1.0033e-03 +/-  1.00e+00
                  pdf3    3.8186e-03 +/-  9.98e-01
                 pdf30    9.7583e-03 +/-  1.00e+00
                 pdf31   -6.6648e-04 +/-  1.01e+00
                 pdf32    5.6452e-03 +/-  9.99e-01
                 pdf33   -6.2211e-03 +/-  1.01e+00
                 pdf34   -3.5711e-03 +/-  1.00e+00
                 pdf35   -1.6228e-02 +/-  9.97e-01
                 pdf36   -2.8346e-04 +/-  1.00e+00
                 pdf37   -4.9428e-03 +/-  1.00e+00
                 pdf38   -1.2974e-02 +/-  1.00e+00
                 pdf39    3.1251e-03 +/-  1.00e+00
                  pdf4   -1.2328e-02 +/-  1.00e+00
                 pdf40    5.2895e-03 +/-  9.97e-01
                 pdf41   -6.9784e-03 +/-  9.97e-01
                 pdf42    8.6689e-03 +/-  1.00e+00
                 pdf43   -5.2883e-03 +/-  9.97e-01
                 pdf44    3.7547e-03 +/-  9.96e-01
                 pdf45   -3.2113e-03 +/-  9.99e-01
                 pdf46   -2.3492e-03 +/-  9.98e-01
                 pdf47    9.7289e-03 +/-  1.00e+00
                 pdf48    7.8338e-03 +/-  1.00e+00
                 pdf49   -6.7043e-03 +/-  9.98e-01
                  pdf5   -1.3687e-03 +/-  1.00e+00
                 pdf50    8.4511e-03 +/-  1.00e+00
                 pdf51    1.1069e-02 +/-  1.00e+00
                 pdf52    7.2514e-03 +/-  1.00e+00
                 pdf53    1.4980e-04 +/-  1.01e+00
                 pdf54   -4.3059e-03 +/-  1.00e+00
                 pdf55    9.4612e-03 +/-  1.00e+00
                 pdf56   -2.5283e-03 +/-  1.00e+00
                 pdf57   -4.1289e-03 +/-  9.98e-01
                 pdf58    6.1370e-03 +/-  9.95e-01
                 pdf59   -8.6659e-03 +/-  1.00e+00
                  pdf6   -1.7151e-04 +/-  1.00e+00
                 pdf60    2.7108e-03 +/-  9.97e-01
                  pdf7   -5.1863e-03 +/-  1.01e+00
                  pdf8    7.9357e-03 +/-  9.99e-01
                  pdf9    2.1619e-03 +/-  1.00e+00
      prop_binY16_bin0    2.6124e-01 +/-  9.33e-01
      prop_binY16_bin1    8.7770e-02 +/-  9.35e-01
     prop_binY16_bin10    4.4744e-02 +/-  9.40e-01
     prop_binY16_bin11   -3.3233e-02 +/-  9.46e-01
     prop_binY16_bin12    2.7603e-02 +/-  9.50e-01
     prop_binY16_bin13    6.5346e-02 +/-  9.44e-01
     prop_binY16_bin14   -1.6214e-01 +/-  9.17e-01
     prop_binY16_bin15   -7.9072e-02 +/-  9.30e-01
     prop_binY16_bin16   -1.8469e-01 +/-  9.54e-01
     prop_binY16_bin17    1.4653e-01 +/-  9.60e-01
     prop_binY16_bin18    4.2373e-02 +/-  9.62e-01
     prop_binY16_bin19    7.7011e-02 +/-  9.56e-01
      prop_binY16_bin2    8.5740e-02 +/-  9.39e-01
     prop_binY16_bin20    9.6695e-02 +/-  9.36e-01
     prop_binY16_bin21   -5.0644e-03 +/-  9.66e-01
     prop_binY16_bin22    2.4395e-02 +/-  9.77e-01
     prop_binY16_bin23    9.3456e-03 +/-  9.82e-01
     prop_binY16_bin24   -3.1797e-02 +/-  9.84e-01
     prop_binY16_bin25   -3.0070e-02 +/-  9.83e-01
     prop_binY16_bin26    1.5767e-02 +/-  9.64e-01
     prop_binY16_bin27   -5.5695e-02 +/-  9.46e-01
     prop_binY16_bin28   -2.9338e-02 +/-  9.56e-01
     prop_binY16_bin29   -6.0707e-03 +/-  9.84e-01
      prop_binY16_bin3   -9.6795e-02 +/-  9.46e-01
     prop_binY16_bin30    3.5524e-02 +/-  9.87e-01
     prop_binY16_bin31   -5.8071e-02 +/-  9.83e-01
     prop_binY16_bin32   -4.3580e-03 +/-  9.83e-01
     prop_binY16_bin33    2.9041e-02 +/-  9.76e-01
     prop_binY16_bin34   -9.0244e-02 +/-  9.40e-01
     prop_binY16_bin35   -8.2079e-02 +/-  9.72e-01
     prop_binY16_bin36   -1.3438e-02 +/-  9.86e-01
     prop_binY16_bin37   -1.3691e-02 +/-  9.90e-01
     prop_binY16_bin38    2.5531e-02 +/-  9.86e-01
     prop_binY16_bin39    3.6889e-02 +/-  9.81e-01
      prop_binY16_bin4    1.0663e-01 +/-  9.49e-01
     prop_binY16_bin40    1.4534e-01 +/-  9.54e-01
     prop_binY16_bin41   -1.2823e-02 +/-  9.86e-01
     prop_binY16_bin42    3.8159e-03 +/-  9.94e-01
     prop_binY16_bin43   -6.3724e-03 +/-  9.94e-01
     prop_binY16_bin44    5.2774e-03 +/-  9.95e-01
     prop_binY16_bin45   -2.1996e-03 +/-  9.95e-01
     prop_binY16_bin46    8.9705e-03 +/-  9.95e-01
     prop_binY16_bin47   -9.9932e-02 +/-  9.75e-01
     prop_binY16_bin48    1.4470e-02 +/-  9.75e-01
     prop_binY16_bin49    4.1105e-03 +/-  9.92e-01
      prop_binY16_bin5   -6.7194e-02 +/-  9.45e-01
     prop_binY16_bin50   -9.5839e-03 +/-  9.95e-01
     prop_binY16_bin51    2.2497e-02 +/-  9.38e-01
     prop_binY16_bin52   -4.1529e-03 +/-  9.79e-01
     prop_binY16_bin53   -4.8733e-03 +/-  9.69e-01
     prop_binY16_bin54   -1.1012e-01 +/-  9.76e-01
     prop_binY16_bin55   -7.1711e-03 +/-  9.90e-01
     prop_binY16_bin56    3.1698e-03 +/-  9.94e-01
     prop_binY16_bin57   -4.4102e-03 +/-  9.96e-01
     prop_binY16_bin58    2.8292e-03 +/-  9.95e-01
     prop_binY16_bin59    5.4542e-02 +/-  9.73e-01
      prop_binY16_bin6   -6.9737e-02 +/-  9.45e-01
      prop_binY16_bin7   -2.5030e-01 +/-  9.45e-01
      prop_binY16_bin8   -1.0788e-01 +/-  9.22e-01
      prop_binY16_bin9   -3.0180e-02 +/-  9.33e-01
      prop_binY17_bin0   -9.6219e-03 +/-  9.29e-01
      prop_binY17_bin1    2.9869e-02 +/-  9.60e-01
     prop_binY17_bin10    4.1670e-02 +/-  9.68e-01
     prop_binY17_bin11   -4.3591e-03 +/-  9.74e-01
     prop_binY17_bin12   -2.6478e-02 +/-  9.74e-01
     prop_binY17_bin13   -5.8648e-02 +/-  9.51e-01
     prop_binY17_bin14    1.6772e-02 +/-  9.40e-01
     prop_binY17_bin15   -4.4911e-03 +/-  9.58e-01
     prop_binY17_bin16   -2.4737e-02 +/-  9.71e-01
     prop_binY17_bin17    4.0865e-02 +/-  9.77e-01
     prop_binY17_bin18    1.2534e-02 +/-  9.78e-01
     prop_binY17_bin19   -2.1224e-02 +/-  9.73e-01
      prop_binY17_bin2    8.0072e-02 +/-  9.65e-01
     prop_binY17_bin20    9.8460e-03 +/-  9.54e-01
     prop_binY17_bin21    2.5940e-02 +/-  9.82e-01
     prop_binY17_bin22   -6.3918e-03 +/-  9.86e-01
     prop_binY17_bin23    9.1704e-04 +/-  9.89e-01
     prop_binY17_bin24   -1.5132e-02 +/-  9.91e-01
     prop_binY17_bin25   -3.6814e-03 +/-  9.90e-01
     prop_binY17_bin26   -1.6278e-02 +/-  9.86e-01
     prop_binY17_bin27    1.5132e-02 +/-  9.61e-01
     prop_binY17_bin28   -2.2869e-02 +/-  9.63e-01
     prop_binY17_bin29    6.9033e-03 +/-  9.87e-01
      prop_binY17_bin3    3.5919e-02 +/-  9.71e-01
     prop_binY17_bin30   -2.1194e-02 +/-  9.90e-01
     prop_binY17_bin31    7.4455e-03 +/-  9.94e-01
     prop_binY17_bin32   -9.2502e-03 +/-  9.92e-01
     prop_binY17_bin33    2.2145e-02 +/-  9.75e-01
     prop_binY17_bin34    1.0923e-01 +/-  9.72e-01
     prop_binY17_bin35   -4.6403e-02 +/-  9.83e-01
     prop_binY17_bin36   -1.8964e-02 +/-  9.93e-01
     prop_binY17_bin37    1.5523e-03 +/-  9.95e-01
     prop_binY17_bin38    1.3613e-02 +/-  9.93e-01
     prop_binY17_bin39   -4.9973e-02 +/-  9.87e-01
      prop_binY17_bin4   -2.8826e-03 +/-  9.73e-01
     prop_binY17_bin40    2.1354e-02 +/-  9.65e-01
     prop_binY17_bin41   -1.1599e-03 +/-  9.92e-01
     prop_binY17_bin42    2.6320e-03 +/-  9.96e-01
     prop_binY17_bin43   -6.4282e-04 +/-  9.97e-01
     prop_binY17_bin44   -1.9115e-03 +/-  9.97e-01
     prop_binY17_bin45   -5.0563e-03 +/-  9.97e-01
     prop_binY17_bin46    2.4223e-03 +/-  9.94e-01
     prop_binY17_bin47   -5.0102e-03 +/-  9.72e-01
     prop_binY17_bin48   -1.3631e-02 +/-  9.89e-01
     prop_binY17_bin49   -5.0737e-03 +/-  9.96e-01
      prop_binY17_bin5   -5.2438e-02 +/-  9.71e-01
     prop_binY17_bin50   -1.6704e-03 +/-  9.97e-01
     prop_binY17_bin51   -1.0589e-03 +/-  9.97e-01
     prop_binY17_bin52    1.6657e-03 +/-  9.97e-01
     prop_binY17_bin53    1.0557e-02 +/-  9.92e-01
     prop_binY17_bin54   -2.7328e-02 +/-  9.89e-01
     prop_binY17_bin55   -1.4638e-02 +/-  9.96e-01
     prop_binY17_bin56    6.1770e-03 +/-  9.97e-01
     prop_binY17_bin57   -8.5153e-03 +/-  9.97e-01
     prop_binY17_bin58    6.3600e-03 +/-  9.95e-01
     prop_binY17_bin59    8.8194e-03 +/-  9.96e-01
      prop_binY17_bin6   -3.1800e-02 +/-  9.67e-01
      prop_binY17_bin7   -1.2251e-02 +/-  9.40e-01
      prop_binY17_bin8    6.5083e-02 +/-  9.18e-01
      prop_binY17_bin9    5.8621e-02 +/-  9.59e-01
      prop_binY18_bin0    9.7511e-02 +/-  9.64e-01
      prop_binY18_bin1   -9.1669e-05 +/-  9.60e-01
     prop_binY18_bin10   -3.8871e-02 +/-  9.66e-01
     prop_binY18_bin11    6.1807e-02 +/-  9.70e-01
     prop_binY18_bin12    1.5994e-02 +/-  9.70e-01
     prop_binY18_bin13    2.2031e-02 +/-  9.70e-01
     prop_binY18_bin14    6.4708e-02 +/-  9.41e-01
     prop_binY18_bin15    3.7561e-02 +/-  9.48e-01
     prop_binY18_bin16    2.6702e-02 +/-  9.64e-01
     prop_binY18_bin17   -3.2704e-03 +/-  9.72e-01
     prop_binY18_bin18   -6.5657e-03 +/-  9.74e-01
     prop_binY18_bin19   -4.5130e-02 +/-  9.74e-01
      prop_binY18_bin2    6.7293e-02 +/-  9.56e-01
     prop_binY18_bin20    8.5650e-02 +/-  9.75e-01
     prop_binY18_bin21    1.3085e-02 +/-  9.86e-01
     prop_binY18_bin22    5.4222e-03 +/-  9.88e-01
     prop_binY18_bin23    1.2766e-03 +/-  9.91e-01
     prop_binY18_bin24   -2.1483e-03 +/-  9.92e-01
     prop_binY18_bin25   -4.1731e-03 +/-  9.92e-01
     prop_binY18_bin26   -1.0347e-02 +/-  9.88e-01
     prop_binY18_bin27   -6.7959e-02 +/-  9.81e-01
     prop_binY18_bin28    1.3615e-02 +/-  9.79e-01
     prop_binY18_bin29    1.5975e-02 +/-  9.87e-01
      prop_binY18_bin3   -1.7587e-02 +/-  9.68e-01
     prop_binY18_bin30    8.0943e-03 +/-  9.91e-01
     prop_binY18_bin31   -8.5115e-03 +/-  9.93e-01
     prop_binY18_bin32   -9.2404e-03 +/-  9.93e-01
     prop_binY18_bin33   -7.8420e-03 +/-  9.88e-01
     prop_binY18_bin34    4.2221e-02 +/-  9.74e-01
     prop_binY18_bin35    1.3637e-02 +/-  9.83e-01
     prop_binY18_bin36   -3.8897e-02 +/-  9.89e-01
     prop_binY18_bin37    2.4586e-02 +/-  9.92e-01
     prop_binY18_bin38   -7.7384e-03 +/-  9.92e-01
     prop_binY18_bin39   -1.6645e-02 +/-  9.90e-01
      prop_binY18_bin4    5.0051e-02 +/-  9.69e-01
     prop_binY18_bin40    3.7971e-02 +/-  9.85e-01
     prop_binY18_bin41    8.6300e-03 +/-  9.91e-01
     prop_binY18_bin42   -2.6371e-02 +/-  9.91e-01
     prop_binY18_bin43   -2.5217e-03 +/-  9.96e-01
     prop_binY18_bin44    6.0654e-04 +/-  9.97e-01
     prop_binY18_bin45    1.8443e-02 +/-  9.93e-01
     prop_binY18_bin46   -4.8902e-03 +/-  9.94e-01
     prop_binY18_bin47   -2.3600e-02 +/-  9.88e-01
     prop_binY18_bin48   -5.8472e-04 +/-  9.87e-01
     prop_binY18_bin49   -8.8028e-03 +/-  9.94e-01
      prop_binY18_bin5   -3.9614e-02 +/-  9.63e-01
     prop_binY18_bin50    4.6540e-04 +/-  9.96e-01
     prop_binY18_bin51   -1.6371e-03 +/-  9.97e-01
     prop_binY18_bin52    4.4378e-03 +/-  9.96e-01
     prop_binY18_bin53    1.9629e-03 +/-  9.94e-01
     prop_binY18_bin54    9.2603e-03 +/-  9.87e-01
     prop_binY18_bin55   -1.3223e-03 +/-  9.92e-01
     prop_binY18_bin56    6.8069e-03 +/-  9.96e-01
     prop_binY18_bin57   -8.2250e-03 +/-  9.97e-01
     prop_binY18_bin58   -5.4769e-04 +/-  9.97e-01
     prop_binY18_bin59   -2.4138e-03 +/-  9.96e-01
      prop_binY18_bin6   -1.1177e-02 +/-  9.66e-01
      prop_binY18_bin7   -1.0504e-01 +/-  9.69e-01
      prop_binY18_bin8   -6.0870e-02 +/-  9.54e-01
      prop_binY18_bin9   -1.0934e-02 +/-  9.56e-01
              top_xsec    1.4308e-02 +/-  9.12e-01
                  yLQ2    1.3879e-03 +/-  4.42e-02

