
Attaching file multidimfit.root as _file0...
(TFile *) 0x264df30

  RooFitResult: minimized FCN value: -21.59, estimated distance to minimum: 2.45606e-07
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
                 pdf40    1.9964e-02 +/-  9.94e-01
                 pdf41    5.9840e-03 +/-  9.94e-01
                 pdf42   -2.5808e-02 +/-  9.93e-01
                 pdf43   -2.1236e-02 +/-  9.93e-01
                 pdf44    2.4010e-02 +/-  9.94e-01
                 pdf45   -2.3698e-02 +/-  9.94e-01
                 pdf46   -7.7496e-03 +/-  9.94e-01
                 pdf47    2.4106e-02 +/-  9.94e-01
                 pdf48    2.2756e-02 +/-  9.94e-01
                 pdf49    1.4277e-02 +/-  9.94e-01
                  pdf5    1.7726e-02 +/-  9.94e-01
                 pdf50    2.2249e-02 +/-  9.93e-01
                 pdf51    6.6586e-03 +/-  9.94e-01
                 pdf52    9.9717e-03 +/-  9.94e-01
                 pdf53    1.0458e-02 +/-  9.94e-01
                 pdf54   -2.3210e-03 +/-  9.94e-01
                 pdf55    2.6216e-03 +/-  9.94e-01
                 pdf56    2.5332e-02 +/-  9.93e-01
                 pdf57   -2.2838e-02 +/-  9.93e-01
                 pdf58    1.4563e-03 +/-  9.94e-01
                 pdf59   -2.9895e-03 +/-  9.94e-01
                  pdf6   -1.6337e-02 +/-  9.94e-01
                 pdf60   -1.2413e-02 +/-  9.94e-01
                  pdf7   -1.7423e-03 +/-  9.94e-01
                  pdf8    5.1910e-03 +/-  9.94e-01
                  pdf9   -4.8818e-03 +/-  9.94e-01
             prefire16   -9.5058e-02 +/-  9.04e-01
             prefire17   -1.3363e-01 +/-  7.49e-01
              ptrw1b16   -2.5512e-02 +/-  9.99e-01
              ptrw1b17    3.2871e-02 +/-  9.93e-01
              ptrw1b18    3.0048e-02 +/-  9.93e-01
              ptrw2b16   -3.9793e-03 +/-  9.99e-01
              ptrw2b17    2.8573e-02 +/-  9.97e-01
              ptrw2b18    3.0880e-02 +/-  9.97e-01
              ptrw3b16    7.8114e-03 +/-  9.97e-01
              ptrw3b17    2.9734e-03 +/-  9.97e-01
              ptrw3b18   -6.5977e-04 +/-  9.96e-01
              ptrw4b16    4.0576e-02 +/-  9.94e-01
              ptrw4b17    1.2608e-02 +/-  9.96e-01
              ptrw4b18    3.5493e-02 +/-  9.95e-01
              ptrw5b16    5.1958e-02 +/-  9.89e-01
              ptrw5b17    1.0715e-02 +/-  9.98e-01
              ptrw5b18    7.3380e-02 +/-  9.94e-01
              ptrw6b16    5.1892e-02 +/-  9.85e-01
              ptrw6b17    2.5956e-02 +/-  9.96e-01
              ptrw6b18    2.2918e-02 +/-  9.95e-01
              ptrw7b16    3.6618e-02 +/-  9.93e-01
              ptrw7b17   -2.4378e-02 +/-  9.97e-01
              ptrw7b18   -7.4695e-02 +/-  9.94e-01
              top_xsec    1.8156e-01 +/-  9.39e-01
                   yLQ    3.4316e-01 +/-  1.78e-01

