
Attaching file multidimfit.root as _file0...
(TFile *) 0x320bb90

  RooFitResult: minimized FCN value: -82.2687, estimated distance to minimum: 5.83658e-08
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
      prop_binY16_bin7   -2.0048e-01 +/-  9.04e-01
      prop_binY16_bin8    2.7566e-01 +/-  9.38e-01
      prop_binY16_bin9    6.9201e-02 +/-  9.50e-01
      prop_binY17_bin0   -4.2281e-01 +/-  8.11e-01
      prop_binY17_bin1    1.9505e-01 +/-  9.62e-01
     prop_binY17_bin10   -4.5487e-02 +/-  9.71e-01
     prop_binY17_bin11   -1.1706e-02 +/-  9.70e-01
     prop_binY17_bin12   -3.4206e-02 +/-  9.65e-01
     prop_binY17_bin13    7.9209e-02 +/-  9.25e-01
     prop_binY17_bin14    6.7043e-02 +/-  9.64e-01
     prop_binY17_bin15    9.5038e-02 +/-  9.63e-01
     prop_binY17_bin16   -4.6252e-02 +/-  9.75e-01
     prop_binY17_bin17   -4.7284e-02 +/-  9.76e-01
     prop_binY17_bin18   -2.7379e-02 +/-  9.72e-01
     prop_binY17_bin19    1.3811e-01 +/-  9.74e-01
      prop_binY17_bin2    1.5622e-01 +/-  9.69e-01
     prop_binY17_bin20   -2.4594e-01 +/-  9.19e-01
     prop_binY17_bin21    1.2524e-02 +/-  9.87e-01
     prop_binY17_bin22    8.5544e-03 +/-  9.86e-01
     prop_binY17_bin23   -2.6530e-02 +/-  9.87e-01
     prop_binY17_bin24   -1.3611e-03 +/-  9.89e-01
     prop_binY17_bin25    8.0587e-03 +/-  9.87e-01
     prop_binY17_bin26    3.3815e-02 +/-  9.85e-01
     prop_binY17_bin27    1.2471e-02 +/-  9.23e-01
     prop_binY17_bin28    3.0446e-02 +/-  9.66e-01
     prop_binY17_bin29   -1.0159e-02 +/-  9.87e-01
      prop_binY17_bin3    1.3104e-01 +/-  9.72e-01
     prop_binY17_bin30   -1.0088e-02 +/-  9.90e-01
     prop_binY17_bin31   -1.5157e-02 +/-  9.88e-01
     prop_binY17_bin32    2.8290e-03 +/-  9.91e-01
     prop_binY17_bin33   -2.4227e-03 +/-  9.76e-01
     prop_binY17_bin34   -3.9702e-02 +/-  9.78e-01
     prop_binY17_bin35   -5.0449e-03 +/-  9.91e-01
     prop_binY17_bin36   -1.6667e-02 +/-  9.90e-01
     prop_binY17_bin37   -1.7520e-02 +/-  9.90e-01
     prop_binY17_bin38    5.6512e-03 +/-  9.90e-01
     prop_binY17_bin39    1.6934e-02 +/-  9.87e-01
      prop_binY17_bin4   -3.3166e-02 +/-  9.73e-01
     prop_binY17_bin40   -1.0962e-01 +/-  9.52e-01
     prop_binY17_bin41    9.6047e-03 +/-  9.92e-01
     prop_binY17_bin42   -1.7994e-02 +/-  9.92e-01
     prop_binY17_bin43   -1.7343e-02 +/-  9.92e-01
     prop_binY17_bin44   -1.9680e-02 +/-  9.92e-01
     prop_binY17_bin45   -1.8694e-03 +/-  9.92e-01
     prop_binY17_bin46   -5.2141e-03 +/-  9.90e-01
     prop_binY17_bin47   -1.1700e-01 +/-  9.61e-01
     prop_binY17_bin48   -7.5616e-02 +/-  9.68e-01
     prop_binY17_bin49   -1.1408e-03 +/-  9.92e-01
      prop_binY17_bin5    1.3839e-01 +/-  9.69e-01
     prop_binY17_bin50   -7.0566e-03 +/-  9.93e-01
     prop_binY17_bin51   -8.0961e-03 +/-  9.93e-01
     prop_binY17_bin52   -2.8843e-03 +/-  9.93e-01
     prop_binY17_bin53   -6.6340e-02 +/-  9.78e-01
     prop_binY17_bin54   -1.6556e-02 +/-  9.91e-01
     prop_binY17_bin55   -5.3530e-03 +/-  9.93e-01
     prop_binY17_bin56   -7.6154e-03 +/-  9.93e-01
     prop_binY17_bin57   -1.0150e-02 +/-  9.93e-01
     prop_binY17_bin58   -6.0667e-03 +/-  9.93e-01
     prop_binY17_bin59   -9.9969e-03 +/-  9.87e-01
      prop_binY17_bin6    1.3532e-01 +/-  9.66e-01
      prop_binY17_bin7   -4.1360e-01 +/-  8.25e-01
      prop_binY17_bin8   -2.0764e-02 +/-  9.00e-01
      prop_binY17_bin9    1.1054e-01 +/-  9.58e-01
      prop_binY18_bin0   -4.9808e-01 +/-  8.90e-01
      prop_binY18_bin1    2.1219e-01 +/-  9.63e-01
     prop_binY18_bin10    5.1397e-02 +/-  9.66e-01
     prop_binY18_bin11    6.8940e-02 +/-  9.65e-01
     prop_binY18_bin12    1.5161e-01 +/-  9.62e-01
     prop_binY18_bin13    2.3685e-01 +/-  9.52e-01
     prop_binY18_bin14    1.4072e-01 +/-  9.62e-01
     prop_binY18_bin15   -3.7543e-02 +/-  9.66e-01
     prop_binY18_bin16   -2.4412e-02 +/-  9.69e-01
     prop_binY18_bin17   -1.0028e-01 +/-  9.69e-01
     prop_binY18_bin18    4.7363e-02 +/-  9.65e-01
     prop_binY18_bin19    1.3048e-01 +/-  9.64e-01
      prop_binY18_bin2    8.8718e-02 +/-  9.65e-01
     prop_binY18_bin20   -2.1653e-01 +/-  9.40e-01
     prop_binY18_bin21    2.5235e-02 +/-  9.86e-01
     prop_binY18_bin22    2.7700e-02 +/-  9.88e-01
     prop_binY18_bin23   -1.8945e-02 +/-  9.89e-01
     prop_binY18_bin24   -1.4470e-02 +/-  9.89e-01
     prop_binY18_bin25   -1.6308e-02 +/-  9.88e-01
     prop_binY18_bin26    6.0617e-02 +/-  9.86e-01
     prop_binY18_bin27   -2.0588e-01 +/-  9.47e-01
     prop_binY18_bin28   -2.1553e-02 +/-  9.74e-01
     prop_binY18_bin29    1.7993e-02 +/-  9.88e-01
      prop_binY18_bin3    5.5183e-02 +/-  9.64e-01
     prop_binY18_bin30    6.6066e-04 +/-  9.89e-01
     prop_binY18_bin31   -2.9500e-02 +/-  9.89e-01
     prop_binY18_bin32    2.9403e-03 +/-  9.87e-01
     prop_binY18_bin33   -1.1061e-02 +/-  9.80e-01
     prop_binY18_bin34    5.5625e-02 +/-  9.82e-01
     prop_binY18_bin35   -3.6708e-05 +/-  9.88e-01
     prop_binY18_bin36   -3.5792e-02 +/-  9.88e-01
     prop_binY18_bin37   -3.4751e-02 +/-  9.88e-01
     prop_binY18_bin38   -1.1109e-02 +/-  9.88e-01
     prop_binY18_bin39   -7.1799e-03 +/-  9.86e-01
      prop_binY18_bin4   -2.2769e-02 +/-  9.65e-01
     prop_binY18_bin40   -1.4850e-01 +/-  9.67e-01
     prop_binY18_bin41   -2.5623e-03 +/-  9.92e-01
     prop_binY18_bin42   -9.0950e-03 +/-  9.92e-01
     prop_binY18_bin43   -3.3666e-02 +/-  9.92e-01
     prop_binY18_bin44   -2.6756e-02 +/-  9.92e-01
     prop_binY18_bin45   -1.2650e-02 +/-  9.92e-01
     prop_binY18_bin46    4.3764e-03 +/-  9.92e-01
     prop_binY18_bin47   -1.3954e-01 +/-  9.73e-01
     prop_binY18_bin48    2.7411e-02 +/-  9.88e-01
     prop_binY18_bin49   -9.6938e-03 +/-  9.92e-01
      prop_binY18_bin5    2.2596e-01 +/-  9.63e-01
     prop_binY18_bin50   -1.2146e-02 +/-  9.93e-01
     prop_binY18_bin51   -1.7898e-02 +/-  9.92e-01
     prop_binY18_bin52   -6.2156e-03 +/-  9.92e-01
     prop_binY18_bin53   -1.2697e-02 +/-  9.90e-01
     prop_binY18_bin54    1.2571e-02 +/-  9.90e-01
     prop_binY18_bin55   -1.5312e-02 +/-  9.90e-01
     prop_binY18_bin56   -1.4630e-02 +/-  9.92e-01
     prop_binY18_bin57   -8.3386e-03 +/-  9.92e-01
     prop_binY18_bin58   -3.0806e-03 +/-  9.92e-01
     prop_binY18_bin59   -1.9827e-03 +/-  9.90e-01
      prop_binY18_bin6    2.2731e-01 +/-  9.62e-01
      prop_binY18_bin7   -2.9632e-01 +/-  8.92e-01
      prop_binY18_bin8    9.9043e-02 +/-  9.47e-01
      prop_binY18_bin9   -3.9187e-04 +/-  9.65e-01
              ptrw1b16    1.6818e-01 +/-  9.97e-01
            ptrw1b1718    6.0910e-01 +/-  9.72e-01
              ptrw2b16    2.3460e-01 +/-  9.91e-01
            ptrw2b1718    4.2830e-01 +/-  9.68e-01
              ptrw3b16    1.3707e-01 +/-  1.00e+00
            ptrw3b1718    9.7279e-02 +/-  1.01e+00
              ptrw4b16    4.3607e-02 +/-  1.02e+00
            ptrw4b1718   -9.1912e-02 +/-  1.03e+00
              ptrw5b16   -2.7960e-02 +/-  9.94e-01
            ptrw5b1718   -4.2677e-02 +/-  9.93e-01
              ptrw6b16   -7.0469e-02 +/-  1.00e+00
            ptrw6b1718   -4.0792e-02 +/-  9.93e-01
              ptrw7b16   -1.7497e-01 +/-  9.96e-01
            ptrw7b1718   -3.5908e-01 +/-  9.70e-01
              top_xsec   -1.1800e-02 +/-  9.69e-01
                   yLQ    1.1370e-01 +/-  3.30e-01

