
Attaching file multidimfitTest.root as _file0...
(TFile *) 0x16ca8f0

  RooFitResult: minimized FCN value: -0.254863, estimated distance to minimum: 6.58735e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
     prop_binY17_bin34   -1.3766e-02 +/-  7.68e-01
     prop_binY17_bin35   -9.0173e-03 +/-  7.75e-01
     prop_binY17_bin36   -9.2605e-03 +/-  9.86e-01
     prop_binY17_bin37   -1.7194e-03 +/-  9.90e-01
     prop_binY17_bin38    4.9065e-03 +/-  7.76e-01
     prop_binY17_bin39    6.7199e-03 +/-  7.75e-01
      prop_binY17_bin4   -1.2076e-02 +/-  7.64e-01
     prop_binY17_bin40    2.0940e-02 +/-  7.50e-01
     prop_binY17_bin41   -1.1620e-03 +/-  7.77e-01
     prop_binY17_bin42   -5.7977e-03 +/-  7.78e-01
     prop_binY17_bin43   -1.9155e-03 +/-  7.76e-01
     prop_binY17_bin44   -4.4492e-03 +/-  7.77e-01
     prop_binY17_bin45   -1.8525e-03 +/-  7.78e-01
     prop_binY17_bin46   -4.5856e-03 +/-  7.77e-01
     prop_binY17_bin47   -5.2883e-03 +/-  7.54e-01
     prop_binY17_bin48   -8.8074e-03 +/-  7.70e-01
     prop_binY17_bin49    2.2315e-03 +/-  7.74e-01
      prop_binY17_bin5   -2.6319e-05 +/-  7.62e-01
     prop_binY17_bin50   -1.9832e-03 +/-  7.79e-01
     prop_binY17_bin51   -1.7391e-03 +/-  7.79e-01
     prop_binY17_bin52    1.8507e-04 +/-  7.77e-01
     prop_binY17_bin53   -2.3823e-03 +/-  7.71e-01
     prop_binY17_bin54   -5.8931e-05 +/-  7.75e-01
     prop_binY17_bin55   -2.4995e-04 +/-  7.78e-01
     prop_binY17_bin56   -9.6545e-04 +/-  7.79e-01
     prop_binY17_bin57   -1.6991e-03 +/-  7.79e-01
     prop_binY17_bin58   -1.9167e-04 +/-  7.79e-01
     prop_binY17_bin59    3.7901e-04 +/-  7.75e-01
      prop_binY17_bin6   -7.3283e-04 +/-  6.49e-01
      prop_binY17_bin7    1.3232e-02 +/-  6.02e-01
      prop_binY17_bin8   -6.1192e-02 +/-  7.20e-01
      prop_binY17_bin9    5.1567e-04 +/-  7.42e-01
      prop_binY18_bin0    1.8074e-03 +/-  6.10e-01
      prop_binY18_bin1    1.2575e-02 +/-  7.18e-01
     prop_binY18_bin10   -2.4749e-03 +/-  6.93e-01
     prop_binY18_bin11    5.7276e-03 +/-  7.20e-01
     prop_binY18_bin12    1.9992e-02 +/-  7.22e-01
     prop_binY18_bin13    3.5499e-02 +/-  7.02e-01
     prop_binY18_bin14   -7.3145e-02 +/-  7.44e-01
     prop_binY18_bin15   -7.3369e-02 +/-  7.47e-01
     prop_binY18_bin16    3.3718e-02 +/-  6.43e-01
     prop_binY18_bin17    4.8355e-04 +/-  6.51e-01
     prop_binY18_bin18    1.4985e-02 +/-  7.65e-01
     prop_binY18_bin19   -1.0877e-02 +/-  7.33e-01
      prop_binY18_bin2    9.8616e-03 +/-  7.58e-01
     prop_binY18_bin20   -2.5160e-02 +/-  6.84e-01
     prop_binY18_bin21    4.0696e-03 +/-  7.70e-01
     prop_binY18_bin22    1.1252e-02 +/-  7.29e-01
     prop_binY18_bin23    2.0202e-02 +/-  7.27e-01
     prop_binY18_bin24    3.8350e-03 +/-  7.75e-01
     prop_binY18_bin25   -1.7284e-03 +/-  7.67e-01
     prop_binY18_bin26    1.2287e-02 +/-  9.86e-01
     prop_binY18_bin27    5.0322e-02 +/-  8.36e-01
     prop_binY18_bin28    1.0826e-02 +/-  7.53e-01
     prop_binY18_bin29    4.4335e-03 +/-  7.74e-01
      prop_binY18_bin3    2.8587e-02 +/-  7.59e-01
     prop_binY18_bin30    1.7367e-02 +/-  7.74e-01
     prop_binY18_bin31    9.6921e-03 +/-  7.71e-01
     prop_binY18_bin32   -7.3259e-03 +/-  7.71e-01
     prop_binY18_bin33   -9.1255e-03 +/-  7.64e-01
     prop_binY18_bin34    2.4772e-02 +/-  7.65e-01
     prop_binY18_bin35    1.6969e-02 +/-  7.73e-01
     prop_binY18_bin36    8.0188e-03 +/-  9.84e-01
     prop_binY18_bin37   -1.1920e-02 +/-  9.87e-01
     prop_binY18_bin38   -1.2075e-02 +/-  7.75e-01
     prop_binY18_bin39   -1.3742e-02 +/-  7.73e-01
      prop_binY18_bin4   -1.1777e-03 +/-  7.60e-01
     prop_binY18_bin40    2.4297e-02 +/-  7.13e-01
     prop_binY18_bin41   -3.7398e-04 +/-  7.78e-01
     prop_binY18_bin42   -5.7631e-04 +/-  7.73e-01
     prop_binY18_bin43   -2.8911e-03 +/-  7.79e-01
     prop_binY18_bin44   -8.1342e-04 +/-  7.81e-01
     prop_binY18_bin45   -1.2199e-03 +/-  7.77e-01
     prop_binY18_bin46   -1.0301e-04 +/-  7.78e-01
     prop_binY18_bin47   -2.6427e-03 +/-  7.22e-01
     prop_binY18_bin48    7.7844e-03 +/-  7.69e-01
     prop_binY18_bin49   -1.0887e-03 +/-  7.78e-01
      prop_binY18_bin5    2.3506e-02 +/-  7.59e-01
     prop_binY18_bin50   -9.8874e-04 +/-  7.79e-01
     prop_binY18_bin51   -1.4198e-03 +/-  7.78e-01
     prop_binY18_bin52   -3.7250e-04 +/-  7.78e-01
     prop_binY18_bin53    3.8431e-03 +/-  7.72e-01
     prop_binY18_bin54   -1.2148e-03 +/-  7.74e-01
     prop_binY18_bin55   -4.4711e-03 +/-  7.76e-01
     prop_binY18_bin56   -1.6917e-03 +/-  7.78e-01
     prop_binY18_bin57   -4.3981e-04 +/-  7.78e-01
     prop_binY18_bin58   -2.2347e-03 +/-  7.78e-01
     prop_binY18_bin59   -6.6703e-04 +/-  7.76e-01
      prop_binY18_bin6   -2.7331e-03 +/-  6.47e-01
      prop_binY18_bin7   -1.5109e-02 +/-  5.67e-01
      prop_binY18_bin8   -6.0916e-02 +/-  7.20e-01
      prop_binY18_bin9   -6.2814e-02 +/-  7.40e-01
              ptrw1b16   -9.1984e-03 +/-  9.91e-01
            ptrw1b1718    3.0309e-02 +/-  9.87e-01
              ptrw2b16   -1.6237e-02 +/-  9.90e-01
            ptrw2b1718    1.1886e-02 +/-  9.91e-01
              ptrw3b16   -2.9968e-03 +/-  9.92e-01
            ptrw3b1718   -5.9888e-04 +/-  9.94e-01
              ptrw4b16    1.2263e-02 +/-  9.91e-01
            ptrw4b1718   -1.2157e-02 +/-  9.91e-01
              ptrw5b16   -3.7717e-04 +/-  9.93e-01
            ptrw5b1718    7.5494e-03 +/-  9.93e-01
              ptrw6b16   -1.3032e-02 +/-  9.92e-01
            ptrw6b1718   -4.7162e-03 +/-  9.94e-01
              ptrw7b16    1.1091e-02 +/-  9.86e-01
            ptrw7b1718   -1.1304e-02 +/-  9.84e-01
              top_xsec   -1.9227e-02 +/-  9.55e-01
                  yLQ2    5.5818e-02 +/-  3.42e-01

