
Attaching file multidimfit.mumu_u_vec_-1.root as _file0...
(TFile *) 0x31137c0

  RooFitResult: minimized FCN value: -2.14914e-05, estimated distance to minimum: 1.53322e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
     prop_binY16_bin32   -1.7121e-01 +/-  9.83e-01
     prop_binY16_bin33   -1.4197e-01 +/-  9.72e-01
     prop_binY16_bin34   -6.5348e-02 +/-  9.30e-01
     prop_binY16_bin35    2.1874e-01 +/-  9.59e-01
     prop_binY16_bin36   -7.4773e-02 +/-  9.86e-01
     prop_binY16_bin37   -1.3897e-01 +/-  9.90e-01
     prop_binY16_bin38   -2.8442e-02 +/-  9.84e-01
     prop_binY16_bin39    4.7385e-02 +/-  9.77e-01
      prop_binY16_bin4   -5.8626e-01 +/-  9.50e-01
     prop_binY16_bin40    1.4819e-01 +/-  9.41e-01
     prop_binY16_bin41   -1.3230e-01 +/-  9.84e-01
     prop_binY16_bin42   -7.9115e-02 +/-  9.94e-01
     prop_binY16_bin43   -7.4855e-02 +/-  9.93e-01
     prop_binY16_bin44   -4.9162e-02 +/-  9.95e-01
     prop_binY16_bin45    1.6828e-01 +/-  9.90e-01
     prop_binY16_bin46   -6.9073e-02 +/-  9.94e-01
     prop_binY16_bin47   -9.2599e-03 +/-  9.62e-01
     prop_binY16_bin48    3.4500e-01 +/-  9.58e-01
     prop_binY16_bin49    1.1905e-01 +/-  9.86e-01
      prop_binY16_bin5   -3.1759e-02 +/-  9.36e-01
     prop_binY16_bin50   -4.9870e-02 +/-  9.95e-01
     prop_binY16_bin51   -7.3175e-01 +/-  9.64e-01
     prop_binY16_bin52   -2.9677e-01 +/-  9.82e-01
     prop_binY16_bin53   -9.4676e-02 +/-  9.60e-01
     prop_binY16_bin54    2.5783e-01 +/-  9.51e-01
     prop_binY16_bin55   -1.0473e-01 +/-  9.91e-01
     prop_binY16_bin56   -1.8282e-01 +/-  9.98e-01
     prop_binY16_bin57    2.7049e-01 +/-  9.89e-01
     prop_binY16_bin58   -1.3628e-01 +/-  9.96e-01
     prop_binY16_bin59   -2.4942e-01 +/-  9.70e-01
      prop_binY16_bin6    3.5336e-01 +/-  9.33e-01
      prop_binY16_bin7    8.0712e-01 +/-  9.32e-01
      prop_binY16_bin8   -3.2725e-01 +/-  9.15e-01
      prop_binY16_bin9    5.6955e-01 +/-  9.15e-01
      prop_binY17_bin0    4.3269e-01 +/-  9.21e-01
      prop_binY17_bin1    6.0902e-01 +/-  9.47e-01
     prop_binY17_bin10   -8.2293e-01 +/-  9.75e-01
     prop_binY17_bin11    2.8102e-01 +/-  9.64e-01
     prop_binY17_bin12   -4.2571e-01 +/-  9.73e-01
     prop_binY17_bin13   -4.0262e-01 +/-  9.49e-01
     prop_binY17_bin14    4.3279e-03 +/-  9.31e-01
     prop_binY17_bin15    5.3175e-01 +/-  9.45e-01
     prop_binY17_bin16   -1.1781e-01 +/-  9.65e-01
     prop_binY17_bin17    4.9085e-01 +/-  9.69e-01
     prop_binY17_bin18    6.7999e-02 +/-  9.74e-01
     prop_binY17_bin19   -3.4425e-01 +/-  9.71e-01
      prop_binY17_bin2    2.3577e-01 +/-  9.57e-01
     prop_binY17_bin20    5.9808e-03 +/-  9.46e-01
     prop_binY17_bin21    2.9822e-01 +/-  9.74e-01
     prop_binY17_bin22    8.4433e-02 +/-  9.81e-01
     prop_binY17_bin23    1.0421e-01 +/-  9.85e-01
     prop_binY17_bin24    2.0605e-01 +/-  9.85e-01
     prop_binY17_bin25    2.0985e-03 +/-  9.88e-01
     prop_binY17_bin26   -2.0626e-01 +/-  9.85e-01
     prop_binY17_bin27   -1.8851e-01 +/-  9.57e-01
     prop_binY17_bin28    3.2046e-01 +/-  9.52e-01
     prop_binY17_bin29    5.2805e-02 +/-  9.83e-01
      prop_binY17_bin3   -1.6002e-01 +/-  9.68e-01
     prop_binY17_bin30   -1.0073e-01 +/-  9.89e-01
     prop_binY17_bin31   -5.1036e-02 +/-  9.93e-01
     prop_binY17_bin32   -7.8332e-02 +/-  9.90e-01
     prop_binY17_bin33   -1.4703e-02 +/-  9.71e-01
     prop_binY17_bin34    2.2043e-03 +/-  9.69e-01
     prop_binY17_bin35    1.4276e-01 +/-  9.76e-01
     prop_binY17_bin36    5.3315e-02 +/-  9.91e-01
     prop_binY17_bin37    9.1368e-02 +/-  9.93e-01
     prop_binY17_bin38    5.8018e-02 +/-  9.90e-01
     prop_binY17_bin39   -1.0054e-01 +/-  9.85e-01
      prop_binY17_bin4    2.6822e-01 +/-  9.65e-01
     prop_binY17_bin40    5.1319e-01 +/-  9.46e-01
     prop_binY17_bin41    3.5546e-01 +/-  9.83e-01
     prop_binY17_bin42   -4.8565e-02 +/-  9.96e-01
     prop_binY17_bin43    6.7074e-03 +/-  9.96e-01
     prop_binY17_bin44   -5.5240e-02 +/-  9.97e-01
     prop_binY17_bin45    1.3240e-02 +/-  9.96e-01
     prop_binY17_bin46   -1.7414e-01 +/-  9.95e-01
     prop_binY17_bin47   -9.2180e-02 +/-  9.67e-01
     prop_binY17_bin48   -3.3654e-01 +/-  9.95e-01
     prop_binY17_bin49   -1.7020e-01 +/-  9.98e-01
      prop_binY17_bin5   -1.8310e-01 +/-  9.67e-01
     prop_binY17_bin50    8.1646e-02 +/-  9.94e-01
     prop_binY17_bin51    1.1912e-01 +/-  9.94e-01
     prop_binY17_bin52    7.1674e-03 +/-  9.96e-01
     prop_binY17_bin53    1.8375e-02 +/-  9.90e-01
     prop_binY17_bin54    3.3277e-02 +/-  9.86e-01
     prop_binY17_bin55    9.2232e-03 +/-  9.94e-01
     prop_binY17_bin56    1.0130e-01 +/-  9.94e-01
     prop_binY17_bin57   -2.2907e-02 +/-  9.96e-01
     prop_binY17_bin58   -3.1440e-01 +/-  9.99e-01
     prop_binY17_bin59    5.4208e-02 +/-  9.95e-01
      prop_binY17_bin6    3.1401e-01 +/-  9.58e-01
      prop_binY17_bin7   -8.1910e-02 +/-  9.35e-01
      prop_binY17_bin8   -2.1729e-01 +/-  9.09e-01
      prop_binY17_bin9    1.2814e-01 +/-  9.50e-01
      prop_binY18_bin0    1.8789e-01 +/-  9.61e-01
      prop_binY18_bin1   -2.1161e-01 +/-  9.55e-01
     prop_binY18_bin10    2.2560e-01 +/-  9.57e-01
     prop_binY18_bin11   -2.1280e-01 +/-  9.67e-01
     prop_binY18_bin12   -2.0290e-01 +/-  9.66e-01
     prop_binY18_bin13   -1.5833e-01 +/-  9.66e-01
     prop_binY18_bin14    9.1502e-02 +/-  9.33e-01
     prop_binY18_bin15   -3.5956e-01 +/-  9.41e-01
     prop_binY18_bin16    2.0277e-01 +/-  9.56e-01
     prop_binY18_bin17    3.2396e-01 +/-  9.65e-01
     prop_binY18_bin18    2.1937e-01 +/-  9.68e-01
     prop_binY18_bin19   -4.6642e-01 +/-  9.73e-01
      prop_binY18_bin2   -8.8614e-03 +/-  9.49e-01
     prop_binY18_bin20   -5.5757e-02 +/-  9.73e-01
     prop_binY18_bin21   -2.4513e-01 +/-  9.86e-01
     prop_binY18_bin22    9.8903e-02 +/-  9.84e-01
     prop_binY18_bin23   -1.2909e-01 +/-  9.91e-01
     prop_binY18_bin24   -3.8158e-02 +/-  9.90e-01
     prop_binY18_bin25    2.3110e-01 +/-  9.88e-01
     prop_binY18_bin26   -2.0803e-02 +/-  9.85e-01
     prop_binY18_bin27    1.0488e-01 +/-  9.77e-01
     prop_binY18_bin28    4.0366e-01 +/-  9.70e-01
     prop_binY18_bin29    1.2231e-01 +/-  9.82e-01
      prop_binY18_bin3   -2.4791e-01 +/-  9.64e-01
     prop_binY18_bin30   -1.4401e-01 +/-  9.91e-01
     prop_binY18_bin31    9.3723e-03 +/-  9.91e-01
     prop_binY18_bin32    1.5712e-01 +/-  9.89e-01
     prop_binY18_bin33    1.3151e-02 +/-  9.85e-01
     prop_binY18_bin34   -5.8163e-01 +/-  9.81e-01
     prop_binY18_bin35   -5.0281e-01 +/-  9.87e-01
     prop_binY18_bin36    3.1745e-01 +/-  9.82e-01
     prop_binY18_bin37    3.8647e-02 +/-  9.89e-01
     prop_binY18_bin38   -6.0767e-02 +/-  9.90e-01
     prop_binY18_bin39    4.1880e-01 +/-  9.85e-01
      prop_binY18_bin4    8.5385e-02 +/-  9.63e-01
     prop_binY18_bin40    1.6545e-01 +/-  9.79e-01
     prop_binY18_bin41   -2.6550e-03 +/-  9.89e-01
     prop_binY18_bin42   -1.6131e-01 +/-  9.90e-01
     prop_binY18_bin43   -5.1169e-02 +/-  9.95e-01
     prop_binY18_bin44   -5.5334e-02 +/-  9.96e-01
     prop_binY18_bin45   -7.1789e-02 +/-  9.91e-01
     prop_binY18_bin46    1.6962e-01 +/-  9.90e-01
     prop_binY18_bin47   -1.2923e-01 +/-  9.87e-01
     prop_binY18_bin48    1.8912e-01 +/-  9.80e-01
     prop_binY18_bin49   -6.2830e-02 +/-  9.93e-01
      prop_binY18_bin5    9.3450e-03 +/-  9.55e-01
     prop_binY18_bin50    3.4539e-02 +/-  9.93e-01
     prop_binY18_bin51    8.7320e-02 +/-  9.94e-01
     prop_binY18_bin52    6.9190e-02 +/-  9.93e-01
     prop_binY18_bin53   -1.1038e-01 +/-  9.93e-01
     prop_binY18_bin54   -2.2918e-01 +/-  9.92e-01
     prop_binY18_bin55   -1.5740e-01 +/-  9.94e-01
     prop_binY18_bin56   -1.6888e-01 +/-  9.97e-01
     prop_binY18_bin57    9.1431e-02 +/-  9.94e-01
     prop_binY18_bin58   -3.1370e-02 +/-  9.96e-01
     prop_binY18_bin59    1.4990e-02 +/-  9.94e-01
      prop_binY18_bin6    4.0863e-01 +/-  9.58e-01
      prop_binY18_bin7    2.9480e-02 +/-  9.65e-01
      prop_binY18_bin8    7.6760e-02 +/-  9.47e-01
      prop_binY18_bin9   -2.8151e-01 +/-  9.51e-01
              top_xsec    1.3238e+00 +/-  9.04e-01
                  yLQ2   -1.9010e-01 +/-  1.17e-01

