
Attaching file multidimfit.ee_d_vec_-1.root as _file0...
(TFile *) 0x385cfb0

  RooFitResult: minimized FCN value: -12.6482, estimated distance to minimum: 1.16231e-09
                covariance matrix quality: Unknown, matrix was externally provided
                Status : 

    Floating Parameter    FinalValue +/-  Error   
           elIDENDPT18    1.8833e-01 +/-  5.78e-01
           elRECOBARPT    6.5535e-02 +/-  9.83e-01
           elRECOENDPT   -3.6986e-03 +/-  9.78e-01
         elScaleGain16   -1.7165e-01 +/-  7.14e-01
         elScaleGain17   -2.5075e-01 +/-  8.84e-01
         elScaleGain18    2.9006e-01 +/-  7.14e-01
         elScaleStat16    2.7938e-12 +/-  1.00e+00
         elScaleStat17    2.7938e-12 +/-  1.00e+00
         elScaleStat18    2.7938e-12 +/-  1.00e+00
           elScaleSyst    1.2510e-01 +/-  8.91e-01
               elSmear    1.7118e-02 +/-  9.86e-01
         elfakesrw1b16   -1.3433e-01 +/-  8.76e-01
         elfakesrw1b17    5.0231e-02 +/-  8.96e-01
         elfakesrw1b18    2.2279e-01 +/-  8.96e-01
         elfakesrw2b16   -4.3220e-02 +/-  9.95e-01
         elfakesrw2b17    1.5837e-01 +/-  9.90e-01
         elfakesrw2b18    1.0014e-01 +/-  9.93e-01
         elfakesrw3b16    2.8516e-01 +/-  9.64e-01
         elfakesrw3b17    2.8921e-02 +/-  9.89e-01
         elfakesrw3b18    6.3722e-03 +/-  9.98e-01
         elfakesrw4b16    1.3574e-01 +/-  9.90e-01
         elfakesrw4b17   -9.5492e-02 +/-  9.88e-01
         elfakesrw4b18    1.4108e-01 +/-  9.79e-01
         emucostrw1b16   -1.7767e-01 +/-  9.15e-01
       emucostrw1b1718   -3.6936e-01 +/-  8.79e-01
         emucostrw2b16    1.2056e-01 +/-  9.88e-01
       emucostrw2b1718   -5.0955e-02 +/-  9.90e-01
         emucostrw3b16   -1.5707e-01 +/-  9.95e-01
       emucostrw3b1718    1.1273e-01 +/-  9.94e-01
         emucostrw4b16    2.6127e-02 +/-  9.98e-01
       emucostrw4b1718   -5.5103e-02 +/-  9.97e-01
              gam_xsec    1.8443e-02 +/-  1.00e+00
                lumi16    1.0108e-01 +/-  9.65e-01
                lumi17    3.2968e-01 +/-  9.73e-01
                lumi18   -5.9424e-02 +/-  9.78e-01
                lumiBC    4.1896e-02 +/-  9.99e-01
                lumiDB    8.5003e-02 +/-  9.98e-01
                lumiGS    3.5182e-02 +/-  9.99e-01
                lumiLS    4.1896e-02 +/-  9.99e-01
                lumiXY    1.1175e-01 +/-  9.54e-01
             nlo_sys16    1.1971e-01 +/-  9.92e-01
             nlo_sys17   -2.4939e-01 +/-  9.54e-01
             nlo_sys18    1.9821e-01 +/-  9.78e-01
                  pdf1    3.2725e-02 +/-  9.88e-01
                 pdf10    1.4648e-02 +/-  9.98e-01
                 pdf11   -5.7904e-02 +/-  1.00e+00
                 pdf12   -5.0079e-02 +/-  1.01e+00
                 pdf13    1.7475e-02 +/-  9.94e-01
                 pdf14   -7.9669e-03 +/-  9.92e-01
                 pdf15   -2.3853e-02 +/-  1.03e+00
                 pdf16    1.5947e-02 +/-  1.00e+00
                 pdf17   -5.6816e-02 +/-  1.01e+00
                 pdf18   -1.7007e-02 +/-  1.01e+00
                 pdf19   -6.1889e-02 +/-  1.01e+00
                  pdf2    1.6685e-02 +/-  1.00e+00
                 pdf20   -2.8992e-02 +/-  1.03e+00
                 pdf21    1.4171e-02 +/-  9.96e-01
                 pdf22   -3.9972e-02 +/-  1.02e+00
                 pdf23    2.7559e-02 +/-  1.00e+00
                 pdf24   -2.0849e-02 +/-  1.00e+00
                 pdf25    1.0920e-02 +/-  9.97e-01
                 pdf26    1.9730e-02 +/-  9.93e-01
                 pdf27   -1.5450e-02 +/-  9.94e-01
                 pdf28   -5.8004e-03 +/-  9.98e-01
                 pdf29   -1.3967e-02 +/-  1.01e+00
                  pdf3    2.9771e-02 +/-  9.98e-01
                 pdf30   -6.1167e-03 +/-  1.00e+00
                 pdf31   -1.3006e-02 +/-  1.03e+00
                 pdf32    1.6848e-02 +/-  1.00e+00
                 pdf33   -4.4541e-02 +/-  1.04e+00
                 pdf34    4.1094e-02 +/-  1.00e+00
                 pdf35    2.4735e-02 +/-  9.92e-01
                 pdf36    2.0720e-03 +/-  9.99e-01
                 pdf37    7.5495e-03 +/-  9.99e-01
                 pdf38   -3.5241e-02 +/-  1.00e+00
                 pdf39   -8.0054e-03 +/-  1.01e+00
                  pdf4   -1.4772e-04 +/-  1.00e+00
                 pdf40    3.5966e-02 +/-  9.96e-01
                 pdf41    2.1652e-02 +/-  9.98e-01
                 pdf42    5.6949e-02 +/-  9.97e-01
                 pdf43    6.9999e-02 +/-  9.96e-01
                 pdf44   -1.0907e-02 +/-  9.94e-01
                 pdf45    8.9680e-03 +/-  9.98e-01
                 pdf46    5.6011e-03 +/-  9.99e-01
                 pdf47    5.8921e-02 +/-  1.00e+00
                 pdf48    4.2122e-02 +/-  1.00e+00
                 pdf49   -2.9571e-02 +/-  9.97e-01
                  pdf5    1.9972e-02 +/-  1.00e+00
                 pdf50   -7.4829e-03 +/-  1.00e+00
                 pdf51   -3.6756e-02 +/-  1.01e+00
                 pdf52    2.1047e-02 +/-  1.01e+00
                 pdf53    2.7107e-03 +/-  1.01e+00
                 pdf54    1.7376e-02 +/-  9.94e-01
                 pdf55    2.8478e-03 +/-  9.97e-01
                 pdf56   -3.4683e-02 +/-  9.98e-01
                 pdf57    2.4863e-02 +/-  9.99e-01
                 pdf58    1.9329e-02 +/-  9.96e-01
                 pdf59   -1.4366e-02 +/-  1.01e+00
                  pdf6   -4.8472e-03 +/-  1.00e+00
                 pdf60    1.4803e-02 +/-  1.00e+00
                  pdf7   -6.9922e-03 +/-  1.03e+00
                  pdf8    5.3084e-02 +/-  1.00e+00
                  pdf9    1.8145e-02 +/-  1.01e+00
             prefire16   -1.2220e-01 +/-  9.62e-01
             prefire17   -7.2802e-01 +/-  8.53e-01
             prefire18    2.4306e-12 +/-  1.00e+00
            top_xsec16   -2.2944e-02 +/-  9.87e-01
            top_xsec17    6.9866e-02 +/-  9.82e-01
            top_xsec18   -2.7454e-01 +/-  9.73e-01
      prop_binY16_bin0    4.0838e-01 +/-  7.90e-01
      prop_binY16_bin1    7.7118e-01 +/-  9.25e-01
      prop_binY16_bin2   -9.3916e-02 +/-  9.38e-01
      prop_binY16_bin3    1.2623e-01 +/-  9.46e-01
      prop_binY16_bin4    1.7007e-01 +/-  9.49e-01
      prop_binY16_bin5   -2.7416e-01 +/-  9.45e-01
      prop_binY16_bin6    1.4169e-01 +/-  9.40e-01
      prop_binY16_bin7   -2.6089e-01 +/-  8.09e-01
      prop_binY16_bin8   -1.1713e-01 +/-  8.82e-01
      prop_binY16_bin9   -7.9625e-01 +/-  9.43e-01
     prop_binY16_bin10   -5.0923e-02 +/-  9.48e-01
     prop_binY16_bin11   -1.6878e-01 +/-  9.54e-01
     prop_binY16_bin12   -5.1153e-01 +/-  9.51e-01
     prop_binY16_bin13   -3.7887e-01 +/-  9.19e-01
     prop_binY16_bin14   -1.4552e-01 +/-  9.06e-01
     prop_binY16_bin15    3.6112e-01 +/-  9.07e-01
     prop_binY16_bin16   -1.1269e-01 +/-  9.50e-01
     prop_binY16_bin17    2.6843e-01 +/-  9.59e-01
     prop_binY16_bin18    8.1063e-02 +/-  9.55e-01
     prop_binY16_bin19    2.6519e-01 +/-  9.54e-01
     prop_binY16_bin20    3.1171e-02 +/-  8.05e-01
     prop_binY16_bin21   -2.8283e-01 +/-  9.67e-01
     prop_binY16_bin22    1.1632e-01 +/-  9.75e-01
     prop_binY16_bin23   -7.6519e-02 +/-  9.83e-01
     prop_binY16_bin24    7.4068e-02 +/-  9.81e-01
     prop_binY16_bin25    3.3173e-01 +/-  9.83e-01
     prop_binY16_bin26    1.3076e-01 +/-  9.77e-01
     prop_binY16_bin27    1.4172e-01 +/-  8.20e-01
     prop_binY16_bin28    6.0370e-02 +/-  9.05e-01
     prop_binY16_bin29    4.6764e-02 +/-  9.84e-01
     prop_binY16_bin30   -2.1798e-01 +/-  9.93e-01
     prop_binY16_bin31    3.2613e-02 +/-  9.90e-01
     prop_binY16_bin32    2.3912e-01 +/-  9.88e-01
     prop_binY16_bin33   -8.8946e-01 +/-  9.69e-01
     prop_binY16_bin34    1.5181e-01 +/-  9.46e-01
     prop_binY16_bin35   -3.5766e-02 +/-  9.82e-01
     prop_binY16_bin36    1.6363e-01 +/-  9.86e-01
     prop_binY16_bin37    1.0160e-01 +/-  9.90e-01
     prop_binY16_bin38   -3.5180e-02 +/-  9.84e-01
     prop_binY16_bin39   -3.3550e-02 +/-  9.78e-01
     prop_binY16_bin40    1.7518e-01 +/-  9.62e-01
     prop_binY16_bin41   -2.5951e-01 +/-  9.86e-01
     prop_binY16_bin42    1.8864e-02 +/-  9.91e-01
     prop_binY16_bin43   -4.9758e-02 +/-  9.95e-01
     prop_binY16_bin44    1.1371e-01 +/-  9.93e-01
     prop_binY16_bin45    1.2366e-01 +/-  9.92e-01
     prop_binY16_bin46    1.0776e-01 +/-  9.93e-01
     prop_binY16_bin47    2.6689e-01 +/-  9.62e-01
     prop_binY16_bin48   -2.3223e-01 +/-  9.35e-01
     prop_binY16_bin49   -4.7104e-01 +/-  1.00e+00
     prop_binY16_bin50   -8.1839e-02 +/-  9.97e-01
     prop_binY16_bin51   -1.5954e-01 +/-  9.99e-01
     prop_binY16_bin52   -1.4032e-01 +/-  9.99e-01
     prop_binY16_bin53   -3.1092e-01 +/-  9.63e-01
     prop_binY16_bin54   -4.2671e-02 +/-  9.88e-01
     prop_binY16_bin55   -1.1607e-01 +/-  9.95e-01
     prop_binY16_bin56   -1.1481e-01 +/-  9.98e-01
     prop_binY16_bin57   -3.5472e-02 +/-  9.97e-01
     prop_binY16_bin58    4.7588e-02 +/-  9.95e-01
     prop_binY16_bin59   -5.6444e-02 +/-  9.97e-01
      prop_binY17_bin0   -2.2583e-01 +/-  8.20e-01
      prop_binY17_bin1    2.0516e-01 +/-  9.57e-01
      prop_binY17_bin2    3.1161e-01 +/-  9.60e-01
      prop_binY17_bin3    5.3100e-02 +/-  9.70e-01
      prop_binY17_bin4   -1.0550e-01 +/-  9.73e-01
      prop_binY17_bin5   -5.6548e-02 +/-  9.71e-01
      prop_binY17_bin6   -6.2772e-02 +/-  9.68e-01
      prop_binY17_bin7    4.4359e-01 +/-  8.22e-01
      prop_binY17_bin8   -2.5322e-01 +/-  8.89e-01
      prop_binY17_bin9    2.3016e-01 +/-  9.55e-01
     prop_binY17_bin10   -3.5306e-01 +/-  9.73e-01
     prop_binY17_bin11   -1.4651e-01 +/-  9.75e-01
     prop_binY17_bin12   -1.3708e-01 +/-  9.73e-01
     prop_binY17_bin13   -4.2690e-01 +/-  9.26e-01
     prop_binY17_bin14    1.2958e-01 +/-  9.47e-01
     prop_binY17_bin15   -2.8717e-01 +/-  9.55e-01
     prop_binY17_bin16   -7.6081e-02 +/-  9.72e-01
     prop_binY17_bin17    5.8709e-02 +/-  9.79e-01
     prop_binY17_bin18    4.1275e-02 +/-  9.78e-01
     prop_binY17_bin19    9.2432e-02 +/-  9.78e-01
     prop_binY17_bin20    1.8504e-01 +/-  9.00e-01
     prop_binY17_bin21    6.0431e-02 +/-  9.84e-01
     prop_binY17_bin22   -2.0463e-02 +/-  9.89e-01
     prop_binY17_bin23    2.1114e-01 +/-  9.86e-01
     prop_binY17_bin24    9.5348e-02 +/-  9.91e-01
     prop_binY17_bin25    2.8631e-03 +/-  9.90e-01
     prop_binY17_bin26   -7.1162e-02 +/-  9.87e-01
     prop_binY17_bin27    1.0382e-01 +/-  9.15e-01
     prop_binY17_bin28    9.3967e-03 +/-  9.69e-01
     prop_binY17_bin29   -1.2942e-01 +/-  9.87e-01
     prop_binY17_bin30    1.9793e-01 +/-  9.88e-01
     prop_binY17_bin31   -8.2108e-03 +/-  9.91e-01
     prop_binY17_bin32    1.5564e-01 +/-  9.93e-01
     prop_binY17_bin33    1.0644e-01 +/-  9.78e-01
     prop_binY17_bin34    1.2189e-01 +/-  9.74e-01
     prop_binY17_bin35    4.6308e-02 +/-  9.91e-01
     prop_binY17_bin36   -1.5477e-01 +/-  9.93e-01
     prop_binY17_bin37   -4.5956e-02 +/-  9.95e-01
     prop_binY17_bin38    1.2860e-01 +/-  9.94e-01
     prop_binY17_bin39    4.9873e-02 +/-  9.91e-01
     prop_binY17_bin40   -2.5450e-01 +/-  9.61e-01
     prop_binY17_bin41    1.7302e-01 +/-  9.90e-01
     prop_binY17_bin42   -1.8725e-02 +/-  9.96e-01
     prop_binY17_bin43   -1.2493e-01 +/-  9.93e-01
     prop_binY17_bin44   -6.1392e-02 +/-  9.97e-01
     prop_binY17_bin45   -1.2964e-01 +/-  9.99e-01
     prop_binY17_bin46    2.3907e-01 +/-  9.92e-01
     prop_binY17_bin47   -1.7684e-01 +/-  9.65e-01
     prop_binY17_bin48    1.1138e-01 +/-  9.78e-01
     prop_binY17_bin49   -6.6785e-02 +/-  9.90e-01
     prop_binY17_bin50    6.2042e-02 +/-  9.97e-01
     prop_binY17_bin51   -1.3672e-01 +/-  1.00e+00
     prop_binY17_bin52   -4.5776e-02 +/-  9.99e-01
     prop_binY17_bin53    1.0553e-01 +/-  9.85e-01
     prop_binY17_bin54   -1.0634e-01 +/-  9.96e-01
     prop_binY17_bin55   -8.9399e-02 +/-  9.98e-01
     prop_binY17_bin56    7.1756e-02 +/-  9.96e-01
     prop_binY17_bin57   -8.8775e-02 +/-  9.99e-01
     prop_binY17_bin58   -1.8154e-02 +/-  9.99e-01
     prop_binY17_bin59    1.0462e-01 +/-  9.90e-01
      prop_binY18_bin0    2.0064e-02 +/-  6.59e-01
      prop_binY18_bin1   -6.2748e-02 +/-  9.61e-01
      prop_binY18_bin2    7.2565e-02 +/-  9.62e-01
      prop_binY18_bin3    5.3808e-02 +/-  9.64e-01
      prop_binY18_bin4   -2.0411e-01 +/-  9.69e-01
      prop_binY18_bin5    2.9649e-01 +/-  9.65e-01
      prop_binY18_bin6   -1.7913e-01 +/-  9.69e-01
      prop_binY18_bin7   -7.3283e-02 +/-  6.66e-01
      prop_binY18_bin8   -8.3618e-01 +/-  8.69e-01
      prop_binY18_bin9    2.9040e-01 +/-  9.52e-01
     prop_binY18_bin10   -1.3895e-01 +/-  9.67e-01
     prop_binY18_bin11    1.5319e-01 +/-  9.68e-01
     prop_binY18_bin12    3.3896e-01 +/-  9.68e-01
     prop_binY18_bin13   -8.0617e-01 +/-  9.12e-01
     prop_binY18_bin14    6.4772e-02 +/-  9.31e-01
     prop_binY18_bin15   -1.2546e-01 +/-  9.48e-01
     prop_binY18_bin16    6.1384e-02 +/-  9.65e-01
     prop_binY18_bin17   -6.8578e-02 +/-  9.75e-01
     prop_binY18_bin18   -1.9843e-01 +/-  9.76e-01
     prop_binY18_bin19   -4.2904e-02 +/-  9.70e-01
     prop_binY18_bin20    8.5644e-01 +/-  7.62e-01
     prop_binY18_bin21    1.2551e-01 +/-  9.87e-01
     prop_binY18_bin22    2.2956e-01 +/-  9.88e-01
     prop_binY18_bin23    2.4711e-02 +/-  9.92e-01
     prop_binY18_bin24   -1.4496e-02 +/-  9.93e-01
     prop_binY18_bin25   -1.9093e-01 +/-  9.94e-01
     prop_binY18_bin26   -1.0828e-01 +/-  9.92e-01
     prop_binY18_bin27    2.3406e-02 +/-  7.84e-01
     prop_binY18_bin28    2.4170e-01 +/-  9.21e-01
     prop_binY18_bin29   -5.1972e-03 +/-  9.89e-01
     prop_binY18_bin30    2.1743e-01 +/-  9.89e-01
     prop_binY18_bin31   -1.0212e-01 +/-  9.95e-01
     prop_binY18_bin32   -1.1024e-01 +/-  9.93e-01
     prop_binY18_bin33    2.0307e-01 +/-  9.54e-01
     prop_binY18_bin34    4.5103e-01 +/-  9.57e-01
     prop_binY18_bin35    2.3596e-02 +/-  9.86e-01
     prop_binY18_bin36    1.0468e-01 +/-  9.88e-01
     prop_binY18_bin37   -3.1360e-02 +/-  9.92e-01
     prop_binY18_bin38    9.7192e-02 +/-  9.93e-01
     prop_binY18_bin39    4.0515e-01 +/-  9.84e-01
     prop_binY18_bin40   -2.9743e-02 +/-  8.43e-01
     prop_binY18_bin41    2.9044e-02 +/-  9.95e-01
     prop_binY18_bin42   -2.0064e-01 +/-  9.98e-01
     prop_binY18_bin43    8.2879e-02 +/-  9.95e-01
     prop_binY18_bin44   -5.3543e-02 +/-  9.97e-01
     prop_binY18_bin45    3.1904e-02 +/-  9.96e-01
     prop_binY18_bin46   -3.9056e-02 +/-  9.96e-01
     prop_binY18_bin47   -9.3936e-01 +/-  9.11e-01
     prop_binY18_bin48    1.3752e-01 +/-  9.66e-01
     prop_binY18_bin49   -4.6286e-02 +/-  9.97e-01
     prop_binY18_bin50   -1.6523e-02 +/-  9.97e-01
     prop_binY18_bin51   -7.2091e-02 +/-  9.98e-01
     prop_binY18_bin52    2.9335e-02 +/-  9.97e-01
     prop_binY18_bin53   -1.6915e-01 +/-  9.89e-01
     prop_binY18_bin54   -4.9024e-02 +/-  9.89e-01
     prop_binY18_bin55   -1.8955e-01 +/-  9.98e-01
     prop_binY18_bin56    5.6926e-02 +/-  9.96e-01
     prop_binY18_bin57    9.9379e-02 +/-  9.96e-01
     prop_binY18_bin58    8.6154e-02 +/-  9.96e-01
     prop_binY18_bin59   -1.4581e-01 +/-  9.96e-01
                    A0    6.9072e-02 +/-  6.85e-02
                    A4    1.6440e+00 +/-  7.53e-02
                  yLQ2    1.3820e-01 +/-  1.14e-01

