
Attaching file multidimfit.ee_u_bonly_-1.root as _file0...
(TFile *) 0x32cb520

  RooFitResult: minimized FCN value: -2.84018e-07, estimated distance to minimum: 2.39827e-07
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
               elSmear    1.9344e-02 +/-  9.88e-01
         elfakesrw1b16   -1.5965e-01 +/-  8.65e-01
         elfakesrw1b17    6.2282e-02 +/-  8.78e-01
         elfakesrw1b18    1.8978e-01 +/-  8.89e-01
         elfakesrw2b16   -5.3414e-02 +/-  9.96e-01
         elfakesrw2b17    1.8021e-01 +/-  9.87e-01
         elfakesrw2b18    4.7230e-02 +/-  9.93e-01
         elfakesrw3b16    2.6922e-01 +/-  9.61e-01
         elfakesrw3b17    6.7466e-02 +/-  9.86e-01
         elfakesrw3b18   -6.5516e-03 +/-  9.98e-01
         elfakesrw4b16    1.2401e-01 +/-  9.88e-01
         elfakesrw4b17   -5.6999e-02 +/-  9.84e-01
         elfakesrw4b18    1.2445e-01 +/-  9.80e-01
         emucostrw1b16   -1.5760e-01 +/-  9.16e-01
       emucostrw1b1718   -3.6180e-01 +/-  8.87e-01
         emucostrw2b16    1.1581e-01 +/-  9.88e-01
       emucostrw2b1718   -3.5968e-02 +/-  9.90e-01
         emucostrw3b16   -1.6531e-01 +/-  9.95e-01
       emucostrw3b1718    1.3090e-01 +/-  9.94e-01
         emucostrw4b16    1.9669e-02 +/-  9.98e-01
       emucostrw4b1718   -5.0744e-02 +/-  9.98e-01
              gam_xsec   -6.8080e-03 +/-  1.00e+00
                lumi16   -6.4404e-02 +/-  9.50e-01
                lumi17    5.6256e-01 +/-  9.21e-01
                lumi18   -3.6823e-01 +/-  9.34e-01
                lumiBC    3.5677e-02 +/-  1.00e+00
                lumiDB    1.0159e-01 +/-  9.96e-01
                lumiGS    1.6577e-02 +/-  9.98e-01
                lumiLS    3.5677e-02 +/-  1.00e+00
                lumiXY   -2.6174e-01 +/-  9.32e-01
               nlo_sys    1.4847e-11 +/-  1.00e+00
                  pdf1    3.2405e-02 +/-  9.86e-01
                 pdf10    1.5814e-02 +/-  1.00e+00
                 pdf11   -6.1750e-02 +/-  1.01e+00
                 pdf12   -3.6714e-02 +/-  1.02e+00
                 pdf13    2.1332e-02 +/-  9.95e-01
                 pdf14   -2.1651e-02 +/-  9.93e-01
                 pdf15   -7.0793e-02 +/-  1.05e+00
                 pdf16    2.6843e-02 +/-  1.00e+00
                 pdf17   -8.3150e-02 +/-  1.02e+00
                 pdf18   -4.4809e-02 +/-  1.03e+00
                 pdf19   -8.8591e-02 +/-  1.01e+00
                  pdf2    1.7189e-02 +/-  1.00e+00
                 pdf20   -7.3728e-02 +/-  1.05e+00
                 pdf21    2.4625e-02 +/-  9.96e-01
                 pdf22   -6.2514e-02 +/-  1.05e+00
                 pdf23    3.0740e-02 +/-  1.01e+00
                 pdf24    1.9635e-05 +/-  1.00e+00
                 pdf25    1.6572e-02 +/-  1.01e+00
                 pdf26    1.5255e-02 +/-  9.92e-01
                 pdf27   -9.2856e-03 +/-  9.94e-01
                 pdf28   -3.1742e-04 +/-  9.99e-01
                 pdf29   -3.9874e-02 +/-  1.02e+00
                  pdf3    4.7132e-02 +/-  9.98e-01
                 pdf30   -3.8340e-03 +/-  1.01e+00
                 pdf31   -7.3254e-02 +/-  1.07e+00
                 pdf32    3.0083e-02 +/-  1.02e+00
                 pdf33   -9.0599e-02 +/-  1.07e+00
                 pdf34    6.0716e-02 +/-  1.00e+00
                 pdf35    6.2973e-02 +/-  9.94e-01
                 pdf36    5.5896e-03 +/-  1.00e+00
                 pdf37    1.4656e-02 +/-  1.00e+00
                 pdf38   -3.9108e-02 +/-  1.01e+00
                 pdf39    1.0443e-02 +/-  1.02e+00
                  pdf4    2.7930e-02 +/-  1.00e+00
                 pdf40    4.4700e-02 +/-  9.96e-01
                 pdf41    3.7367e-02 +/-  9.98e-01
                 pdf42    6.4522e-02 +/-  9.97e-01
                 pdf43    8.5000e-02 +/-  9.96e-01
                 pdf44   -9.7031e-03 +/-  9.94e-01
                 pdf45    1.9296e-02 +/-  9.99e-01
                 pdf46    1.1525e-02 +/-  1.00e+00
                 pdf47    8.2030e-02 +/-  1.01e+00
                 pdf48    3.2449e-02 +/-  1.01e+00
                 pdf49   -2.8845e-02 +/-  9.99e-01
                  pdf5    2.0044e-02 +/-  1.00e+00
                 pdf50   -1.6911e-02 +/-  1.00e+00
                 pdf51   -7.8396e-02 +/-  1.02e+00
                 pdf52    5.2698e-02 +/-  1.01e+00
                 pdf53   -3.4579e-02 +/-  1.03e+00
                 pdf54    3.4817e-02 +/-  1.01e+00
                 pdf55    1.9199e-04 +/-  9.99e-01
                 pdf56   -2.5408e-02 +/-  1.00e+00
                 pdf57    2.4486e-02 +/-  1.00e+00
                 pdf58    3.7195e-02 +/-  9.96e-01
                 pdf59   -7.3148e-03 +/-  1.02e+00
                  pdf6   -8.0672e-03 +/-  1.01e+00
                 pdf60    1.8685e-02 +/-  1.00e+00
                  pdf7   -3.5760e-02 +/-  1.05e+00
                  pdf8    7.4520e-02 +/-  1.00e+00
                  pdf9    4.2248e-02 +/-  1.03e+00
             prefire16   -1.1148e-01 +/-  9.43e-01
             prefire17   -8.8968e-01 +/-  7.98e-01
             prefire18    8.7236e-12 +/-  1.00e+00
      prop_binY16_bin0    4.6035e-01 +/-  7.94e-01
      prop_binY16_bin1    7.6354e-01 +/-  9.27e-01
     prop_binY16_bin10   -6.0467e-02 +/-  9.51e-01
     prop_binY16_bin11   -1.7101e-01 +/-  9.56e-01
     prop_binY16_bin12   -5.0191e-01 +/-  9.53e-01
     prop_binY16_bin13   -3.6166e-01 +/-  9.22e-01
     prop_binY16_bin14   -1.4941e-01 +/-  9.09e-01
     prop_binY16_bin15    3.5861e-01 +/-  9.09e-01
     prop_binY16_bin16   -1.1850e-01 +/-  9.51e-01
     prop_binY16_bin17    2.6325e-01 +/-  9.59e-01
     prop_binY16_bin18    1.0205e-01 +/-  9.55e-01
     prop_binY16_bin19    2.9382e-01 +/-  9.53e-01
      prop_binY16_bin2   -8.8730e-02 +/-  9.39e-01
     prop_binY16_bin20    1.7474e-02 +/-  8.13e-01
     prop_binY16_bin21   -2.9883e-01 +/-  9.69e-01
     prop_binY16_bin22    9.6079e-02 +/-  9.74e-01
     prop_binY16_bin23   -8.9503e-02 +/-  9.84e-01
     prop_binY16_bin24    5.7927e-02 +/-  9.82e-01
     prop_binY16_bin25    3.0121e-01 +/-  9.84e-01
     prop_binY16_bin26    1.1215e-01 +/-  9.78e-01
     prop_binY16_bin27    1.3503e-01 +/-  8.27e-01
     prop_binY16_bin28    4.9131e-02 +/-  9.09e-01
     prop_binY16_bin29    3.5284e-02 +/-  9.85e-01
      prop_binY16_bin3    1.2055e-01 +/-  9.48e-01
     prop_binY16_bin30   -2.1612e-01 +/-  9.93e-01
     prop_binY16_bin31    2.3833e-02 +/-  9.90e-01
     prop_binY16_bin32    2.2202e-01 +/-  9.88e-01
     prop_binY16_bin33   -8.9123e-01 +/-  9.72e-01
     prop_binY16_bin34    1.3586e-01 +/-  9.50e-01
     prop_binY16_bin35   -3.7565e-02 +/-  9.84e-01
     prop_binY16_bin36    1.5759e-01 +/-  9.86e-01
     prop_binY16_bin37    9.7222e-02 +/-  9.91e-01
     prop_binY16_bin38   -3.6097e-02 +/-  9.84e-01
     prop_binY16_bin39   -4.9763e-02 +/-  9.79e-01
      prop_binY16_bin4    1.7071e-01 +/-  9.51e-01
     prop_binY16_bin40    1.3007e-01 +/-  9.66e-01
     prop_binY16_bin41   -2.7907e-01 +/-  9.88e-01
     prop_binY16_bin42    2.2560e-03 +/-  9.92e-01
     prop_binY16_bin43   -6.1469e-02 +/-  9.96e-01
     prop_binY16_bin44    8.3214e-02 +/-  9.94e-01
     prop_binY16_bin45    9.5529e-02 +/-  9.93e-01
     prop_binY16_bin46    7.9803e-02 +/-  9.94e-01
     prop_binY16_bin47    2.1235e-01 +/-  9.65e-01
     prop_binY16_bin48   -2.4303e-01 +/-  9.39e-01
     prop_binY16_bin49   -4.6637e-01 +/-  1.00e+00
      prop_binY16_bin5   -2.6988e-01 +/-  9.46e-01
     prop_binY16_bin50   -8.2721e-02 +/-  9.97e-01
     prop_binY16_bin51   -1.5395e-01 +/-  9.99e-01
     prop_binY16_bin52   -1.3589e-01 +/-  9.99e-01
     prop_binY16_bin53   -3.4176e-01 +/-  9.66e-01
     prop_binY16_bin54   -4.5161e-02 +/-  9.89e-01
     prop_binY16_bin55   -1.1075e-01 +/-  9.95e-01
     prop_binY16_bin56   -1.1106e-01 +/-  9.98e-01
     prop_binY16_bin57   -3.5878e-02 +/-  9.97e-01
     prop_binY16_bin58    4.1648e-02 +/-  9.96e-01
     prop_binY16_bin59   -5.9201e-02 +/-  9.98e-01
      prop_binY16_bin6    1.4904e-01 +/-  9.42e-01
      prop_binY16_bin7   -2.1983e-01 +/-  8.13e-01
      prop_binY16_bin8   -1.2698e-01 +/-  8.86e-01
      prop_binY16_bin9   -7.9672e-01 +/-  9.47e-01
      prop_binY17_bin0   -1.9103e-01 +/-  8.08e-01
      prop_binY17_bin1    2.5237e-01 +/-  9.57e-01
     prop_binY17_bin10   -3.3209e-01 +/-  9.74e-01
     prop_binY17_bin11   -1.2577e-01 +/-  9.76e-01
     prop_binY17_bin12   -1.0245e-01 +/-  9.73e-01
     prop_binY17_bin13   -3.9224e-01 +/-  9.22e-01
     prop_binY17_bin14    1.2964e-01 +/-  9.49e-01
     prop_binY17_bin15   -2.6138e-01 +/-  9.56e-01
     prop_binY17_bin16   -4.3834e-02 +/-  9.73e-01
     prop_binY17_bin17    9.3693e-02 +/-  9.79e-01
     prop_binY17_bin18    8.1371e-02 +/-  9.78e-01
     prop_binY17_bin19    1.1604e-01 +/-  9.79e-01
      prop_binY17_bin2    3.2851e-01 +/-  9.61e-01
     prop_binY17_bin20    1.8082e-01 +/-  8.96e-01
     prop_binY17_bin21    5.7035e-02 +/-  9.85e-01
     prop_binY17_bin22   -2.6276e-02 +/-  9.89e-01
     prop_binY17_bin23    1.9753e-01 +/-  9.87e-01
     prop_binY17_bin24    8.5939e-02 +/-  9.92e-01
     prop_binY17_bin25   -2.3592e-03 +/-  9.91e-01
     prop_binY17_bin26   -6.7746e-02 +/-  9.88e-01
     prop_binY17_bin27    9.0650e-02 +/-  9.13e-01
     prop_binY17_bin28    3.0491e-05 +/-  9.69e-01
     prop_binY17_bin29   -1.2733e-01 +/-  9.87e-01
      prop_binY17_bin3    6.4190e-02 +/-  9.72e-01
     prop_binY17_bin30    1.9301e-01 +/-  9.89e-01
     prop_binY17_bin31   -5.0151e-03 +/-  9.92e-01
     prop_binY17_bin32    1.5463e-01 +/-  9.93e-01
     prop_binY17_bin33    1.0306e-01 +/-  9.78e-01
     prop_binY17_bin34    1.1144e-01 +/-  9.75e-01
     prop_binY17_bin35    4.8721e-02 +/-  9.92e-01
     prop_binY17_bin36   -1.4550e-01 +/-  9.93e-01
     prop_binY17_bin37   -3.9029e-02 +/-  9.95e-01
     prop_binY17_bin38    1.3062e-01 +/-  9.94e-01
     prop_binY17_bin39    4.5129e-02 +/-  9.91e-01
      prop_binY17_bin4   -8.7376e-02 +/-  9.74e-01
     prop_binY17_bin40   -2.9405e-01 +/-  9.62e-01
     prop_binY17_bin41    1.4824e-01 +/-  9.92e-01
     prop_binY17_bin42   -2.8300e-02 +/-  9.97e-01
     prop_binY17_bin43   -1.3435e-01 +/-  9.94e-01
     prop_binY17_bin44   -6.9203e-02 +/-  9.97e-01
     prop_binY17_bin45   -1.2910e-01 +/-  9.99e-01
     prop_binY17_bin46    2.0865e-01 +/-  9.93e-01
     prop_binY17_bin47   -2.1827e-01 +/-  9.66e-01
     prop_binY17_bin48    9.5655e-02 +/-  9.79e-01
     prop_binY17_bin49   -6.9234e-02 +/-  9.91e-01
      prop_binY17_bin5   -3.1666e-02 +/-  9.71e-01
     prop_binY17_bin50    5.5430e-02 +/-  9.97e-01
     prop_binY17_bin51   -1.3170e-01 +/-  1.00e+00
     prop_binY17_bin52   -4.5892e-02 +/-  9.99e-01
     prop_binY17_bin53    8.1158e-02 +/-  9.86e-01
     prop_binY17_bin54   -1.0044e-01 +/-  9.96e-01
     prop_binY17_bin55   -8.5343e-02 +/-  9.99e-01
     prop_binY17_bin56    7.1746e-02 +/-  9.96e-01
     prop_binY17_bin57   -8.5766e-02 +/-  9.99e-01
     prop_binY17_bin58   -1.7647e-02 +/-  9.99e-01
     prop_binY17_bin59    9.0013e-02 +/-  9.90e-01
      prop_binY17_bin6   -4.2994e-03 +/-  9.68e-01
      prop_binY17_bin7    4.8395e-01 +/-  8.12e-01
      prop_binY17_bin8   -2.3436e-01 +/-  8.84e-01
      prop_binY17_bin9    2.5098e-01 +/-  9.56e-01
      prop_binY18_bin0    1.1855e-01 +/-  6.70e-01
      prop_binY18_bin1   -4.5231e-02 +/-  9.62e-01
     prop_binY18_bin10   -1.0929e-01 +/-  9.68e-01
     prop_binY18_bin11    1.7990e-01 +/-  9.69e-01
     prop_binY18_bin12    3.6948e-01 +/-  9.68e-01
     prop_binY18_bin13   -7.9401e-01 +/-  9.20e-01
     prop_binY18_bin14    4.4574e-03 +/-  9.35e-01
     prop_binY18_bin15   -1.6547e-01 +/-  9.51e-01
     prop_binY18_bin16    2.9189e-02 +/-  9.66e-01
     prop_binY18_bin17   -9.0511e-02 +/-  9.75e-01
     prop_binY18_bin18   -2.1788e-01 +/-  9.77e-01
     prop_binY18_bin19   -1.0829e-01 +/-  9.70e-01
      prop_binY18_bin2    7.9229e-02 +/-  9.63e-01
     prop_binY18_bin20    8.9313e-01 +/-  7.72e-01
     prop_binY18_bin21    1.1122e-01 +/-  9.88e-01
     prop_binY18_bin22    2.0827e-01 +/-  1.00e+00
     prop_binY18_bin23    9.9935e-03 +/-  1.01e+00
     prop_binY18_bin24   -2.5990e-02 +/-  1.01e+00
     prop_binY18_bin25   -1.9416e-01 +/-  9.95e-01
     prop_binY18_bin26   -1.1371e-01 +/-  9.93e-01
     prop_binY18_bin27    3.1445e-02 +/-  7.97e-01
     prop_binY18_bin28    2.0097e-01 +/-  9.29e-01
     prop_binY18_bin29   -5.9466e-03 +/-  9.93e-01
      prop_binY18_bin3    5.4264e-02 +/-  9.65e-01
     prop_binY18_bin30    2.0820e-01 +/-  9.90e-01
     prop_binY18_bin31   -9.9952e-02 +/-  9.95e-01
     prop_binY18_bin32   -1.0674e-01 +/-  9.94e-01
     prop_binY18_bin33    1.3980e-01 +/-  9.59e-01
     prop_binY18_bin34    4.0653e-01 +/-  9.61e-01
     prop_binY18_bin35    1.4658e-02 +/-  9.88e-01
     prop_binY18_bin36    9.7969e-02 +/-  9.89e-01
     prop_binY18_bin37   -3.3208e-02 +/-  9.93e-01
     prop_binY18_bin38    8.1893e-02 +/-  9.94e-01
     prop_binY18_bin39    3.3966e-01 +/-  9.99e-01
      prop_binY18_bin4   -1.9630e-01 +/-  9.70e-01
     prop_binY18_bin40   -7.0323e-02 +/-  8.58e-01
     prop_binY18_bin41    7.4261e-03 +/-  1.01e+00
     prop_binY18_bin42   -2.0014e-01 +/-  9.99e-01
     prop_binY18_bin43    6.1249e-02 +/-  9.98e-01
     prop_binY18_bin44   -6.4787e-02 +/-  9.98e-01
     prop_binY18_bin45    9.9143e-03 +/-  9.97e-01
     prop_binY18_bin46   -5.4855e-02 +/-  9.97e-01
     prop_binY18_bin47   -9.8020e-01 +/-  9.28e-01
     prop_binY18_bin48    1.1164e-01 +/-  9.71e-01
     prop_binY18_bin49   -4.8684e-02 +/-  9.98e-01
      prop_binY18_bin5    3.0577e-01 +/-  9.66e-01
     prop_binY18_bin50   -1.9169e-02 +/-  9.98e-01
     prop_binY18_bin51   -7.2645e-02 +/-  9.98e-01
     prop_binY18_bin52    2.2281e-02 +/-  9.98e-01
     prop_binY18_bin53   -1.9938e-01 +/-  9.91e-01
     prop_binY18_bin54   -5.1721e-02 +/-  9.90e-01
     prop_binY18_bin55   -1.8433e-01 +/-  1.00e+00
     prop_binY18_bin56    5.6222e-02 +/-  9.97e-01
     prop_binY18_bin57    9.7379e-02 +/-  9.97e-01
     prop_binY18_bin58    7.8506e-02 +/-  9.97e-01
     prop_binY18_bin59   -1.5674e-01 +/-  9.97e-01
      prop_binY18_bin6   -1.5214e-01 +/-  9.69e-01
      prop_binY18_bin7    1.8204e-02 +/-  6.79e-01
      prop_binY18_bin8   -8.0639e-01 +/-  8.78e-01
      prop_binY18_bin9    3.0848e-01 +/-  9.53e-01
              top_xsec   -1.6415e-01 +/-  9.61e-01

