
Attaching file multidimfit.root as _file0...
(TFile *) 0x3a5f820

  RooFitResult: minimized FCN value: -0.526351, estimated distance to minimum: 2.55445e-08
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
                 pdf45   -3.4348e-04 +/-  9.94e-01
                 pdf46    4.2349e-03 +/-  9.93e-01
                 pdf47   -5.1588e-04 +/-  9.94e-01
                 pdf48   -4.9456e-04 +/-  9.93e-01
                 pdf49    1.5157e-04 +/-  9.94e-01
                  pdf5    2.2442e-03 +/-  9.94e-01
                 pdf50   -3.2695e-03 +/-  9.94e-01
                 pdf51    3.8429e-04 +/-  9.93e-01
                 pdf52    4.4691e-03 +/-  9.92e-01
                 pdf53    9.5873e-04 +/-  9.93e-01
                 pdf54   -2.6776e-03 +/-  9.94e-01
                 pdf55    1.1789e-03 +/-  9.93e-01
                 pdf56    2.7975e-03 +/-  9.94e-01
                 pdf57    2.1255e-04 +/-  9.93e-01
                 pdf58    5.0387e-03 +/-  9.95e-01
                 pdf59   -1.9639e-03 +/-  9.93e-01
                  pdf6    4.5898e-03 +/-  9.92e-01
                 pdf60   -5.2729e-04 +/-  9.94e-01
                  pdf7    4.6218e-03 +/-  9.92e-01
                  pdf8    5.7674e-03 +/-  9.94e-01
                  pdf9    2.8755e-03 +/-  9.93e-01
             prefire16   -2.3556e-03 +/-  9.24e-01
             prefire17   -4.4879e-04 +/-  8.06e-01
      prop_binY16_bin0   -1.6447e-01 +/-  8.74e-01
      prop_binY16_bin1   -4.4491e-03 +/-  9.30e-01
     prop_binY16_bin10    2.7637e-02 +/-  9.30e-01
     prop_binY16_bin11   -5.1469e-02 +/-  9.48e-01
     prop_binY16_bin12    2.6552e-02 +/-  9.51e-01
     prop_binY16_bin13   -4.9481e-02 +/-  9.51e-01
     prop_binY16_bin14   -1.5159e-01 +/-  9.49e-01
     prop_binY16_bin15    3.9986e-02 +/-  9.43e-01
     prop_binY16_bin16    9.6514e-02 +/-  9.09e-01
     prop_binY16_bin17    2.9032e-02 +/-  8.99e-01
     prop_binY16_bin18   -2.0385e-01 +/-  9.19e-01
     prop_binY16_bin19   -3.2068e-02 +/-  9.45e-01
      prop_binY16_bin2    1.6361e-02 +/-  9.34e-01
     prop_binY16_bin20    3.1289e-02 +/-  9.56e-01
     prop_binY16_bin21    7.9772e-02 +/-  9.53e-01
     prop_binY16_bin22   -3.1361e-02 +/-  9.59e-01
     prop_binY16_bin23   -5.3898e-02 +/-  9.50e-01
     prop_binY16_bin24   -1.5110e-02 +/-  9.00e-01
     prop_binY16_bin25   -3.3296e-03 +/-  9.40e-01
     prop_binY16_bin26   -3.3492e-03 +/-  9.58e-01
     prop_binY16_bin27    5.2779e-02 +/-  9.66e-01
     prop_binY16_bin28   -6.7121e-02 +/-  9.70e-01
     prop_binY16_bin29    6.1281e-03 +/-  9.66e-01
      prop_binY16_bin3   -4.7708e-03 +/-  9.45e-01
     prop_binY16_bin30    1.2052e-02 +/-  9.57e-01
     prop_binY16_bin31    3.0653e-02 +/-  9.03e-01
     prop_binY16_bin32    3.7298e-02 +/-  9.35e-01
     prop_binY16_bin33    2.6325e-02 +/-  9.46e-01
     prop_binY16_bin34   -3.4588e-02 +/-  9.59e-01
     prop_binY16_bin35   -8.2972e-03 +/-  9.68e-01
     prop_binY16_bin36   -1.4242e-02 +/-  9.73e-01
     prop_binY16_bin37    1.1388e-02 +/-  9.71e-01
     prop_binY16_bin38   -1.6938e-02 +/-  9.56e-01
     prop_binY16_bin39   -5.1140e-03 +/-  9.45e-01
      prop_binY16_bin4    3.8809e-03 +/-  9.49e-01
     prop_binY16_bin40    2.6279e-02 +/-  9.11e-01
     prop_binY16_bin41   -7.0748e-02 +/-  9.40e-01
     prop_binY16_bin42   -3.9374e-03 +/-  9.50e-01
     prop_binY16_bin43   -8.1037e-02 +/-  9.69e-01
     prop_binY16_bin44    5.6273e-02 +/-  9.73e-01
     prop_binY16_bin45    8.1987e-04 +/-  9.74e-01
     prop_binY16_bin46    3.1031e-02 +/-  9.76e-01
     prop_binY16_bin47   -1.0945e-02 +/-  9.32e-01
     prop_binY16_bin48    5.1582e-02 +/-  8.86e-01
     prop_binY16_bin49    5.2077e-03 +/-  9.57e-01
      prop_binY16_bin5   -4.3232e-02 +/-  9.37e-01
     prop_binY16_bin50    2.0347e-03 +/-  9.74e-01
     prop_binY16_bin51   -2.9818e-02 +/-  9.86e-01
     prop_binY16_bin52    2.3396e-02 +/-  9.86e-01
     prop_binY16_bin53    5.3403e-03 +/-  9.43e-01
     prop_binY16_bin54    1.6337e-03 +/-  8.62e-01
     prop_binY16_bin55    2.2351e-02 +/-  9.66e-01
     prop_binY16_bin56   -4.6658e-02 +/-  9.78e-01
     prop_binY16_bin57   -1.9989e-02 +/-  9.83e-01
     prop_binY16_bin58    6.4378e-03 +/-  9.85e-01
     prop_binY16_bin59    1.0550e-02 +/-  9.59e-01
      prop_binY16_bin6   -1.5903e-02 +/-  9.37e-01
     prop_binY16_bin60    1.9094e-02 +/-  9.79e-01
     prop_binY16_bin61    1.1117e-02 +/-  9.87e-01
     prop_binY16_bin62   -4.3577e-04 +/-  9.85e-01
     prop_binY16_bin63    6.6759e-03 +/-  9.90e-01
     prop_binY16_bin64   -2.7168e-04 +/-  9.90e-01
     prop_binY16_bin65    1.0941e-02 +/-  9.82e-01
     prop_binY16_bin66    8.7745e-03 +/-  8.70e-01
     prop_binY16_bin67   -9.1493e-04 +/-  9.68e-01
     prop_binY16_bin68    1.8853e-02 +/-  9.82e-01
     prop_binY16_bin69   -4.8139e-03 +/-  9.87e-01
      prop_binY16_bin7    1.1858e-01 +/-  8.75e-01
     prop_binY16_bin70    9.5139e-03 +/-  9.89e-01
     prop_binY16_bin71    1.2705e-02 +/-  9.76e-01
      prop_binY16_bin8   -7.1257e-02 +/-  9.21e-01
      prop_binY16_bin9    2.3741e-01 +/-  9.11e-01
      prop_binY17_bin0    9.8710e-02 +/-  7.43e-01
      prop_binY17_bin1    2.8770e-02 +/-  9.55e-01
     prop_binY17_bin10    1.0692e-01 +/-  9.47e-01
     prop_binY17_bin11    2.1732e-02 +/-  9.62e-01
     prop_binY17_bin12    3.5672e-04 +/-  9.67e-01
     prop_binY17_bin13   -6.7504e-02 +/-  9.64e-01
     prop_binY17_bin14   -2.3323e-02 +/-  9.70e-01
     prop_binY17_bin15    5.8176e-02 +/-  8.64e-01
     prop_binY17_bin16   -2.0454e-02 +/-  9.03e-01
     prop_binY17_bin17   -2.3526e-02 +/-  9.47e-01
     prop_binY17_bin18    1.6265e-01 +/-  9.37e-01
     prop_binY17_bin19   -5.5507e-03 +/-  9.65e-01
      prop_binY17_bin2    2.5487e-02 +/-  9.61e-01
     prop_binY17_bin20    2.2110e-02 +/-  9.72e-01
     prop_binY17_bin21   -6.9681e-02 +/-  9.71e-01
     prop_binY17_bin22    1.0603e-02 +/-  9.77e-01
     prop_binY17_bin23   -1.2407e-02 +/-  9.46e-01
     prop_binY17_bin24   -2.2294e-01 +/-  8.45e-01
     prop_binY17_bin25   -2.5088e-02 +/-  9.72e-01
     prop_binY17_bin26   -4.9015e-03 +/-  9.78e-01
     prop_binY17_bin27    5.3076e-03 +/-  9.79e-01
     prop_binY17_bin28   -1.8263e-02 +/-  9.80e-01
     prop_binY17_bin29   -4.4075e-03 +/-  9.80e-01
      prop_binY17_bin3    1.0115e-01 +/-  9.67e-01
     prop_binY17_bin30    2.4287e-02 +/-  9.73e-01
     prop_binY17_bin31    2.0813e-01 +/-  8.50e-01
     prop_binY17_bin32   -1.2941e-01 +/-  9.21e-01
     prop_binY17_bin33    1.9171e-02 +/-  9.66e-01
     prop_binY17_bin34    3.4431e-02 +/-  9.70e-01
     prop_binY17_bin35   -1.7756e-02 +/-  9.78e-01
     prop_binY17_bin36    8.1630e-03 +/-  9.80e-01
     prop_binY17_bin37   -2.4034e-02 +/-  9.81e-01
     prop_binY17_bin38   -1.1310e-02 +/-  9.78e-01
     prop_binY17_bin39    8.3297e-02 +/-  9.39e-01
      prop_binY17_bin4   -6.9474e-02 +/-  9.70e-01
     prop_binY17_bin40   -6.3786e-02 +/-  9.59e-01
     prop_binY17_bin41   -8.5654e-03 +/-  9.63e-01
     prop_binY17_bin42    3.6237e-02 +/-  9.72e-01
     prop_binY17_bin43    2.2747e-02 +/-  9.78e-01
     prop_binY17_bin44   -1.8613e-02 +/-  9.84e-01
     prop_binY17_bin45   -1.5085e-02 +/-  9.85e-01
     prop_binY17_bin46    4.2544e-03 +/-  9.82e-01
     prop_binY17_bin47    2.9594e-02 +/-  9.79e-01
     prop_binY17_bin48   -6.9089e-02 +/-  9.16e-01
     prop_binY17_bin49   -4.8035e-03 +/-  9.90e-01
      prop_binY17_bin5   -1.5829e-02 +/-  9.67e-01
     prop_binY17_bin50    8.3823e-03 +/-  9.84e-01
     prop_binY17_bin51   -8.3624e-03 +/-  9.88e-01
     prop_binY17_bin52   -1.2772e-03 +/-  9.92e-01
     prop_binY17_bin53    2.5839e-02 +/-  9.58e-01
     prop_binY17_bin54    9.8462e-03 +/-  9.43e-01
     prop_binY17_bin55    1.9804e-02 +/-  9.79e-01
     prop_binY17_bin56   -2.0667e-02 +/-  9.80e-01
     prop_binY17_bin57   -3.6976e-03 +/-  9.89e-01
     prop_binY17_bin58   -5.4908e-03 +/-  9.85e-01
     prop_binY17_bin59   -5.7789e-03 +/-  9.85e-01
      prop_binY17_bin6   -2.9527e-02 +/-  9.65e-01
     prop_binY17_bin60    2.4301e-02 +/-  9.20e-01
     prop_binY17_bin61    5.5225e-03 +/-  9.91e-01
     prop_binY17_bin62   -1.0711e-02 +/-  9.92e-01
     prop_binY17_bin63   -1.6108e-03 +/-  9.91e-01
     prop_binY17_bin64   -3.3643e-03 +/-  9.91e-01
     prop_binY17_bin65   -4.9528e-03 +/-  9.69e-01
     prop_binY17_bin66    6.5511e-02 +/-  8.74e-01
     prop_binY17_bin67   -5.4230e-03 +/-  9.84e-01
     prop_binY17_bin68    6.3351e-03 +/-  9.88e-01
     prop_binY17_bin69   -6.5479e-04 +/-  9.91e-01
      prop_binY17_bin7   -1.1965e-01 +/-  7.59e-01
     prop_binY17_bin70   -3.8278e-03 +/-  9.92e-01
     prop_binY17_bin71   -1.4456e-02 +/-  9.75e-01
      prop_binY17_bin8   -9.5479e-02 +/-  8.22e-01
      prop_binY17_bin9    2.4419e-02 +/-  9.49e-01
      prop_binY18_bin0    9.1494e-03 +/-  7.81e-01
      prop_binY18_bin1    1.9691e-02 +/-  9.54e-01
     prop_binY18_bin10   -3.6781e-02 +/-  9.50e-01
     prop_binY18_bin11   -1.0322e-02 +/-  9.59e-01
     prop_binY18_bin12    3.7247e-02 +/-  9.63e-01
     prop_binY18_bin13    3.1850e-02 +/-  9.66e-01
     prop_binY18_bin14    3.4249e-02 +/-  9.63e-01
     prop_binY18_bin15    6.5449e-03 +/-  9.19e-01
     prop_binY18_bin16   -8.0887e-02 +/-  9.16e-01
     prop_binY18_bin17   -3.1007e-02 +/-  9.31e-01
     prop_binY18_bin18   -8.8823e-02 +/-  9.42e-01
     prop_binY18_bin19    5.2972e-02 +/-  9.59e-01
      prop_binY18_bin2   -6.7393e-02 +/-  9.57e-01
     prop_binY18_bin20   -5.4316e-02 +/-  9.68e-01
     prop_binY18_bin21    3.6379e-02 +/-  9.69e-01
     prop_binY18_bin22   -2.1454e-04 +/-  9.69e-01
     prop_binY18_bin23    2.8587e-02 +/-  9.53e-01
     prop_binY18_bin24   -3.7888e-02 +/-  8.46e-01
     prop_binY18_bin25   -1.6888e-02 +/-  9.68e-01
     prop_binY18_bin26    6.6934e-02 +/-  9.72e-01
     prop_binY18_bin27    6.2826e-03 +/-  9.75e-01
     prop_binY18_bin28   -5.6241e-03 +/-  9.76e-01
     prop_binY18_bin29   -4.2997e-02 +/-  9.76e-01
      prop_binY18_bin3    5.2601e-02 +/-  9.59e-01
     prop_binY18_bin30    1.1695e-02 +/-  9.74e-01
     prop_binY18_bin31    2.7594e-02 +/-  8.58e-01
     prop_binY18_bin32    6.0050e-02 +/-  9.30e-01
     prop_binY18_bin33   -2.5321e-02 +/-  9.59e-01
     prop_binY18_bin34    1.6890e-02 +/-  9.67e-01
     prop_binY18_bin35    4.9371e-02 +/-  9.73e-01
     prop_binY18_bin36   -3.3064e-02 +/-  9.78e-01
     prop_binY18_bin37   -9.1071e-03 +/-  9.78e-01
     prop_binY18_bin38    1.3616e-02 +/-  9.77e-01
     prop_binY18_bin39   -3.7735e-02 +/-  9.57e-01
      prop_binY18_bin4   -4.0191e-02 +/-  9.62e-01
     prop_binY18_bin40    2.1274e-02 +/-  9.38e-01
     prop_binY18_bin41    1.2403e-02 +/-  9.49e-01
     prop_binY18_bin42    2.6699e-02 +/-  9.60e-01
     prop_binY18_bin43   -2.6571e-02 +/-  9.71e-01
     prop_binY18_bin44    1.8987e-02 +/-  9.77e-01
     prop_binY18_bin45   -1.2131e-02 +/-  9.80e-01
     prop_binY18_bin46   -2.0541e-03 +/-  9.79e-01
     prop_binY18_bin47   -6.4100e-03 +/-  9.69e-01
     prop_binY18_bin48    2.6234e-02 +/-  9.15e-01
     prop_binY18_bin49   -5.0406e-03 +/-  9.86e-01
      prop_binY18_bin5    8.2677e-02 +/-  9.62e-01
     prop_binY18_bin50    7.9878e-03 +/-  9.88e-01
     prop_binY18_bin51    6.0233e-03 +/-  9.89e-01
     prop_binY18_bin52   -7.7794e-03 +/-  9.90e-01
     prop_binY18_bin53   -1.0832e-02 +/-  9.58e-01
     prop_binY18_bin54   -3.6794e-02 +/-  9.24e-01
     prop_binY18_bin55   -1.9133e-02 +/-  9.79e-01
     prop_binY18_bin56    1.5191e-02 +/-  9.83e-01
     prop_binY18_bin57    2.8278e-02 +/-  9.86e-01
     prop_binY18_bin58   -2.7292e-02 +/-  9.88e-01
     prop_binY18_bin59    1.1001e-02 +/-  9.77e-01
      prop_binY18_bin6   -2.1523e-02 +/-  9.62e-01
     prop_binY18_bin60    3.4610e-02 +/-  9.19e-01
     prop_binY18_bin61   -1.0608e-03 +/-  9.91e-01
     prop_binY18_bin62    2.2387e-03 +/-  9.91e-01
     prop_binY18_bin63   -4.3691e-03 +/-  9.90e-01
     prop_binY18_bin64    2.5541e-03 +/-  9.91e-01
     prop_binY18_bin65   -6.9904e-03 +/-  9.67e-01
     prop_binY18_bin66    5.3541e-02 +/-  9.64e-01
     prop_binY18_bin67    8.1902e-04 +/-  9.85e-01
     prop_binY18_bin68   -2.7500e-03 +/-  9.87e-01
     prop_binY18_bin69   -3.8146e-04 +/-  9.90e-01
      prop_binY18_bin7   -3.5138e-02 +/-  7.95e-01
     prop_binY18_bin70   -1.9049e-03 +/-  9.91e-01
     prop_binY18_bin71   -4.9871e-03 +/-  9.89e-01
      prop_binY18_bin8   -2.3648e-04 +/-  8.86e-01
      prop_binY18_bin9   -7.2960e-02 +/-  9.42e-01
              ptrw1b16   -1.5249e-02 +/-  9.92e-01
            ptrw1b1718    1.4475e-02 +/-  9.85e-01
              ptrw2b16   -5.6684e-03 +/-  9.88e-01
            ptrw2b1718    7.9475e-03 +/-  9.89e-01
              ptrw3b16   -8.7710e-03 +/-  9.91e-01
            ptrw3b1718   -5.1460e-03 +/-  9.94e-01
              ptrw4b16    3.3198e-03 +/-  9.89e-01
            ptrw4b1718   -1.0806e-02 +/-  9.91e-01
              ptrw5b16    6.4668e-03 +/-  9.93e-01
            ptrw5b1718    2.5174e-03 +/-  9.92e-01
              ptrw6b16   -2.2922e-02 +/-  9.91e-01
            ptrw6b1718    3.0860e-03 +/-  9.93e-01
              ptrw7b16    2.3013e-02 +/-  9.84e-01
            ptrw7b1718    5.9985e-03 +/-  9.84e-01
              top_xsec   -1.9742e-02 +/-  9.74e-01
                  yLQ2    2.5887e-01 +/-  1.86e+00

