
Attaching file multidimfit.root as _file0...
(TFile *) 0x3516010

  RooFitResult: minimized FCN value: -0.467558, estimated distance to minimum: 9.50308e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
     prop_binY17_bin16    1.8431e-02 +/-  9.16e-01
     prop_binY17_bin17    7.3632e-03 +/-  9.40e-01
     prop_binY17_bin18   -8.5091e-05 +/-  9.51e-01
     prop_binY17_bin19   -2.3565e-02 +/-  9.65e-01
      prop_binY17_bin2    7.3329e-02 +/-  9.59e-01
     prop_binY17_bin20    4.0796e-02 +/-  9.71e-01
     prop_binY17_bin21    1.3821e-02 +/-  9.73e-01
     prop_binY17_bin22   -8.9188e-03 +/-  9.73e-01
     prop_binY17_bin23   -3.9862e-02 +/-  9.47e-01
     prop_binY17_bin24    7.0082e-03 +/-  9.45e-01
     prop_binY17_bin25    2.2588e-02 +/-  9.77e-01
     prop_binY17_bin26   -9.3582e-03 +/-  9.80e-01
     prop_binY17_bin27   -3.4031e-03 +/-  9.84e-01
     prop_binY17_bin28   -1.8416e-02 +/-  9.85e-01
     prop_binY17_bin29   -5.8177e-03 +/-  9.85e-01
      prop_binY17_bin3    3.3371e-02 +/-  9.66e-01
     prop_binY17_bin30   -1.1065e-02 +/-  9.59e-01
     prop_binY17_bin31   -3.2787e-02 +/-  9.37e-01
     prop_binY17_bin32   -9.8839e-03 +/-  9.75e-01
     prop_binY17_bin33    5.5718e-03 +/-  9.82e-01
     prop_binY17_bin34   -2.1971e-02 +/-  9.85e-01
     prop_binY17_bin35    6.6824e-03 +/-  9.89e-01
     prop_binY17_bin36   -1.0377e-02 +/-  9.87e-01
     prop_binY17_bin37    1.9594e-02 +/-  9.61e-01
     prop_binY17_bin38    1.7117e-01 +/-  9.40e-01
     prop_binY17_bin39    3.6395e-02 +/-  9.74e-01
      prop_binY17_bin4   -5.6575e-03 +/-  9.68e-01
     prop_binY17_bin40   -4.5884e-02 +/-  9.78e-01
     prop_binY17_bin41   -1.7474e-02 +/-  9.88e-01
     prop_binY17_bin42    3.8854e-03 +/-  9.89e-01
     prop_binY17_bin43    1.5295e-02 +/-  9.87e-01
     prop_binY17_bin44   -5.9568e-02 +/-  9.74e-01
     prop_binY17_bin45    1.4860e-02 +/-  9.60e-01
     prop_binY17_bin46   -5.7729e-03 +/-  9.86e-01
     prop_binY17_bin47    3.2193e-04 +/-  9.91e-01
     prop_binY17_bin48   -2.2468e-03 +/-  9.92e-01
     prop_binY17_bin49   -3.1526e-03 +/-  9.92e-01
      prop_binY17_bin5   -5.7194e-02 +/-  9.66e-01
     prop_binY17_bin50   -6.0304e-03 +/-  9.92e-01
     prop_binY17_bin51   -6.1432e-03 +/-  9.74e-01
     prop_binY17_bin52   -8.0112e-03 +/-  9.75e-01
     prop_binY17_bin53   -1.3519e-02 +/-  9.89e-01
     prop_binY17_bin54   -6.3105e-03 +/-  9.91e-01
     prop_binY17_bin55   -1.8468e-03 +/-  9.92e-01
      prop_binY17_bin6   -3.0979e-02 +/-  9.61e-01
      prop_binY17_bin7   -1.4363e-02 +/-  9.12e-01
      prop_binY17_bin8    5.4577e-02 +/-  8.92e-01
      prop_binY17_bin9    2.7633e-02 +/-  9.20e-01
      prop_binY18_bin0    1.0820e-01 +/-  9.37e-01
      prop_binY18_bin1    1.3839e-03 +/-  9.54e-01
     prop_binY18_bin10   -1.3560e-02 +/-  9.50e-01
     prop_binY18_bin11   -4.1455e-02 +/-  9.60e-01
     prop_binY18_bin12    6.0545e-02 +/-  9.64e-01
     prop_binY18_bin13    8.9338e-03 +/-  9.64e-01
     prop_binY18_bin14    2.6313e-02 +/-  9.64e-01
     prop_binY18_bin15    2.7426e-03 +/-  9.52e-01
     prop_binY18_bin16    5.8721e-02 +/-  9.27e-01
     prop_binY18_bin17    3.2793e-02 +/-  9.31e-01
     prop_binY18_bin18    3.4105e-02 +/-  9.41e-01
     prop_binY18_bin19    2.2063e-02 +/-  9.57e-01
      prop_binY18_bin2    6.5154e-02 +/-  9.48e-01
     prop_binY18_bin20   -8.4661e-03 +/-  9.66e-01
     prop_binY18_bin21   -8.1658e-03 +/-  9.68e-01
     prop_binY18_bin22   -3.0230e-02 +/-  9.69e-01
     prop_binY18_bin23   -3.0379e-02 +/-  9.61e-01
     prop_binY18_bin24    8.8154e-02 +/-  9.66e-01
     prop_binY18_bin25    1.0961e-02 +/-  9.80e-01
     prop_binY18_bin26    4.5943e-03 +/-  9.81e-01
     prop_binY18_bin27    1.5970e-03 +/-  9.85e-01
     prop_binY18_bin28   -1.2598e-03 +/-  9.86e-01
     prop_binY18_bin29   -3.1008e-03 +/-  9.85e-01
      prop_binY18_bin3   -1.6166e-02 +/-  9.61e-01
     prop_binY18_bin30   -6.3906e-02 +/-  9.71e-01
     prop_binY18_bin31    4.7383e-02 +/-  9.65e-01
     prop_binY18_bin32   -3.1279e-02 +/-  9.76e-01
     prop_binY18_bin33    1.5009e-02 +/-  9.81e-01
     prop_binY18_bin34    7.2903e-03 +/-  9.85e-01
     prop_binY18_bin35   -8.7684e-03 +/-  9.87e-01
     prop_binY18_bin36   -7.7498e-03 +/-  9.87e-01
     prop_binY18_bin37   -3.8538e-03 +/-  9.76e-01
     prop_binY18_bin38    4.0124e-02 +/-  9.56e-01
     prop_binY18_bin39    2.7256e-02 +/-  9.71e-01
      prop_binY18_bin4    5.0866e-02 +/-  9.62e-01
     prop_binY18_bin40    1.5703e-02 +/-  9.76e-01
     prop_binY18_bin41   -3.7333e-02 +/-  9.84e-01
     prop_binY18_bin42    2.6463e-02 +/-  9.86e-01
     prop_binY18_bin43   -2.4502e-03 +/-  9.86e-01
     prop_binY18_bin44   -1.3377e-02 +/-  9.78e-01
     prop_binY18_bin45    3.4744e-02 +/-  9.79e-01
     prop_binY18_bin46    9.1564e-03 +/-  9.85e-01
     prop_binY18_bin47   -2.6208e-02 +/-  9.85e-01
     prop_binY18_bin48   -5.0577e-04 +/-  9.90e-01
     prop_binY18_bin49    2.9134e-03 +/-  9.91e-01
      prop_binY18_bin5   -4.8143e-02 +/-  9.55e-01
     prop_binY18_bin50    2.0962e-02 +/-  9.87e-01
     prop_binY18_bin51   -1.8421e-02 +/-  9.82e-01
     prop_binY18_bin52    1.5966e-02 +/-  9.78e-01
     prop_binY18_bin53   -1.4473e-02 +/-  9.84e-01
     prop_binY18_bin54   -6.9105e-03 +/-  9.88e-01
     prop_binY18_bin55    1.5711e-03 +/-  9.90e-01
      prop_binY18_bin6   -3.5024e-03 +/-  9.60e-01
      prop_binY18_bin7   -1.2790e-01 +/-  9.46e-01
      prop_binY18_bin8   -3.7842e-02 +/-  9.36e-01
      prop_binY18_bin9   -5.2836e-02 +/-  9.43e-01
              ptrw1b16   -3.9990e-02 +/-  9.90e-01
            ptrw1b1718    2.3993e-02 +/-  9.80e-01
              ptrw2b16   -2.2587e-02 +/-  9.90e-01
            ptrw2b1718    4.1105e-02 +/-  9.82e-01
              ptrw3b16    1.1039e-02 +/-  9.94e-01
            ptrw3b1718    1.7712e-02 +/-  9.90e-01
              ptrw4b16    5.2154e-03 +/-  9.90e-01
            ptrw4b1718   -6.9888e-04 +/-  9.84e-01
              ptrw5b16    1.0895e-02 +/-  9.93e-01
            ptrw5b1718   -1.3980e-02 +/-  9.89e-01
              ptrw6b16    1.7389e-02 +/-  9.90e-01
            ptrw6b1718   -1.9188e-02 +/-  9.90e-01
              ptrw7b16    6.1365e-02 +/-  9.76e-01
            ptrw7b1718   -7.3387e-02 +/-  9.73e-01
              top_xsec   -2.7495e-02 +/-  9.12e-01
                  yLQ2    3.2507e-01 +/-  9.30e-01

