
Attaching file multidimfitTest.root as _file0...
(TFile *) 0x2e4b960

  RooFitResult: minimized FCN value: -1.67331e-07, estimated distance to minimum: 6.10388e-07
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
      elHLTENDPTHIGH18   -2.6824e-03 +/-  9.92e-01
       elHLTENDPTLOW16    1.0243e-03 +/-  9.96e-01
       elHLTENDPTLOW17    5.4486e-04 +/-  9.99e-01
       elHLTENDPTLOW18   -1.9872e-03 +/-  9.99e-01
         elIDBARPTHIGH    1.0554e-02 +/-  5.99e-01
          elIDBARPTLOW   -8.6440e-04 +/-  1.00e+00
         elIDENDPTHIGH    2.5199e-02 +/-  4.27e-01
          elIDENDPTLOW   -5.2514e-04 +/-  9.97e-01
       elRECOBARPTHIGH   -3.3411e-03 +/-  9.88e-01
        elRECOBARPTLOW   -7.2355e-05 +/-  1.00e+00
       elRECOENDPTHIGH   -4.8830e-03 +/-  9.81e-01
        elRECOENDPTLOW   -1.1223e-03 +/-  1.00e+00
         elScaleGain16   -3.2578e-02 +/-  8.48e-01
         elScaleGain17   -3.4324e-02 +/-  8.39e-01
         elScaleGain18    1.0433e-03 +/-  7.77e-01
         elScaleStat16    3.4883e-12 +/-  1.00e+00
         elScaleStat17    3.4883e-12 +/-  1.00e+00
         elScaleStat18    3.4883e-12 +/-  1.00e+00
           elScaleSyst    2.9342e-02 +/-  9.34e-01
               elSmear    2.4294e-03 +/-  9.96e-01
         elfakesrw1b16    5.3330e-02 +/-  8.67e-01
         elfakesrw1b17   -1.6965e-02 +/-  8.97e-01
         elfakesrw1b18    4.5773e-03 +/-  8.97e-01
         elfakesrw2b16    9.8625e-03 +/-  9.93e-01
         elfakesrw2b17   -6.0235e-03 +/-  9.90e-01
         elfakesrw2b18   -6.9020e-03 +/-  9.96e-01
         elfakesrw3b16   -5.5082e-02 +/-  9.63e-01
         elfakesrw3b17    3.4062e-02 +/-  9.88e-01
         elfakesrw3b18   -1.5237e-03 +/-  9.99e-01
         elfakesrw4b16   -1.3283e-02 +/-  9.88e-01
         elfakesrw4b17    1.2173e-02 +/-  9.83e-01
         elfakesrw4b18    1.1798e-02 +/-  9.87e-01
         emucostrw1b16    1.1873e-02 +/-  9.07e-01
       emucostrw1b1718   -3.9992e-02 +/-  8.93e-01
         emucostrw2b16    1.4394e-02 +/-  9.88e-01
       emucostrw2b1718   -1.3622e-02 +/-  9.91e-01
         emucostrw3b16   -9.5936e-03 +/-  9.94e-01
       emucostrw3b1718    1.6015e-02 +/-  9.94e-01
         emucostrw4b16   -4.2930e-03 +/-  9.98e-01
       emucostrw4b1718    3.1813e-03 +/-  9.97e-01
              gam_xsec    1.5164e-03 +/-  1.00e+00
                lumi16   -1.4245e-02 +/-  9.49e-01
                lumi17    1.8251e-03 +/-  9.18e-01
                lumi18    3.7184e-03 +/-  9.31e-01
                lumiBC    7.7123e-04 +/-  1.00e+00
                lumiDB   -2.2490e-03 +/-  9.96e-01
                lumiGS   -2.5238e-03 +/-  9.98e-01
                lumiLS    7.7123e-04 +/-  1.00e+00
                lumiXY   -8.0885e-05 +/-  9.36e-01
               nlo_sys    5.6010e-05 +/-  1.00e+00
                  pdf1    2.1518e-03 +/-  9.98e-01
                 pdf10   -5.8998e-04 +/-  9.99e-01
                 pdf11   -1.3302e-03 +/-  9.99e-01
                 pdf12   -1.7217e-03 +/-  9.99e-01
                 pdf13    4.0980e-03 +/-  9.98e-01
                 pdf14    3.4725e-03 +/-  9.97e-01
                 pdf15    3.9675e-03 +/-  9.99e-01
                 pdf16   -3.4596e-03 +/-  9.98e-01
                 pdf17    7.7310e-04 +/-  9.97e-01
                 pdf18   -3.9414e-03 +/-  9.99e-01
                 pdf19    9.0010e-04 +/-  9.98e-01
                  pdf2   -5.1507e-04 +/-  9.99e-01
                 pdf20   -5.5453e-04 +/-  9.99e-01
                 pdf21    1.8455e-03 +/-  9.98e-01
                 pdf22    4.5321e-05 +/-  1.00e+00
                 pdf23    4.7185e-03 +/-  9.99e-01
                 pdf24   -4.3046e-03 +/-  9.98e-01
                 pdf25    7.1032e-04 +/-  9.99e-01
                 pdf26    2.7294e-03 +/-  9.99e-01
                 pdf27   -3.9015e-03 +/-  9.99e-01
                 pdf28   -1.2077e-03 +/-  9.99e-01
                 pdf29    3.7198e-03 +/-  9.99e-01
                  pdf3   -3.1607e-04 +/-  9.99e-01
                 pdf30    5.7558e-06 +/-  9.98e-01
                 pdf31    1.8312e-03 +/-  9.98e-01
                 pdf32   -2.5898e-03 +/-  1.00e+00
                 pdf33   -4.6116e-03 +/-  9.99e-01
                 pdf34    1.8626e-03 +/-  9.98e-01
                 pdf35   -3.7492e-04 +/-  9.99e-01
                 pdf36   -2.8245e-04 +/-  9.99e-01
                 pdf37    5.2762e-04 +/-  9.99e-01
                 pdf38   -3.5372e-04 +/-  9.99e-01
                 pdf39   -2.6077e-03 +/-  9.96e-01
                  pdf4   -2.7092e-03 +/-  9.99e-01
                 pdf40    1.9683e-03 +/-  1.00e+00
                 pdf41    2.2289e-03 +/-  9.98e-01
                 pdf42   -1.1677e-03 +/-  1.00e+00
                 pdf43   -6.9216e-04 +/-  1.00e+00
                 pdf44   -6.5753e-06 +/-  9.98e-01
                 pdf45   -2.3742e-03 +/-  9.99e-01
                 pdf46    2.0255e-03 +/-  9.99e-01
                 pdf47    1.7757e-03 +/-  9.98e-01
                 pdf48    4.5090e-03 +/-  9.98e-01
                 pdf49   -7.0322e-04 +/-  9.99e-01
                  pdf5    3.6101e-03 +/-  9.99e-01
                 pdf50   -1.2113e-04 +/-  1.00e+00
                 pdf51   -4.0204e-03 +/-  9.98e-01
                 pdf52    3.3450e-03 +/-  9.98e-01
                 pdf53    1.3148e-03 +/-  9.99e-01
                 pdf54    5.4380e-04 +/-  9.98e-01
                 pdf55   -8.8356e-04 +/-  9.99e-01
                 pdf56    9.6156e-05 +/-  1.00e+00
                 pdf57    2.2631e-03 +/-  9.98e-01
                 pdf58    1.4676e-03 +/-  9.99e-01
                 pdf59   -3.1021e-03 +/-  9.96e-01
                  pdf6    1.9605e-03 +/-  9.99e-01
                 pdf60   -3.8244e-04 +/-  9.99e-01
                  pdf7    8.9809e-04 +/-  9.99e-01
                  pdf8    2.1938e-03 +/-  9.99e-01
                  pdf9    3.7387e-03 +/-  9.98e-01
             prefire16   -1.6084e-02 +/-  9.40e-01
             prefire17    1.4808e-02 +/-  8.02e-01
             prefire18    3.6055e-12 +/-  1.00e+00
              top_xsec   -6.1392e-03 +/-  9.75e-01
                  yLQ2   -1.3788e-02 +/-  2.78e-01

