
Attaching file multidimfitTest.root as _file0...
(TFile *) 0x19fbf10

  RooFitResult: minimized FCN value: -0.0951572, estimated distance to minimum: 2.06172e-09
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
                 pdf54    1.1173e-03 +/-  9.94e-01
                 pdf55   -1.5759e-03 +/-  9.95e-01
                 pdf56   -2.5502e-03 +/-  9.94e-01
                 pdf57    8.2456e-04 +/-  9.94e-01
                 pdf58    3.9657e-04 +/-  9.95e-01
                 pdf59    6.9299e-04 +/-  9.95e-01
                  pdf6    8.3350e-04 +/-  9.94e-01
                 pdf60    5.0375e-04 +/-  9.94e-01
                  pdf7    7.2320e-04 +/-  9.95e-01
                  pdf8    1.2757e-04 +/-  9.94e-01
                  pdf9   -1.0343e-03 +/-  9.95e-01
             prefire16    8.7883e-03 +/-  9.79e-01
             prefire17   -1.9347e-02 +/-  9.36e-01
             prefire18   -2.9697e-12 +/-  9.94e-01
      prop_binY16_bin0    4.3225e-03 +/-  6.93e-01
      prop_binY16_bin1   -4.7885e-02 +/-  7.42e-01
     prop_binY16_bin10    5.6318e-04 +/-  7.71e-01
     prop_binY16_bin11    3.6234e-02 +/-  6.98e-01
     prop_binY16_bin12    2.2840e-02 +/-  7.63e-01
     prop_binY16_bin13    7.7771e-03 +/-  7.71e-01
     prop_binY16_bin14    2.0086e-03 +/-  7.77e-01
     prop_binY16_bin15    3.4839e-03 +/-  7.78e-01
     prop_binY16_bin16    7.6206e-03 +/-  7.75e-01
     prop_binY16_bin17    1.8637e-02 +/-  7.67e-01
      prop_binY16_bin2   -5.5421e-03 +/-  7.54e-01
      prop_binY16_bin3   -9.0058e-03 +/-  7.57e-01
      prop_binY16_bin4   -1.6706e-02 +/-  7.49e-01
      prop_binY16_bin5   -3.8699e-02 +/-  7.11e-01
      prop_binY16_bin6    4.8979e-02 +/-  6.81e-01
      prop_binY16_bin7   -1.8333e-02 +/-  7.70e-01
      prop_binY16_bin8   -1.4329e-02 +/-  7.72e-01
      prop_binY16_bin9   -1.2129e-02 +/-  7.73e-01
      prop_binY17_bin0   -3.3498e-02 +/-  7.15e-01
      prop_binY17_bin1    5.6895e-02 +/-  7.58e-01
     prop_binY17_bin10   -5.5939e-03 +/-  7.75e-01
     prop_binY17_bin11    1.3398e-02 +/-  7.50e-01
     prop_binY17_bin12    6.5116e-03 +/-  7.64e-01
     prop_binY17_bin13   -5.3849e-03 +/-  7.77e-01
     prop_binY17_bin14   -3.1578e-03 +/-  7.77e-01
     prop_binY17_bin15   -4.8174e-03 +/-  7.78e-01
     prop_binY17_bin16   -2.8374e-03 +/-  7.78e-01
     prop_binY17_bin17   -6.1219e-03 +/-  7.67e-01
      prop_binY17_bin2    4.1794e-02 +/-  7.65e-01
      prop_binY17_bin3    7.0165e-03 +/-  7.66e-01
      prop_binY17_bin4    4.4995e-03 +/-  7.63e-01
      prop_binY17_bin5   -1.3673e-03 +/-  7.25e-01
      prop_binY17_bin6   -3.7181e-02 +/-  7.44e-01
      prop_binY17_bin7   -8.5100e-03 +/-  7.74e-01
      prop_binY17_bin8   -1.4376e-02 +/-  7.75e-01
      prop_binY17_bin9   -1.0471e-02 +/-  7.75e-01
      prop_binY18_bin0   -2.4852e-02 +/-  6.85e-01
      prop_binY18_bin1   -2.0586e-02 +/-  7.59e-01
     prop_binY18_bin10   -1.7377e-04 +/-  7.75e-01
     prop_binY18_bin11    1.0259e-02 +/-  7.14e-01
     prop_binY18_bin12    1.8889e-02 +/-  7.43e-01
     prop_binY18_bin13   -3.0687e-03 +/-  7.78e-01
     prop_binY18_bin14   -4.1920e-03 +/-  7.78e-01
     prop_binY18_bin15   -2.3059e-03 +/-  7.78e-01
     prop_binY18_bin16   -2.0742e-03 +/-  7.78e-01
     prop_binY18_bin17    2.1274e-03 +/-  7.51e-01
      prop_binY18_bin2    2.8615e-02 +/-  7.64e-01
      prop_binY18_bin3   -4.1829e-03 +/-  7.66e-01
      prop_binY18_bin4    1.6849e-02 +/-  7.63e-01
      prop_binY18_bin5   -1.1665e-02 +/-  7.00e-01
      prop_binY18_bin6    1.2737e-02 +/-  7.00e-01
      prop_binY18_bin7    1.2025e-02 +/-  7.74e-01
      prop_binY18_bin8    1.5885e-03 +/-  7.75e-01
      prop_binY18_bin9   -4.1252e-03 +/-  7.76e-01
              top_xsec   -1.8883e-02 +/-  9.71e-01
                  yLQ2   -6.4381e-01 +/-  1.90e+00

