
Attaching file multidimfit.root as _file0...
(TFile *) 0x2d00a50

  RooFitResult: minimized FCN value: -0.464141, estimated distance to minimum: 8.83962e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
                 pdf35   -9.5431e-03 +/-  9.93e-01
                 pdf36   -8.1840e-03 +/-  9.94e-01
                 pdf37    2.9948e-03 +/-  9.94e-01
                 pdf38   -1.2629e-02 +/-  9.94e-01
                 pdf39   -5.4723e-03 +/-  9.94e-01
                  pdf4   -7.3757e-03 +/-  9.95e-01
                 pdf40   -4.4680e-04 +/-  9.94e-01
                 pdf41   -2.6723e-03 +/-  9.94e-01
                 pdf42    1.2240e-02 +/-  9.95e-01
                 pdf43    3.4798e-03 +/-  9.93e-01
                 pdf44   -7.3204e-03 +/-  9.92e-01
                 pdf45    5.0498e-03 +/-  9.94e-01
                 pdf46   -8.2784e-03 +/-  9.93e-01
                 pdf47    1.1504e-03 +/-  9.94e-01
                 pdf48    9.8493e-03 +/-  9.94e-01
                 pdf49   -1.8328e-03 +/-  9.94e-01
                  pdf5   -4.5110e-03 +/-  9.94e-01
                 pdf50    4.2370e-03 +/-  9.95e-01
                 pdf51    7.2496e-03 +/-  9.93e-01
                 pdf52    9.5803e-04 +/-  9.94e-01
                 pdf53    7.6409e-03 +/-  9.95e-01
                 pdf54    2.1088e-03 +/-  9.95e-01
                 pdf55    1.1302e-02 +/-  9.93e-01
                 pdf56   -6.1067e-03 +/-  9.94e-01
                 pdf57    8.0190e-03 +/-  9.93e-01
                 pdf58   -1.7095e-03 +/-  9.92e-01
                 pdf59   -1.9635e-03 +/-  9.94e-01
                  pdf6    3.0155e-03 +/-  9.95e-01
                 pdf60    2.4975e-04 +/-  9.94e-01
                  pdf7    5.8232e-03 +/-  9.94e-01
                  pdf8    3.9780e-03 +/-  9.94e-01
                  pdf9   -7.3156e-04 +/-  9.95e-01
      prop_binY16_bin0    2.3687e-01 +/-  9.21e-01
      prop_binY16_bin1    7.1769e-02 +/-  9.29e-01
     prop_binY16_bin10   -3.3904e-02 +/-  9.26e-01
     prop_binY16_bin11    3.7314e-02 +/-  9.33e-01
     prop_binY16_bin12   -4.1373e-02 +/-  9.40e-01
     prop_binY16_bin13    2.9430e-02 +/-  9.44e-01
     prop_binY16_bin14    6.5682e-02 +/-  9.38e-01
     prop_binY16_bin15    4.9159e-03 +/-  9.34e-01
     prop_binY16_bin16   -1.1017e-01 +/-  9.05e-01
     prop_binY16_bin17   -1.0151e-01 +/-  9.08e-01
     prop_binY16_bin18   -9.0183e-02 +/-  9.23e-01
     prop_binY16_bin19   -1.6810e-01 +/-  9.48e-01
      prop_binY16_bin2    7.6755e-02 +/-  9.33e-01
     prop_binY16_bin20    1.6145e-01 +/-  9.55e-01
     prop_binY16_bin21    3.4846e-02 +/-  9.57e-01
     prop_binY16_bin22    7.4663e-02 +/-  9.53e-01
     prop_binY16_bin23    7.6243e-02 +/-  9.34e-01
     prop_binY16_bin24    9.0245e-02 +/-  9.30e-01
     prop_binY16_bin25    1.7321e-03 +/-  9.61e-01
     prop_binY16_bin26    2.4957e-02 +/-  9.72e-01
     prop_binY16_bin27    1.3023e-02 +/-  9.77e-01
     prop_binY16_bin28   -2.7444e-02 +/-  9.79e-01
     prop_binY16_bin29   -2.6255e-02 +/-  9.77e-01
      prop_binY16_bin3   -1.1622e-01 +/-  9.41e-01
     prop_binY16_bin30   -3.2800e-02 +/-  9.36e-01
     prop_binY16_bin31   -5.0164e-02 +/-  9.40e-01
     prop_binY16_bin32    7.7895e-03 +/-  9.62e-01
     prop_binY16_bin33   -5.4042e-03 +/-  9.79e-01
     prop_binY16_bin34    4.0553e-02 +/-  9.81e-01
     prop_binY16_bin35   -4.9922e-02 +/-  9.77e-01
     prop_binY16_bin36    7.5498e-04 +/-  9.78e-01
     prop_binY16_bin37    4.3830e-02 +/-  9.60e-01
     prop_binY16_bin38   -1.3251e-01 +/-  9.17e-01
     prop_binY16_bin39   -1.1873e-02 +/-  9.45e-01
      prop_binY16_bin4    8.1078e-02 +/-  9.43e-01
     prop_binY16_bin40   -7.1051e-02 +/-  9.67e-01
     prop_binY16_bin41   -4.4765e-03 +/-  9.81e-01
     prop_binY16_bin42   -3.8120e-03 +/-  9.84e-01
     prop_binY16_bin43    3.7825e-02 +/-  9.81e-01
     prop_binY16_bin44    6.7347e-02 +/-  9.64e-01
     prop_binY16_bin45    1.5192e-01 +/-  9.49e-01
     prop_binY16_bin46   -6.0914e-03 +/-  9.80e-01
     prop_binY16_bin47    8.4524e-03 +/-  9.88e-01
     prop_binY16_bin48   -3.6269e-04 +/-  9.88e-01
     prop_binY16_bin49    1.1023e-02 +/-  9.90e-01
      prop_binY16_bin5   -7.6209e-02 +/-  9.40e-01
     prop_binY16_bin50    3.1105e-03 +/-  9.89e-01
     prop_binY16_bin51   -3.9362e-02 +/-  9.74e-01
     prop_binY16_bin52    6.3495e-02 +/-  9.53e-01
     prop_binY16_bin53   -1.5946e-02 +/-  9.85e-01
     prop_binY16_bin54    8.5118e-03 +/-  9.87e-01
     prop_binY16_bin55   -6.0632e-03 +/-  9.90e-01
      prop_binY16_bin6   -8.9887e-02 +/-  9.40e-01
      prop_binY16_bin7   -2.7247e-01 +/-  9.35e-01
      prop_binY16_bin8   -4.0220e-02 +/-  9.16e-01
      prop_binY16_bin9   -1.6310e-01 +/-  9.11e-01
      prop_binY17_bin0   -1.1769e-02 +/-  9.00e-01
      prop_binY17_bin1    2.8011e-02 +/-  9.54e-01
     prop_binY17_bin10    6.2028e-02 +/-  9.53e-01
     prop_binY17_bin11    4.2048e-02 +/-  9.62e-01
     prop_binY17_bin12   -5.4557e-03 +/-  9.68e-01
     prop_binY17_bin13   -2.0705e-02 +/-  9.68e-01
     prop_binY17_bin14   -1.6468e-02 +/-  9.65e-01
     prop_binY17_bin15   -7.2030e-02 +/-  9.18e-01
     prop_binY17_bin16    1.6899e-02 +/-  9.16e-01
     prop_binY17_bin17    3.1516e-03 +/-  9.40e-01
     prop_binY17_bin18   -2.3361e-03 +/-  9.51e-01
     prop_binY17_bin19   -2.1991e-02 +/-  9.65e-01
      prop_binY17_bin2    7.3204e-02 +/-  9.59e-01
     prop_binY17_bin20    4.2051e-02 +/-  9.71e-01
     prop_binY17_bin21    1.4720e-02 +/-  9.73e-01
     prop_binY17_bin22   -8.1081e-03 +/-  9.73e-01
     prop_binY17_bin23   -3.9767e-02 +/-  9.47e-01
     prop_binY17_bin24    4.4021e-03 +/-  9.45e-01
     prop_binY17_bin25    2.2265e-02 +/-  9.77e-01
     prop_binY17_bin26   -8.5126e-03 +/-  9.80e-01
     prop_binY17_bin27   -2.3452e-03 +/-  9.84e-01
     prop_binY17_bin28   -1.7981e-02 +/-  9.85e-01
     prop_binY17_bin29   -6.6358e-03 +/-  9.85e-01
      prop_binY17_bin3    3.2184e-02 +/-  9.66e-01
     prop_binY17_bin30   -1.0756e-02 +/-  9.59e-01
     prop_binY17_bin31   -3.0975e-02 +/-  9.37e-01
     prop_binY17_bin32   -9.1983e-03 +/-  9.75e-01
     prop_binY17_bin33    5.7443e-03 +/-  9.82e-01
     prop_binY17_bin34   -2.2286e-02 +/-  9.85e-01
     prop_binY17_bin35    6.4927e-03 +/-  9.89e-01
     prop_binY17_bin36   -1.0700e-02 +/-  9.86e-01
     prop_binY17_bin37    1.9962e-02 +/-  9.61e-01
     prop_binY17_bin38    1.7065e-01 +/-  9.40e-01
     prop_binY17_bin39    3.5207e-02 +/-  9.75e-01
      prop_binY17_bin4   -6.0816e-03 +/-  9.68e-01
     prop_binY17_bin40   -4.4450e-02 +/-  9.78e-01
     prop_binY17_bin41   -1.6525e-02 +/-  9.88e-01
     prop_binY17_bin42    4.2591e-03 +/-  9.89e-01
     prop_binY17_bin43    1.5468e-02 +/-  9.87e-01
     prop_binY17_bin44   -5.9427e-02 +/-  9.74e-01
     prop_binY17_bin45    1.5090e-02 +/-  9.61e-01
     prop_binY17_bin46   -5.1805e-03 +/-  9.86e-01
     prop_binY17_bin47    1.4956e-03 +/-  9.91e-01
     prop_binY17_bin48   -1.9340e-03 +/-  9.92e-01
     prop_binY17_bin49   -3.1971e-03 +/-  9.92e-01
      prop_binY17_bin5   -5.8248e-02 +/-  9.66e-01
     prop_binY17_bin50   -5.0897e-03 +/-  9.92e-01
     prop_binY17_bin51   -3.7153e-03 +/-  9.74e-01
     prop_binY17_bin52   -5.3718e-03 +/-  9.75e-01
     prop_binY17_bin53   -1.2541e-02 +/-  9.89e-01
     prop_binY17_bin54   -4.9256e-03 +/-  9.90e-01
     prop_binY17_bin55   -8.4822e-04 +/-  9.91e-01
      prop_binY17_bin6   -3.2378e-02 +/-  9.61e-01
      prop_binY17_bin7   -1.2825e-02 +/-  9.12e-01
      prop_binY17_bin8    5.0170e-02 +/-  8.92e-01
      prop_binY17_bin9    3.1187e-02 +/-  9.20e-01
      prop_binY18_bin0    1.0839e-01 +/-  9.38e-01
      prop_binY18_bin1    1.4702e-03 +/-  9.54e-01
     prop_binY18_bin10   -1.8829e-02 +/-  9.50e-01
     prop_binY18_bin11   -4.0813e-02 +/-  9.61e-01
     prop_binY18_bin12    6.1640e-02 +/-  9.64e-01
     prop_binY18_bin13    8.5552e-03 +/-  9.64e-01
     prop_binY18_bin14    2.4119e-02 +/-  9.65e-01
     prop_binY18_bin15    1.5000e-03 +/-  9.52e-01
     prop_binY18_bin16    5.5277e-02 +/-  9.27e-01
     prop_binY18_bin17    2.7288e-02 +/-  9.32e-01
     prop_binY18_bin18    3.0900e-02 +/-  9.41e-01
     prop_binY18_bin19    2.1819e-02 +/-  9.58e-01
      prop_binY18_bin2    6.5490e-02 +/-  9.49e-01
     prop_binY18_bin20   -8.6471e-03 +/-  9.66e-01
     prop_binY18_bin21   -7.1074e-03 +/-  9.69e-01
     prop_binY18_bin22   -2.9930e-02 +/-  9.69e-01
     prop_binY18_bin23   -2.9639e-02 +/-  9.61e-01
     prop_binY18_bin24    8.9034e-02 +/-  9.66e-01
     prop_binY18_bin25    1.1613e-02 +/-  9.80e-01
     prop_binY18_bin26    4.9113e-03 +/-  9.82e-01
     prop_binY18_bin27    6.9431e-04 +/-  9.86e-01
     prop_binY18_bin28   -2.2214e-03 +/-  9.86e-01
     prop_binY18_bin29   -2.4043e-03 +/-  9.85e-01
      prop_binY18_bin3   -1.5226e-02 +/-  9.62e-01
     prop_binY18_bin30   -6.4764e-02 +/-  9.72e-01
     prop_binY18_bin31    4.7043e-02 +/-  9.65e-01
     prop_binY18_bin32   -2.9332e-02 +/-  9.77e-01
     prop_binY18_bin33    1.4358e-02 +/-  9.82e-01
     prop_binY18_bin34    8.2027e-03 +/-  9.86e-01
     prop_binY18_bin35   -8.1733e-03 +/-  9.87e-01
     prop_binY18_bin36   -7.7467e-03 +/-  9.88e-01
     prop_binY18_bin37   -3.9743e-03 +/-  9.77e-01
     prop_binY18_bin38    4.1835e-02 +/-  9.57e-01
     prop_binY18_bin39    2.8588e-02 +/-  9.71e-01
      prop_binY18_bin4    5.3235e-02 +/-  9.63e-01
     prop_binY18_bin40    1.7222e-02 +/-  9.77e-01
     prop_binY18_bin41   -3.6472e-02 +/-  9.84e-01
     prop_binY18_bin42    2.6778e-02 +/-  9.86e-01
     prop_binY18_bin43   -2.6551e-03 +/-  9.86e-01
     prop_binY18_bin44   -1.3734e-02 +/-  9.78e-01
     prop_binY18_bin45    3.8384e-02 +/-  9.79e-01
     prop_binY18_bin46    1.0926e-02 +/-  9.86e-01
     prop_binY18_bin47   -2.3347e-02 +/-  9.85e-01
     prop_binY18_bin48   -5.4948e-04 +/-  9.91e-01
     prop_binY18_bin49    3.0100e-03 +/-  9.92e-01
      prop_binY18_bin5   -4.6119e-02 +/-  9.56e-01
     prop_binY18_bin50    2.3031e-02 +/-  9.87e-01
     prop_binY18_bin51   -1.7745e-02 +/-  9.83e-01
     prop_binY18_bin52    1.6669e-02 +/-  9.78e-01
     prop_binY18_bin53   -1.4033e-02 +/-  9.85e-01
     prop_binY18_bin54   -6.0249e-03 +/-  9.89e-01
     prop_binY18_bin55    3.1867e-03 +/-  9.90e-01
      prop_binY18_bin6   -3.9102e-03 +/-  9.60e-01
      prop_binY18_bin7   -1.2859e-01 +/-  9.46e-01
      prop_binY18_bin8   -4.0925e-02 +/-  9.37e-01
      prop_binY18_bin9   -5.3262e-02 +/-  9.44e-01
              ptrw1b16   -4.1219e-02 +/-  9.90e-01
            ptrw1b1718    1.6905e-02 +/-  9.79e-01
              ptrw2b16   -2.4847e-02 +/-  9.90e-01
            ptrw2b1718    3.4287e-02 +/-  9.81e-01
              ptrw3b16    1.0721e-02 +/-  9.94e-01
            ptrw3b1718    1.5227e-02 +/-  9.91e-01
              ptrw4b16    4.5843e-03 +/-  9.90e-01
            ptrw4b1718    1.5977e-03 +/-  9.85e-01
              ptrw5b16    1.1447e-02 +/-  9.92e-01
            ptrw5b1718   -1.0476e-02 +/-  9.89e-01
              ptrw6b16    1.8209e-02 +/-  9.90e-01
            ptrw6b1718   -1.3795e-02 +/-  9.89e-01
              ptrw7b16    6.4270e-02 +/-  9.75e-01
            ptrw7b1718   -6.0869e-02 +/-  9.71e-01
              top_xsec   -3.6535e-02 +/-  9.14e-01
                  yLQ2    5.7064e-01 +/-  1.95e+00

