
Attaching file multidimfit.root as _file0...
(TFile *) 0x31ecbc0

  RooFitResult: minimized FCN value: -81.5443, estimated distance to minimum: 4.35309e-05
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
                 pdf34   -1.1130e-01 +/-  9.91e-01
                 pdf35    1.1051e-01 +/-  9.88e-01
                 pdf36    3.9443e-03 +/-  9.92e-01
                 pdf37    3.0520e-02 +/-  9.93e-01
                 pdf38   -4.6107e-02 +/-  9.94e-01
                 pdf39   -7.4054e-02 +/-  9.93e-01
                  pdf4   -4.2310e-02 +/-  9.94e-01
                 pdf40    8.5384e-02 +/-  9.90e-01
                 pdf41    1.2193e-01 +/-  9.88e-01
                 pdf42   -1.1622e-01 +/-  9.91e-01
                 pdf43   -1.1918e-01 +/-  9.90e-01
                 pdf44   -6.3675e-02 +/-  9.89e-01
                 pdf45   -2.0673e-02 +/-  9.91e-01
                 pdf46   -1.0754e-01 +/-  9.91e-01
                 pdf47    7.9973e-02 +/-  9.89e-01
                 pdf48    5.6328e-02 +/-  9.93e-01
                 pdf49    1.0206e-01 +/-  9.93e-01
                  pdf5    1.1499e-01 +/-  9.89e-01
                 pdf50    1.1421e-01 +/-  9.92e-01
                 pdf51   -4.3386e-02 +/-  9.87e-01
                 pdf52   -2.2492e-02 +/-  9.91e-01
                 pdf53    3.8373e-02 +/-  9.86e-01
                 pdf54    2.5116e-02 +/-  9.92e-01
                 pdf55    3.1022e-02 +/-  9.92e-01
                 pdf56    8.1632e-02 +/-  9.92e-01
                 pdf57   -1.3063e-01 +/-  9.91e-01
                 pdf58   -9.9913e-02 +/-  9.85e-01
                 pdf59    2.7523e-02 +/-  9.93e-01
                  pdf6   -9.9680e-02 +/-  9.92e-01
                 pdf60   -1.1116e-01 +/-  9.90e-01
                  pdf7   -5.8893e-02 +/-  9.95e-01
                  pdf8   -1.1962e-01 +/-  9.93e-01
                  pdf9    4.5494e-04 +/-  9.91e-01
             prefire16   -3.1893e-01 +/-  9.31e-01
             prefire17   -9.9379e-02 +/-  8.12e-01
      prop_binY16_bin0   -5.3335e-01 +/-  8.71e-01
      prop_binY16_bin1    2.4958e-01 +/-  9.37e-01
     prop_binY16_bin10   -2.4248e-02 +/-  9.57e-01
     prop_binY16_bin11    6.7428e-02 +/-  9.51e-01
     prop_binY16_bin12    6.5778e-02 +/-  9.50e-01
     prop_binY16_bin13    1.5212e-01 +/-  9.36e-01
     prop_binY16_bin14    3.5783e-01 +/-  9.34e-01
     prop_binY16_bin15   -1.7331e-01 +/-  9.50e-01
     prop_binY16_bin16   -6.4272e-02 +/-  9.59e-01
     prop_binY16_bin17    1.1685e-01 +/-  9.56e-01
     prop_binY16_bin18    6.2516e-02 +/-  9.51e-01
     prop_binY16_bin19    1.6541e-01 +/-  9.51e-01
      prop_binY16_bin2    3.3237e-03 +/-  9.44e-01
     prop_binY16_bin20   -2.4438e-01 +/-  8.98e-01
     prop_binY16_bin21    2.5991e-02 +/-  9.56e-01
     prop_binY16_bin22    1.9370e-02 +/-  9.76e-01
     prop_binY16_bin23   -1.6154e-02 +/-  9.87e-01
     prop_binY16_bin24   -4.8574e-03 +/-  9.87e-01
     prop_binY16_bin25   -1.2873e-02 +/-  9.85e-01
     prop_binY16_bin26    6.6673e-02 +/-  9.79e-01
     prop_binY16_bin27   -8.8869e-02 +/-  9.00e-01
     prop_binY16_bin28    3.3457e-02 +/-  9.42e-01
     prop_binY16_bin29   -4.5530e-02 +/-  9.87e-01
      prop_binY16_bin3    7.8334e-02 +/-  9.50e-01
     prop_binY16_bin30   -8.5983e-03 +/-  9.87e-01
     prop_binY16_bin31    1.6458e-02 +/-  9.86e-01
     prop_binY16_bin32    9.5820e-03 +/-  9.85e-01
     prop_binY16_bin33   -9.5702e-03 +/-  9.58e-01
     prop_binY16_bin34   -2.5405e-02 +/-  9.67e-01
     prop_binY16_bin35   -2.2171e-02 +/-  9.86e-01
     prop_binY16_bin36   -5.6952e-02 +/-  9.87e-01
     prop_binY16_bin37   -2.1947e-02 +/-  9.86e-01
     prop_binY16_bin38    2.8329e-02 +/-  9.75e-01
     prop_binY16_bin39    1.0605e-02 +/-  9.75e-01
      prop_binY16_bin4    1.1577e-01 +/-  9.50e-01
     prop_binY16_bin40    3.7909e-02 +/-  9.79e-01
     prop_binY16_bin41   -1.2813e-02 +/-  9.89e-01
     prop_binY16_bin42   -4.3727e-02 +/-  9.88e-01
     prop_binY16_bin43   -1.8537e-02 +/-  9.91e-01
     prop_binY16_bin44   -2.3682e-02 +/-  9.91e-01
     prop_binY16_bin45   -3.2289e-02 +/-  9.89e-01
     prop_binY16_bin46   -1.2562e-02 +/-  9.90e-01
     prop_binY16_bin47    2.8625e-02 +/-  9.72e-01
     prop_binY16_bin48   -1.1430e-01 +/-  9.43e-01
     prop_binY16_bin49   -7.3190e-03 +/-  9.91e-01
      prop_binY16_bin5    7.1468e-03 +/-  9.40e-01
     prop_binY16_bin50   -1.8811e-02 +/-  9.91e-01
     prop_binY16_bin51   -1.1923e-02 +/-  9.91e-01
     prop_binY16_bin52   -3.2428e-03 +/-  9.91e-01
     prop_binY16_bin53   -6.7634e-02 +/-  9.72e-01
     prop_binY16_bin54   -2.1433e-02 +/-  9.87e-01
     prop_binY16_bin55    1.2847e-02 +/-  9.90e-01
     prop_binY16_bin56   -1.4337e-02 +/-  9.91e-01
     prop_binY16_bin57   -4.8653e-03 +/-  9.91e-01
     prop_binY16_bin58    1.8669e-03 +/-  9.90e-01
     prop_binY16_bin59    2.6329e-03 +/-  9.90e-01
      prop_binY16_bin6    2.2227e-01 +/-  9.35e-01
      prop_binY16_bin7   -2.9416e-01 +/-  8.75e-01
      prop_binY16_bin8    3.1336e-01 +/-  9.35e-01
      prop_binY16_bin9    5.5784e-02 +/-  9.50e-01
      prop_binY17_bin0   -6.1558e-01 +/-  6.92e-01
      prop_binY17_bin1    1.2206e-01 +/-  9.63e-01
     prop_binY17_bin10   -8.8843e-02 +/-  9.67e-01
     prop_binY17_bin11   -6.0205e-02 +/-  9.67e-01
     prop_binY17_bin12   -1.2009e-01 +/-  9.62e-01
     prop_binY17_bin13    3.6192e-02 +/-  8.98e-01
     prop_binY17_bin14    8.8585e-02 +/-  9.59e-01
     prop_binY17_bin15    7.8978e-02 +/-  9.61e-01
     prop_binY17_bin16   -7.2955e-02 +/-  9.73e-01
     prop_binY17_bin17   -7.5623e-02 +/-  9.75e-01
     prop_binY17_bin18   -5.5260e-02 +/-  9.71e-01
     prop_binY17_bin19    1.4574e-01 +/-  9.72e-01
      prop_binY17_bin2    1.3509e-01 +/-  9.69e-01
     prop_binY17_bin20   -3.6008e-01 +/-  8.79e-01
     prop_binY17_bin21   -5.5450e-03 +/-  9.86e-01
     prop_binY17_bin22    4.9163e-03 +/-  9.85e-01
     prop_binY17_bin23   -2.8758e-02 +/-  9.87e-01
     prop_binY17_bin24   -1.7859e-03 +/-  9.89e-01
     prop_binY17_bin25   -1.9077e-03 +/-  9.86e-01
     prop_binY17_bin26    1.6905e-02 +/-  9.85e-01
     prop_binY17_bin27   -5.3565e-02 +/-  8.90e-01
     prop_binY17_bin28    1.3806e-02 +/-  9.57e-01
     prop_binY17_bin29   -1.8081e-02 +/-  9.87e-01
      prop_binY17_bin3    1.3987e-01 +/-  9.70e-01
     prop_binY17_bin30   -1.8018e-02 +/-  9.90e-01
     prop_binY17_bin31   -2.8988e-02 +/-  9.88e-01
     prop_binY17_bin32   -6.0015e-03 +/-  9.90e-01
     prop_binY17_bin33   -5.8039e-03 +/-  9.72e-01
     prop_binY17_bin34   -4.0065e-02 +/-  9.70e-01
     prop_binY17_bin35   -9.0786e-04 +/-  9.91e-01
     prop_binY17_bin36   -1.4292e-02 +/-  9.90e-01
     prop_binY17_bin37   -1.6850e-02 +/-  9.90e-01
     prop_binY17_bin38    7.2286e-03 +/-  9.89e-01
     prop_binY17_bin39    3.1201e-02 +/-  9.84e-01
      prop_binY17_bin4   -3.3265e-02 +/-  9.71e-01
     prop_binY17_bin40   -1.9498e-01 +/-  9.29e-01
     prop_binY17_bin41    5.5802e-03 +/-  9.92e-01
     prop_binY17_bin42   -1.8945e-02 +/-  9.92e-01
     prop_binY17_bin43   -2.1115e-02 +/-  9.92e-01
     prop_binY17_bin44   -2.3460e-02 +/-  9.92e-01
     prop_binY17_bin45   -6.0649e-03 +/-  9.92e-01
     prop_binY17_bin46   -1.2298e-02 +/-  9.90e-01
     prop_binY17_bin47   -1.7578e-01 +/-  9.44e-01
     prop_binY17_bin48   -1.2153e-01 +/-  9.52e-01
     prop_binY17_bin49   -3.5630e-03 +/-  9.92e-01
      prop_binY17_bin5    9.7028e-02 +/-  9.70e-01
     prop_binY17_bin50   -1.0651e-02 +/-  9.93e-01
     prop_binY17_bin51   -1.3847e-02 +/-  9.93e-01
     prop_binY17_bin52   -7.5119e-03 +/-  9.93e-01
     prop_binY17_bin53   -8.0755e-02 +/-  9.71e-01
     prop_binY17_bin54   -1.6217e-02 +/-  9.89e-01
     prop_binY17_bin55   -3.0455e-03 +/-  9.93e-01
     prop_binY17_bin56   -1.1818e-02 +/-  9.93e-01
     prop_binY17_bin57   -1.6047e-02 +/-  9.93e-01
     prop_binY17_bin58   -4.2467e-03 +/-  9.93e-01
     prop_binY17_bin59    5.4079e-03 +/-  9.86e-01
      prop_binY17_bin6    5.5395e-02 +/-  9.67e-01
      prop_binY17_bin7   -5.8940e-01 +/-  7.13e-01
      prop_binY17_bin8   -1.3696e-01 +/-  8.57e-01
      prop_binY17_bin9    4.9134e-02 +/-  9.52e-01
      prop_binY18_bin0   -1.0989e+00 +/-  7.35e-01
      prop_binY18_bin1    1.7218e-01 +/-  9.64e-01
     prop_binY18_bin10    1.4789e-02 +/-  9.66e-01
     prop_binY18_bin11    2.3989e-02 +/-  9.65e-01
     prop_binY18_bin12    1.2335e-01 +/-  9.64e-01
     prop_binY18_bin13    2.8209e-01 +/-  9.33e-01
     prop_binY18_bin14    1.9957e-01 +/-  9.56e-01
     prop_binY18_bin15    3.9943e-03 +/-  9.65e-01
     prop_binY18_bin16    4.0952e-03 +/-  9.69e-01
     prop_binY18_bin17   -7.4095e-02 +/-  9.69e-01
     prop_binY18_bin18    9.4147e-02 +/-  9.64e-01
     prop_binY18_bin19    2.1281e-01 +/-  9.61e-01
      prop_binY18_bin2    9.9668e-02 +/-  9.65e-01
     prop_binY18_bin20   -5.8477e-01 +/-  8.72e-01
     prop_binY18_bin21    2.1432e-02 +/-  9.86e-01
     prop_binY18_bin22    3.5011e-02 +/-  9.88e-01
     prop_binY18_bin23   -8.5230e-03 +/-  9.89e-01
     prop_binY18_bin24   -5.0701e-03 +/-  9.89e-01
     prop_binY18_bin25   -1.1582e-02 +/-  9.88e-01
     prop_binY18_bin26    5.5006e-02 +/-  9.87e-01
     prop_binY18_bin27   -5.1213e-01 +/-  8.87e-01
     prop_binY18_bin28   -7.2579e-02 +/-  9.56e-01
     prop_binY18_bin29    1.8488e-02 +/-  9.88e-01
      prop_binY18_bin3    4.8279e-02 +/-  9.64e-01
     prop_binY18_bin30   -3.1645e-04 +/-  9.89e-01
     prop_binY18_bin31   -3.2484e-02 +/-  9.89e-01
     prop_binY18_bin32   -3.1466e-04 +/-  9.88e-01
     prop_binY18_bin33   -2.6349e-02 +/-  9.70e-01
     prop_binY18_bin34    7.2701e-02 +/-  9.76e-01
     prop_binY18_bin35    1.6615e-02 +/-  9.88e-01
     prop_binY18_bin36   -3.7577e-02 +/-  9.87e-01
     prop_binY18_bin37   -3.4754e-02 +/-  9.87e-01
     prop_binY18_bin38    5.4582e-03 +/-  9.88e-01
     prop_binY18_bin39    1.1860e-02 +/-  9.84e-01
      prop_binY18_bin4   -3.0796e-02 +/-  9.64e-01
     prop_binY18_bin40   -3.6387e-01 +/-  9.34e-01
     prop_binY18_bin41   -2.2445e-03 +/-  9.92e-01
     prop_binY18_bin42   -9.0566e-03 +/-  9.92e-01
     prop_binY18_bin43   -4.0303e-02 +/-  9.91e-01
     prop_binY18_bin44   -3.2547e-02 +/-  9.91e-01
     prop_binY18_bin45   -1.4844e-02 +/-  9.92e-01
     prop_binY18_bin46    1.2199e-03 +/-  9.92e-01
     prop_binY18_bin47   -3.0421e-01 +/-  9.47e-01
     prop_binY18_bin48    4.1071e-02 +/-  9.83e-01
     prop_binY18_bin49   -9.8808e-03 +/-  9.93e-01
      prop_binY18_bin5    2.1853e-01 +/-  9.64e-01
     prop_binY18_bin50   -1.5444e-02 +/-  9.93e-01
     prop_binY18_bin51   -2.3873e-02 +/-  9.92e-01
     prop_binY18_bin52   -1.0285e-02 +/-  9.92e-01
     prop_binY18_bin53   -1.9785e-03 +/-  9.89e-01
     prop_binY18_bin54    2.6093e-02 +/-  9.89e-01
     prop_binY18_bin55   -1.2085e-02 +/-  9.90e-01
     prop_binY18_bin56   -1.8725e-02 +/-  9.92e-01
     prop_binY18_bin57   -1.2190e-02 +/-  9.92e-01
     prop_binY18_bin58   -2.5299e-03 +/-  9.91e-01
     prop_binY18_bin59    1.4749e-02 +/-  9.90e-01
      prop_binY18_bin6    1.8904e-01 +/-  9.63e-01
      prop_binY18_bin7   -8.1927e-01 +/-  7.58e-01
      prop_binY18_bin8    6.0283e-02 +/-  9.16e-01
      prop_binY18_bin9   -1.1659e-02 +/-  9.66e-01
              ptrw1b16    1.4183e-01 +/-  9.96e-01
            ptrw1b1718    4.1356e-01 +/-  9.69e-01
              ptrw2b16    2.0875e-01 +/-  9.91e-01
            ptrw2b1718    3.1095e-01 +/-  9.78e-01
              ptrw3b16    1.1912e-01 +/-  9.99e-01
            ptrw3b1718    5.5422e-02 +/-  1.00e+00
              ptrw4b16    2.0440e-02 +/-  1.01e+00
            ptrw4b1718   -8.5957e-02 +/-  1.01e+00
              ptrw5b16   -2.7274e-02 +/-  9.94e-01
            ptrw5b1718   -4.1442e-02 +/-  9.93e-01
              ptrw6b16   -6.9560e-02 +/-  1.00e+00
            ptrw6b1718   -4.9690e-02 +/-  9.93e-01
              ptrw7b16   -1.8118e-01 +/-  9.93e-01
            ptrw7b1718   -3.2975e-01 +/-  9.76e-01
              top_xsec   -3.2909e-01 +/-  9.66e-01
                   yLQ    1.2978e-03 +/-  4.59e-01

