
Attaching file multidimfit.mumu_d_bonly_-1.root as _file0...
(TFile *) 0x22d5340

  RooFitResult: minimized FCN value: -2.88376e-06, estimated distance to minimum: 1.77929e-06
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
                 pdf50   -1.5557e-02 +/-  9.99e-01
                 pdf51   -1.0693e-01 +/-  1.02e+00
                 pdf52    1.8451e-01 +/-  1.01e+00
                 pdf53   -1.3600e-02 +/-  1.03e+00
                 pdf54    6.0065e-02 +/-  1.00e+00
                 pdf55   -6.6150e-02 +/-  1.00e+00
                 pdf56   -2.0654e-02 +/-  1.00e+00
                 pdf57    6.7355e-02 +/-  1.00e+00
                 pdf58    5.5509e-02 +/-  1.01e+00
                 pdf59   -2.8222e-02 +/-  1.01e+00
                  pdf6   -2.4279e-02 +/-  1.01e+00
                 pdf60   -3.1033e-02 +/-  1.01e+00
                  pdf7    4.5077e-02 +/-  1.04e+00
                  pdf8    8.5806e-02 +/-  1.01e+00
                  pdf9    8.8298e-02 +/-  1.01e+00
      prop_binY16_bin0    1.9147e-02 +/-  9.32e-01
      prop_binY16_bin1    5.2117e-02 +/-  9.30e-01
     prop_binY16_bin10   -1.3669e-01 +/-  9.36e-01
     prop_binY16_bin11    1.2199e-01 +/-  9.36e-01
     prop_binY16_bin12    1.4898e-01 +/-  9.44e-01
     prop_binY16_bin13    8.9396e-02 +/-  9.38e-01
     prop_binY16_bin14    1.1731e-01 +/-  9.15e-01
     prop_binY16_bin15   -8.5629e-01 +/-  9.38e-01
     prop_binY16_bin16    5.9761e-01 +/-  9.49e-01
     prop_binY16_bin17   -1.3057e-01 +/-  9.63e-01
     prop_binY16_bin18   -1.8482e-01 +/-  9.63e-01
     prop_binY16_bin19   -2.2229e-02 +/-  9.54e-01
      prop_binY16_bin2   -2.4781e-01 +/-  9.37e-01
     prop_binY16_bin20   -1.6377e-01 +/-  9.29e-01
     prop_binY16_bin21   -2.9301e-01 +/-  9.63e-01
     prop_binY16_bin22    1.3457e-01 +/-  9.68e-01
     prop_binY16_bin23    2.1728e-01 +/-  9.74e-01
     prop_binY16_bin24    3.2620e-01 +/-  9.74e-01
     prop_binY16_bin25   -9.2986e-02 +/-  9.79e-01
     prop_binY16_bin26   -1.0672e-01 +/-  9.56e-01
     prop_binY16_bin27   -1.0015e-01 +/-  9.34e-01
     prop_binY16_bin28    6.0174e-01 +/-  9.34e-01
     prop_binY16_bin29   -2.0353e-01 +/-  9.89e-01
      prop_binY16_bin3    8.0086e-02 +/-  9.38e-01
     prop_binY16_bin30    1.2625e-01 +/-  9.83e-01
     prop_binY16_bin31    1.5501e-02 +/-  9.80e-01
     prop_binY16_bin32   -1.6871e-01 +/-  9.84e-01
     prop_binY16_bin33   -1.5052e-01 +/-  9.73e-01
     prop_binY16_bin34   -7.1733e-02 +/-  9.33e-01
     prop_binY16_bin35    2.0525e-01 +/-  9.62e-01
     prop_binY16_bin36   -8.1103e-02 +/-  9.88e-01
     prop_binY16_bin37   -1.4003e-01 +/-  9.91e-01
     prop_binY16_bin38   -3.3691e-02 +/-  9.85e-01
     prop_binY16_bin39    3.3692e-02 +/-  9.78e-01
      prop_binY16_bin4   -5.2848e-01 +/-  9.51e-01
     prop_binY16_bin40    9.5835e-02 +/-  9.44e-01
     prop_binY16_bin41   -1.6267e-01 +/-  9.87e-01
     prop_binY16_bin42   -9.0800e-02 +/-  9.95e-01
     prop_binY16_bin43   -9.1579e-02 +/-  9.95e-01
     prop_binY16_bin44   -6.7007e-02 +/-  9.96e-01
     prop_binY16_bin45    1.2424e-01 +/-  9.92e-01
     prop_binY16_bin46   -9.4838e-02 +/-  9.96e-01
     prop_binY16_bin47   -7.8969e-02 +/-  9.65e-01
     prop_binY16_bin48    3.0394e-01 +/-  9.62e-01
     prop_binY16_bin49    8.8582e-02 +/-  9.89e-01
      prop_binY16_bin5   -5.9222e-04 +/-  9.38e-01
     prop_binY16_bin50   -5.9745e-02 +/-  9.96e-01
     prop_binY16_bin51   -7.5504e-01 +/-  9.69e-01
     prop_binY16_bin52   -3.2807e-01 +/-  9.85e-01
     prop_binY16_bin53   -1.8381e-01 +/-  9.65e-01
     prop_binY16_bin54    2.3208e-01 +/-  9.53e-01
     prop_binY16_bin55   -1.0939e-01 +/-  9.93e-01
     prop_binY16_bin56   -1.7634e-01 +/-  9.99e-01
     prop_binY16_bin57    2.1494e-01 +/-  9.92e-01
     prop_binY16_bin58   -1.4371e-01 +/-  9.97e-01
     prop_binY16_bin59   -3.0620e-01 +/-  9.74e-01
      prop_binY16_bin6    4.0233e-01 +/-  9.35e-01
      prop_binY16_bin7    8.2160e-01 +/-  9.33e-01
      prop_binY16_bin8   -3.0663e-01 +/-  9.17e-01
      prop_binY16_bin9    5.8172e-01 +/-  9.20e-01
      prop_binY17_bin0    4.5357e-01 +/-  9.22e-01
      prop_binY17_bin1    6.2612e-01 +/-  9.50e-01
     prop_binY17_bin10   -7.8413e-01 +/-  9.77e-01
     prop_binY17_bin11    2.8681e-01 +/-  9.67e-01
     prop_binY17_bin12   -3.8608e-01 +/-  9.75e-01
     prop_binY17_bin13   -3.4934e-01 +/-  9.50e-01
     prop_binY17_bin14    8.7465e-03 +/-  9.36e-01
     prop_binY17_bin15    5.2089e-01 +/-  9.50e-01
     prop_binY17_bin16   -9.8245e-02 +/-  9.69e-01
     prop_binY17_bin17    4.9954e-01 +/-  9.72e-01
     prop_binY17_bin18    1.0306e-01 +/-  9.76e-01
     prop_binY17_bin19   -3.0354e-01 +/-  9.72e-01
      prop_binY17_bin2    2.6726e-01 +/-  9.59e-01
     prop_binY17_bin20   -2.1132e-02 +/-  9.47e-01
     prop_binY17_bin21    2.9425e-01 +/-  9.75e-01
     prop_binY17_bin22    7.6783e-02 +/-  9.82e-01
     prop_binY17_bin23    9.9288e-02 +/-  9.98e-01
     prop_binY17_bin24    1.9746e-01 +/-  9.87e-01
     prop_binY17_bin25   -2.6369e-03 +/-  9.89e-01
     prop_binY17_bin26   -2.1001e-01 +/-  9.86e-01
     prop_binY17_bin27   -2.2078e-01 +/-  9.59e-01
     prop_binY17_bin28    3.0089e-01 +/-  9.53e-01
     prop_binY17_bin29    4.0618e-02 +/-  9.85e-01
      prop_binY17_bin3   -1.3004e-01 +/-  9.70e-01
     prop_binY17_bin30   -1.0652e-01 +/-  1.00e+00
     prop_binY17_bin31   -5.6823e-02 +/-  9.94e-01
     prop_binY17_bin32   -8.9150e-02 +/-  9.92e-01
     prop_binY17_bin33   -4.3180e-02 +/-  9.73e-01
     prop_binY17_bin34   -9.9307e-03 +/-  9.72e-01
     prop_binY17_bin35    1.2200e-01 +/-  9.78e-01
     prop_binY17_bin36    3.7456e-02 +/-  1.00e+00
     prop_binY17_bin37    7.2712e-02 +/-  9.94e-01
     prop_binY17_bin38    4.2846e-02 +/-  9.92e-01
     prop_binY17_bin39   -1.2216e-01 +/-  9.86e-01
      prop_binY17_bin4    2.8381e-01 +/-  9.68e-01
     prop_binY17_bin40    4.4031e-01 +/-  9.50e-01
     prop_binY17_bin41    2.9039e-01 +/-  9.86e-01
     prop_binY17_bin42   -6.7144e-02 +/-  9.97e-01
     prop_binY17_bin43   -1.4022e-02 +/-  9.98e-01
     prop_binY17_bin44   -7.0995e-02 +/-  9.98e-01
     prop_binY17_bin45   -1.6666e-02 +/-  9.97e-01
     prop_binY17_bin46   -2.0014e-01 +/-  9.97e-01
     prop_binY17_bin47   -1.7848e-01 +/-  9.71e-01
     prop_binY17_bin48   -3.3932e-01 +/-  9.96e-01
     prop_binY17_bin49   -1.6701e-01 +/-  9.99e-01
      prop_binY17_bin5   -1.4543e-01 +/-  9.69e-01
     prop_binY17_bin50    5.3594e-02 +/-  9.96e-01
     prop_binY17_bin51    8.2694e-02 +/-  9.96e-01
     prop_binY17_bin52   -1.8379e-02 +/-  9.98e-01
     prop_binY17_bin53   -4.9590e-02 +/-  9.92e-01
     prop_binY17_bin54    2.7575e-02 +/-  9.87e-01
     prop_binY17_bin55   -5.9228e-03 +/-  9.96e-01
     prop_binY17_bin56    7.0497e-02 +/-  9.96e-01
     prop_binY17_bin57   -4.4083e-02 +/-  9.97e-01
     prop_binY17_bin58   -3.1239e-01 +/-  1.00e+00
     prop_binY17_bin59    1.0757e-02 +/-  9.96e-01
      prop_binY17_bin6    3.5210e-01 +/-  9.60e-01
      prop_binY17_bin7   -4.6706e-02 +/-  9.36e-01
      prop_binY17_bin8   -1.7648e-01 +/-  9.17e-01
      prop_binY17_bin9    1.4349e-01 +/-  9.54e-01
      prop_binY18_bin0    1.9971e-01 +/-  9.62e-01
      prop_binY18_bin1   -1.7563e-01 +/-  9.58e-01
     prop_binY18_bin10    2.4425e-01 +/-  9.61e-01
     prop_binY18_bin11   -1.7784e-01 +/-  9.70e-01
     prop_binY18_bin12   -1.5956e-01 +/-  9.69e-01
     prop_binY18_bin13   -1.0184e-01 +/-  9.68e-01
     prop_binY18_bin14    1.0196e-01 +/-  9.38e-01
     prop_binY18_bin15   -3.5218e-01 +/-  9.48e-01
     prop_binY18_bin16    2.1147e-01 +/-  9.61e-01
     prop_binY18_bin17    3.4127e-01 +/-  9.68e-01
     prop_binY18_bin18    2.4435e-01 +/-  9.70e-01
     prop_binY18_bin19   -3.9322e-01 +/-  9.75e-01
      prop_binY18_bin2    3.9655e-02 +/-  9.53e-01
     prop_binY18_bin20   -6.7530e-02 +/-  9.74e-01
     prop_binY18_bin21   -2.4160e-01 +/-  9.87e-01
     prop_binY18_bin22    8.7846e-02 +/-  9.86e-01
     prop_binY18_bin23   -1.3010e-01 +/-  9.91e-01
     prop_binY18_bin24   -4.3438e-02 +/-  9.91e-01
     prop_binY18_bin25    2.1145e-01 +/-  9.89e-01
     prop_binY18_bin26   -2.7232e-02 +/-  9.86e-01
     prop_binY18_bin27    9.7224e-02 +/-  9.77e-01
     prop_binY18_bin28    3.8317e-01 +/-  9.72e-01
     prop_binY18_bin29    1.0921e-01 +/-  9.84e-01
      prop_binY18_bin3   -2.1491e-01 +/-  9.67e-01
     prop_binY18_bin30   -1.4437e-01 +/-  9.93e-01
     prop_binY18_bin31   -5.6415e-04 +/-  9.92e-01
     prop_binY18_bin32    1.3706e-01 +/-  9.90e-01
     prop_binY18_bin33   -1.3187e-02 +/-  9.86e-01
     prop_binY18_bin34   -5.6755e-01 +/-  9.83e-01
     prop_binY18_bin35   -4.9044e-01 +/-  9.89e-01
     prop_binY18_bin36    2.7169e-01 +/-  9.85e-01
     prop_binY18_bin37    1.2377e-02 +/-  9.91e-01
     prop_binY18_bin38   -7.6625e-02 +/-  9.92e-01
     prop_binY18_bin39    3.7568e-01 +/-  9.87e-01
      prop_binY18_bin4    1.0726e-01 +/-  9.66e-01
     prop_binY18_bin40    1.0521e-01 +/-  9.82e-01
     prop_binY18_bin41   -4.2897e-02 +/-  9.91e-01
     prop_binY18_bin42   -1.9376e-01 +/-  9.92e-01
     prop_binY18_bin43   -7.5642e-02 +/-  9.96e-01
     prop_binY18_bin44   -7.6566e-02 +/-  9.97e-01
     prop_binY18_bin45   -1.1797e-01 +/-  1.00e+00
     prop_binY18_bin46    9.7169e-02 +/-  9.92e-01
     prop_binY18_bin47   -1.9058e-01 +/-  9.89e-01
     prop_binY18_bin48    1.4444e-01 +/-  9.83e-01
     prop_binY18_bin49   -7.9990e-02 +/-  9.95e-01
      prop_binY18_bin5    5.5802e-02 +/-  9.59e-01
     prop_binY18_bin50    7.0558e-03 +/-  9.95e-01
     prop_binY18_bin51    5.1192e-02 +/-  9.96e-01
     prop_binY18_bin52    2.3627e-02 +/-  9.95e-01
     prop_binY18_bin53   -1.6535e-01 +/-  9.95e-01
     prop_binY18_bin54   -2.3068e-01 +/-  9.96e-01
     prop_binY18_bin55   -1.6291e-01 +/-  9.95e-01
     prop_binY18_bin56   -1.7008e-01 +/-  9.98e-01
     prop_binY18_bin57    5.0835e-02 +/-  9.96e-01
     prop_binY18_bin58   -5.7628e-02 +/-  9.97e-01
     prop_binY18_bin59   -3.7608e-02 +/-  9.95e-01
      prop_binY18_bin6    4.3988e-01 +/-  9.60e-01
      prop_binY18_bin7    5.1662e-02 +/-  9.66e-01
      prop_binY18_bin8    1.0830e-01 +/-  9.50e-01
      prop_binY18_bin9   -2.3853e-01 +/-  9.55e-01
              top_xsec    1.6158e+00 +/-  9.04e-01

