
Attaching file multidimfit.root as _file0...
(TFile *) 0x2bd9260

  RooFitResult: minimized FCN value: -0.411068, estimated distance to minimum: 4.17869e-09
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
     prop_binY18_bin34    4.8496e-02 +/-  9.66e-01
     prop_binY18_bin35    1.4597e-02 +/-  9.76e-01
     prop_binY18_bin36   -3.9850e-02 +/-  9.84e-01
     prop_binY18_bin37    2.3562e-02 +/-  9.86e-01
     prop_binY18_bin38   -6.1651e-03 +/-  9.86e-01
     prop_binY18_bin39   -1.4127e-02 +/-  9.84e-01
      prop_binY18_bin4    5.1592e-02 +/-  9.61e-01
     prop_binY18_bin40    3.6089e-02 +/-  9.79e-01
     prop_binY18_bin41    8.9235e-03 +/-  9.86e-01
     prop_binY18_bin42   -2.5349e-02 +/-  9.85e-01
     prop_binY18_bin43   -3.4513e-04 +/-  9.90e-01
     prop_binY18_bin44    2.9992e-03 +/-  9.91e-01
     prop_binY18_bin45    2.2609e-02 +/-  9.87e-01
     prop_binY18_bin46   -1.4757e-03 +/-  9.88e-01
     prop_binY18_bin47   -2.1040e-02 +/-  9.82e-01
     prop_binY18_bin48   -4.2651e-03 +/-  9.82e-01
     prop_binY18_bin49   -8.0387e-03 +/-  9.89e-01
      prop_binY18_bin5   -4.8476e-02 +/-  9.54e-01
     prop_binY18_bin50    1.2926e-03 +/-  9.90e-01
     prop_binY18_bin51   -1.5887e-05 +/-  9.91e-01
     prop_binY18_bin52    8.8403e-03 +/-  9.90e-01
     prop_binY18_bin53    6.5210e-03 +/-  9.88e-01
     prop_binY18_bin54    8.0180e-03 +/-  9.80e-01
     prop_binY18_bin55   -1.4716e-03 +/-  9.85e-01
     prop_binY18_bin56    8.8018e-03 +/-  9.90e-01
     prop_binY18_bin57   -5.3097e-03 +/-  9.91e-01
     prop_binY18_bin58    4.5839e-03 +/-  9.91e-01
     prop_binY18_bin59    6.9165e-03 +/-  9.89e-01
      prop_binY18_bin6   -3.3793e-03 +/-  9.58e-01
      prop_binY18_bin7   -1.2437e-01 +/-  9.35e-01
      prop_binY18_bin8   -5.4516e-02 +/-  9.37e-01
      prop_binY18_bin9   -1.5085e-02 +/-  9.48e-01
              ptrw1b16   -8.9654e-02 +/-  9.87e-01
            ptrw1b1718    2.4295e-02 +/-  9.74e-01
              ptrw2b16   -3.5596e-02 +/-  9.88e-01
            ptrw2b1718    3.2039e-02 +/-  9.76e-01
              ptrw3b16    1.8928e-02 +/-  9.98e-01
            ptrw3b1718   -6.7031e-04 +/-  9.83e-01
              ptrw4b16    6.4431e-02 +/-  9.77e-01
            ptrw4b1718   -2.7060e-02 +/-  9.68e-01
              ptrw5b16    4.4477e-02 +/-  9.93e-01
            ptrw5b1718   -1.9464e-02 +/-  9.84e-01
              ptrw6b16    5.4768e-02 +/-  9.89e-01
            ptrw6b1718   -2.8442e-02 +/-  9.83e-01
              ptrw7b16    1.6949e-01 +/-  9.40e-01
            ptrw7b1718   -6.5614e-02 +/-  9.25e-01
                  yLQ2    4.3741e-02 +/-  1.37e-01

