
Attaching file multidimfit.mumu_d_vec_2016.root as _file0...
(TFile *) 0x1b3de30

  RooFitResult: minimized FCN value: -8.69311e-08, estimated distance to minimum: 1.1507e-07
                covariance matrix quality: Full, accurate covariance matrix
                Status : MINIMIZE=0 HESSE=0 

    Floating Parameter    FinalValue +/-  Error   
     prop_binY16_bin46   -9.3268e-02 +/-  9.94e-01
     prop_binY16_bin47   -4.3393e-02 +/-  9.65e-01
     prop_binY16_bin48    2.4626e-01 +/-  9.67e-01
     prop_binY16_bin49    1.1497e-01 +/-  9.87e-01
      prop_binY16_bin5    6.0745e-02 +/-  9.35e-01
     prop_binY16_bin50   -4.8212e-02 +/-  9.94e-01
     prop_binY16_bin51   -7.2662e-01 +/-  9.66e-01
     prop_binY16_bin52   -3.1031e-01 +/-  9.83e-01
     prop_binY16_bin53   -1.7435e-01 +/-  9.65e-01
     prop_binY16_bin54    1.3950e-01 +/-  9.65e-01
     prop_binY16_bin55   -1.2011e-01 +/-  9.92e-01
     prop_binY16_bin56   -1.9110e-01 +/-  9.98e-01
     prop_binY16_bin57    2.4346e-01 +/-  9.90e-01
     prop_binY16_bin58   -1.5331e-01 +/-  9.96e-01
     prop_binY16_bin59   -2.9240e-01 +/-  9.74e-01
      prop_binY16_bin6    3.5210e-01 +/-  9.36e-01
      prop_binY16_bin7    8.3759e-01 +/-  9.35e-01
      prop_binY16_bin8   -4.2238e-01 +/-  9.26e-01
      prop_binY16_bin9    5.8820e-01 +/-  9.19e-01
              top_xsec    5.4686e-01 +/-  9.69e-01
                  yLQ2    2.4915e-01 +/-  1.61e-01

